hamming_distance,same_split,same_label,split_a,label_a,path_a,split_b,label_b,path_b
0,True,True,train,upright,train\upright\extract2873_jpg.rf.c074066d9033a03739776f9421c154a1.jpg,train,upright,train\upright\extract2878_jpg.rf.b961a84fc5c41a31aa949d89b52adbca.jpg
0,True,True,train,upright,train\upright\extract2874_jpg.rf.dd6020665b93c5dcab233f65c6eb8388.jpg,train,upright,train\upright\extract2875_jpg.rf.1af3259136a073544207c93d263b47af.jpg
0,True,True,train,upright,train\upright\extract2874_jpg.rf.dd6020665b93c5dcab233f65c6eb8388.jpg,train,upright,train\upright\extract2876_jpg.rf.a20154b95cc3514f491b7884c7768d1f.jpg
0,True,True,train,upright,train\upright\extract2874_jpg.rf.dd6020665b93c5dcab233f65c6eb8388.jpg,train,upright,train\upright\extract2877_jpg.rf.06ff2058ab55c71bcc7a6c58850e058a.jpg
0,True,True,train,upright,train\upright\extract2874_jpg.rf.dd6020665b93c5dcab233f65c6eb8388.jpg,train,upright,train\upright\extract2878_jpg.rf.b961a84fc5c41a31aa949d89b52adbca.jpg
0,True,True,train,upright,train\upright\extract2875_jpg.rf.1af3259136a073544207c93d263b47af.jpg,train,upright,train\upright\extract2876_jpg.rf.a20154b95cc3514f491b7884c7768d1f.jpg
0,True,True,train,upright,train\upright\extract2875_jpg.rf.1af3259136a073544207c93d263b47af.jpg,train,upright,train\upright\extract2877_jpg.rf.06ff2058ab55c71bcc7a6c58850e058a.jpg
0,True,True,train,upright,train\upright\extract2875_jpg.rf.1af3259136a073544207c93d263b47af.jpg,train,upright,train\upright\extract2878_jpg.rf.b961a84fc5c41a31aa949d89b52adbca.jpg
0,True,True,train,upright,train\upright\extract2876_jpg.rf.a20154b95cc3514f491b7884c7768d1f.jpg,train,upright,train\upright\extract2877_jpg.rf.06ff2058ab55c71bcc7a6c58850e058a.jpg
0,True,True,train,upright,train\upright\extract2876_jpg.rf.a20154b95cc3514f491b7884c7768d1f.jpg,train,upright,train\upright\extract2878_jpg.rf.b961a84fc5c41a31aa949d89b52adbca.jpg
0,True,True,train,upright,train\upright\extract2877_jpg.rf.06ff2058ab55c71bcc7a6c58850e058a.jpg,train,upright,train\upright\extract2878_jpg.rf.b961a84fc5c41a31aa949d89b52adbca.jpg
0,True,True,train,upright,train\upright\extract2880_jpg.rf.f3f2305ec99a26846a09a5caae7cabe5.jpg,train,upright,train\upright\extract2881_jpg.rf.da5f1ee337ff6e9f41c2cea6c2244de8.jpg
0,True,True,train,upright,train\upright\extract2880_jpg.rf.f3f2305ec99a26846a09a5caae7cabe5.jpg,train,upright,train\upright\extract2882_jpg.rf.7c612e2a13387de81f99be8678484b76.jpg
0,True,True,train,upright,train\upright\extract2880_jpg.rf.f3f2305ec99a26846a09a5caae7cabe5.jpg,train,upright,train\upright\extract2883_jpg.rf.eaa51bdd8684e7618a8447b4ae5e8d99.jpg
0,True,True,train,upright,train\upright\extract2880_jpg.rf.f3f2305ec99a26846a09a5caae7cabe5.jpg,train,upright,train\upright\extract2884_jpg.rf.65e3089d561ccb967e7254b53a987e9e.jpg
0,True,True,train,upright,train\upright\extract2880_jpg.rf.f3f2305ec99a26846a09a5caae7cabe5.jpg,train,upright,train\upright\extract2887_jpg.rf.f5463cd53cf6aacefd5f28c16322d410.jpg
0,True,True,train,upright,train\upright\extract2881_jpg.rf.da5f1ee337ff6e9f41c2cea6c2244de8.jpg,train,upright,train\upright\extract2882_jpg.rf.7c612e2a13387de81f99be8678484b76.jpg
0,True,True,train,upright,train\upright\extract2881_jpg.rf.da5f1ee337ff6e9f41c2cea6c2244de8.jpg,train,upright,train\upright\extract2883_jpg.rf.eaa51bdd8684e7618a8447b4ae5e8d99.jpg
0,True,True,train,upright,train\upright\extract2881_jpg.rf.da5f1ee337ff6e9f41c2cea6c2244de8.jpg,train,upright,train\upright\extract2884_jpg.rf.65e3089d561ccb967e7254b53a987e9e.jpg
0,True,True,train,upright,train\upright\extract2881_jpg.rf.da5f1ee337ff6e9f41c2cea6c2244de8.jpg,train,upright,train\upright\extract2887_jpg.rf.f5463cd53cf6aacefd5f28c16322d410.jpg
0,True,True,train,upright,train\upright\extract2882_jpg.rf.7c612e2a13387de81f99be8678484b76.jpg,train,upright,train\upright\extract2883_jpg.rf.eaa51bdd8684e7618a8447b4ae5e8d99.jpg
0,True,True,train,upright,train\upright\extract2882_jpg.rf.7c612e2a13387de81f99be8678484b76.jpg,train,upright,train\upright\extract2884_jpg.rf.65e3089d561ccb967e7254b53a987e9e.jpg
0,True,True,train,upright,train\upright\extract2882_jpg.rf.7c612e2a13387de81f99be8678484b76.jpg,train,upright,train\upright\extract2887_jpg.rf.f5463cd53cf6aacefd5f28c16322d410.jpg
0,True,True,train,upright,train\upright\extract2883_jpg.rf.eaa51bdd8684e7618a8447b4ae5e8d99.jpg,train,upright,train\upright\extract2884_jpg.rf.65e3089d561ccb967e7254b53a987e9e.jpg
0,True,True,train,upright,train\upright\extract2883_jpg.rf.eaa51bdd8684e7618a8447b4ae5e8d99.jpg,train,upright,train\upright\extract2887_jpg.rf.f5463cd53cf6aacefd5f28c16322d410.jpg
0,True,True,train,upright,train\upright\extract2884_jpg.rf.65e3089d561ccb967e7254b53a987e9e.jpg,train,upright,train\upright\extract2887_jpg.rf.f5463cd53cf6aacefd5f28c16322d410.jpg
0,True,True,train,upright,train\upright\extract2885_jpg.rf.d3c502e8e7338d00dca334d2f8c3c7b1.jpg,train,upright,train\upright\extract2888_jpg.rf.b2d034ba36af6abd148f5a575001815c.jpg
0,True,True,train,upright,train\upright\extract2885_jpg.rf.d3c502e8e7338d00dca334d2f8c3c7b1.jpg,train,upright,train\upright\extract2893_jpg.rf.6079d68bb7c9bf368df680200e8e3c4b.jpg
0,True,True,train,upright,train\upright\extract2886_jpg.rf.ed022111733f3c03b048fc34ccd90209.jpg,train,upright,train\upright\extract2891_jpg.rf.2207a9603c77dd9f8fb8cc2238011ab3.jpg
0,True,True,train,upright,train\upright\extract2888_jpg.rf.b2d034ba36af6abd148f5a575001815c.jpg,train,upright,train\upright\extract2893_jpg.rf.6079d68bb7c9bf368df680200e8e3c4b.jpg
0,True,True,train,upright,train\upright\extract2889_jpg.rf.8325ff2e43fe2f3193a6a91405a74035.jpg,train,upright,train\upright\extract2890_jpg.rf.49ec68ae70154eaf77426934cd42a398.jpg
0,True,True,train,upright,train\upright\extract2896_jpg.rf.c3985f3b8367eae3de3da86d09877269.jpg,train,upright,train\upright\extract2897_jpg.rf.3f8cb09af48e063c1d3f277d0f094ea2.jpg
0,True,True,train,upright,train\upright\extract2898_jpg.rf.1577e0cc81d5848ecdc9ca1aefcecdb1.jpg,train,upright,train\upright\extract2902_jpg.rf.3a2a626e650dd2b50ed0d7f19bd56f47.jpg
0,True,True,train,upright,train\upright\extract2898_jpg.rf.1577e0cc81d5848ecdc9ca1aefcecdb1.jpg,train,upright,train\upright\extract2903_jpg.rf.135fa1014e76326a9bcd0f5ca15ae9f9.jpg
0,True,True,train,upright,train\upright\extract2898_jpg.rf.1577e0cc81d5848ecdc9ca1aefcecdb1.jpg,train,upright,train\upright\extract2904_jpg.rf.03d3a2d1ced1d870b423ba9e6378a1da.jpg
0,True,True,train,upright,train\upright\extract2898_jpg.rf.1577e0cc81d5848ecdc9ca1aefcecdb1.jpg,train,upright,train\upright\extract2905_jpg.rf.8e0b54c67e3df74c4a59e869f0f9d842.jpg
0,True,True,train,upright,train\upright\extract2898_jpg.rf.1577e0cc81d5848ecdc9ca1aefcecdb1.jpg,train,upright,train\upright\extract2906_jpg.rf.5ea48a692b719287b44e867904e1ce59.jpg
0,True,True,train,upright,train\upright\extract2899_jpg.rf.8e09016ca65517c62d0af34d22eac39a.jpg,train,upright,train\upright\extract2900_jpg.rf.c4afd1b1f55cd1d871c9a1651df50063.jpg
0,True,True,train,upright,train\upright\extract2902_jpg.rf.3a2a626e650dd2b50ed0d7f19bd56f47.jpg,train,upright,train\upright\extract2903_jpg.rf.135fa1014e76326a9bcd0f5ca15ae9f9.jpg
0,True,True,train,upright,train\upright\extract2902_jpg.rf.3a2a626e650dd2b50ed0d7f19bd56f47.jpg,train,upright,train\upright\extract2904_jpg.rf.03d3a2d1ced1d870b423ba9e6378a1da.jpg
0,True,True,train,upright,train\upright\extract2902_jpg.rf.3a2a626e650dd2b50ed0d7f19bd56f47.jpg,train,upright,train\upright\extract2905_jpg.rf.8e0b54c67e3df74c4a59e869f0f9d842.jpg
0,True,True,train,upright,train\upright\extract2902_jpg.rf.3a2a626e650dd2b50ed0d7f19bd56f47.jpg,train,upright,train\upright\extract2906_jpg.rf.5ea48a692b719287b44e867904e1ce59.jpg
0,True,True,train,upright,train\upright\extract2903_jpg.rf.135fa1014e76326a9bcd0f5ca15ae9f9.jpg,train,upright,train\upright\extract2904_jpg.rf.03d3a2d1ced1d870b423ba9e6378a1da.jpg
0,True,True,train,upright,train\upright\extract2903_jpg.rf.135fa1014e76326a9bcd0f5ca15ae9f9.jpg,train,upright,train\upright\extract2905_jpg.rf.8e0b54c67e3df74c4a59e869f0f9d842.jpg
0,True,True,train,upright,train\upright\extract2903_jpg.rf.135fa1014e76326a9bcd0f5ca15ae9f9.jpg,train,upright,train\upright\extract2906_jpg.rf.5ea48a692b719287b44e867904e1ce59.jpg
0,True,True,train,upright,train\upright\extract2904_jpg.rf.03d3a2d1ced1d870b423ba9e6378a1da.jpg,train,upright,train\upright\extract2905_jpg.rf.8e0b54c67e3df74c4a59e869f0f9d842.jpg
0,True,True,train,upright,train\upright\extract2904_jpg.rf.03d3a2d1ced1d870b423ba9e6378a1da.jpg,train,upright,train\upright\extract2906_jpg.rf.5ea48a692b719287b44e867904e1ce59.jpg
0,True,True,train,upright,train\upright\extract2905_jpg.rf.8e0b54c67e3df74c4a59e869f0f9d842.jpg,train,upright,train\upright\extract2906_jpg.rf.5ea48a692b719287b44e867904e1ce59.jpg
0,True,True,train,upright,train\upright\extract2907_jpg.rf.f10a8538cce79ac88dc6d0ebd1484a6a.jpg,train,upright,train\upright\extract2908_jpg.rf.2fd14f8ec51f69c2f6235d79654b85fa.jpg
0,True,True,train,upright,train\upright\extract2909_jpg.rf.694f12c33f02fddea5ec310a43d34f3c.jpg,train,upright,train\upright\extract2910_jpg.rf.4febaf7be07f8494e0ef7add0254e38a.jpg
0,True,True,train,upright,train\upright\extract2911_jpg.rf.d7173dd9a69aadd189cfbd721aae17e5.jpg,train,upright,train\upright\extract2912_jpg.rf.bf758880a546add4ec7c2c26a9cea193.jpg
0,True,True,train,upright,train\upright\extract2911_jpg.rf.d7173dd9a69aadd189cfbd721aae17e5.jpg,train,upright,train\upright\extract2913_jpg.rf.b9d2468c99095cf71ce6e0157975900a.jpg
0,True,True,train,upright,train\upright\extract2912_jpg.rf.bf758880a546add4ec7c2c26a9cea193.jpg,train,upright,train\upright\extract2913_jpg.rf.b9d2468c99095cf71ce6e0157975900a.jpg
0,True,True,train,upright,train\upright\extract2916_jpg.rf.1758d360edd9afd7e231f2ab3537f9f1.jpg,train,upright,train\upright\extract2917_jpg.rf.74f0b5a7ebee8406f3bf8b2a8ec1989e.jpg
0,True,True,train,upright,train\upright\extract2918_jpg.rf.bc6fab942b0b7bd918e64798b2510b57.jpg,train,upright,train\upright\extract2919_jpg.rf.e968c3b398525365540dded2f0e5da41.jpg
0,True,True,train,upright,train\upright\extract2918_jpg.rf.bc6fab942b0b7bd918e64798b2510b57.jpg,train,upright,train\upright\extract2920_jpg.rf.482c22ee7d38f0f7b4c9144bea98104a.jpg
0,True,True,train,upright,train\upright\extract2918_jpg.rf.bc6fab942b0b7bd918e64798b2510b57.jpg,train,upright,train\upright\extract2921_jpg.rf.1ae5dc925f922137317ffb8bb83190de.jpg
0,True,True,train,upright,train\upright\extract2918_jpg.rf.bc6fab942b0b7bd918e64798b2510b57.jpg,train,upright,train\upright\extract2922_jpg.rf.c97d023fded786b89ab3a927af3ab30e.jpg
0,True,True,train,upright,train\upright\extract2919_jpg.rf.e968c3b398525365540dded2f0e5da41.jpg,train,upright,train\upright\extract2920_jpg.rf.482c22ee7d38f0f7b4c9144bea98104a.jpg
0,True,True,train,upright,train\upright\extract2919_jpg.rf.e968c3b398525365540dded2f0e5da41.jpg,train,upright,train\upright\extract2921_jpg.rf.1ae5dc925f922137317ffb8bb83190de.jpg
0,True,True,train,upright,train\upright\extract2919_jpg.rf.e968c3b398525365540dded2f0e5da41.jpg,train,upright,train\upright\extract2922_jpg.rf.c97d023fded786b89ab3a927af3ab30e.jpg
0,True,True,train,upright,train\upright\extract2920_jpg.rf.482c22ee7d38f0f7b4c9144bea98104a.jpg,train,upright,train\upright\extract2921_jpg.rf.1ae5dc925f922137317ffb8bb83190de.jpg
0,True,True,train,upright,train\upright\extract2920_jpg.rf.482c22ee7d38f0f7b4c9144bea98104a.jpg,train,upright,train\upright\extract2922_jpg.rf.c97d023fded786b89ab3a927af3ab30e.jpg
0,True,True,train,upright,train\upright\extract2921_jpg.rf.1ae5dc925f922137317ffb8bb83190de.jpg,train,upright,train\upright\extract2922_jpg.rf.c97d023fded786b89ab3a927af3ab30e.jpg
0,True,True,train,upright,train\upright\extract2927_jpg.rf.fa6931e5ed14e27aa17ca9362b0e38b1.jpg,train,upright,train\upright\extract2928_jpg.rf.d0ea783a5879ba6a32678e9144546de4.jpg
0,True,True,train,upright,train\upright\extract2929_jpg.rf.98ff63a0ecdc367bfbeb75e5b776537c.jpg,train,upright,train\upright\extract2930_jpg.rf.82732ddb864edd91669015f94b2228d6.jpg
0,True,True,train,upright,train\upright\extract2929_jpg.rf.98ff63a0ecdc367bfbeb75e5b776537c.jpg,train,upright,train\upright\extract2931_jpg.rf.ba512abaa0de7f837285a5ceb7f99680.jpg
0,True,True,train,upright,train\upright\extract2929_jpg.rf.98ff63a0ecdc367bfbeb75e5b776537c.jpg,train,upright,train\upright\extract2932_jpg.rf.36dfe1abeb41b17c26db22edb5280f36.jpg
0,True,True,train,upright,train\upright\extract2929_jpg.rf.98ff63a0ecdc367bfbeb75e5b776537c.jpg,train,upright,train\upright\extract2933_jpg.rf.90c75ea459b2a03baf48877d4ab1f81c.jpg
0,True,True,train,upright,train\upright\extract2929_jpg.rf.98ff63a0ecdc367bfbeb75e5b776537c.jpg,train,upright,train\upright\extract2934_jpg.rf.cfca8d148b7130985318ed2071d5b3e4.jpg
0,True,True,train,upright,train\upright\extract2930_jpg.rf.82732ddb864edd91669015f94b2228d6.jpg,train,upright,train\upright\extract2931_jpg.rf.ba512abaa0de7f837285a5ceb7f99680.jpg
0,True,True,train,upright,train\upright\extract2930_jpg.rf.82732ddb864edd91669015f94b2228d6.jpg,train,upright,train\upright\extract2932_jpg.rf.36dfe1abeb41b17c26db22edb5280f36.jpg
0,True,True,train,upright,train\upright\extract2930_jpg.rf.82732ddb864edd91669015f94b2228d6.jpg,train,upright,train\upright\extract2933_jpg.rf.90c75ea459b2a03baf48877d4ab1f81c.jpg
0,True,True,train,upright,train\upright\extract2930_jpg.rf.82732ddb864edd91669015f94b2228d6.jpg,train,upright,train\upright\extract2934_jpg.rf.cfca8d148b7130985318ed2071d5b3e4.jpg
0,True,True,train,upright,train\upright\extract2931_jpg.rf.ba512abaa0de7f837285a5ceb7f99680.jpg,train,upright,train\upright\extract2932_jpg.rf.36dfe1abeb41b17c26db22edb5280f36.jpg
0,True,True,train,upright,train\upright\extract2931_jpg.rf.ba512abaa0de7f837285a5ceb7f99680.jpg,train,upright,train\upright\extract2933_jpg.rf.90c75ea459b2a03baf48877d4ab1f81c.jpg
0,True,True,train,upright,train\upright\extract2931_jpg.rf.ba512abaa0de7f837285a5ceb7f99680.jpg,train,upright,train\upright\extract2934_jpg.rf.cfca8d148b7130985318ed2071d5b3e4.jpg
0,True,True,train,upright,train\upright\extract2932_jpg.rf.36dfe1abeb41b17c26db22edb5280f36.jpg,train,upright,train\upright\extract2933_jpg.rf.90c75ea459b2a03baf48877d4ab1f81c.jpg
0,True,True,train,upright,train\upright\extract2932_jpg.rf.36dfe1abeb41b17c26db22edb5280f36.jpg,train,upright,train\upright\extract2934_jpg.rf.cfca8d148b7130985318ed2071d5b3e4.jpg
0,True,True,train,upright,train\upright\extract2933_jpg.rf.90c75ea459b2a03baf48877d4ab1f81c.jpg,train,upright,train\upright\extract2934_jpg.rf.cfca8d148b7130985318ed2071d5b3e4.jpg
0,True,True,train,upright,train\upright\extract2937_jpg.rf.fab8346fe5deccb0f650009d1e74174d.jpg,train,upright,train\upright\extract2938_jpg.rf.ad5283032895eab79f18951f7727b165.jpg
0,True,True,train,upright,train\upright\extract2940_jpg.rf.408102827c631a0586069aa444295d0a.jpg,train,upright,train\upright\extract2941_jpg.rf.8c3e0a8f9eae5c58e9c56a9a223837e9.jpg
0,True,True,train,upright,train\upright\extract2945_jpg.rf.f6cd4313fdb040067b3d52726c2e2465.jpg,train,upright,train\upright\extract2946_jpg.rf.a11f1730f6e567f54ce6619db55a5b67.jpg
0,True,True,train,upright,train\upright\extract3110_jpg.rf.d085254e91783c3a587c57721e3c651f.jpg,train,upright,train\upright\extract3111_jpg.rf.76705d90bbad945fb4a30fd45f101c68.jpg
0,True,True,train,upright,train\upright\extract3110_jpg.rf.d085254e91783c3a587c57721e3c651f.jpg,train,upright,train\upright\extract3112_jpg.rf.c8c5b7bf4914b57bb84ba0f04dd47099.jpg
0,True,True,train,upright,train\upright\extract3111_jpg.rf.76705d90bbad945fb4a30fd45f101c68.jpg,train,upright,train\upright\extract3112_jpg.rf.c8c5b7bf4914b57bb84ba0f04dd47099.jpg
0,True,True,train,upright,train\upright\extract3117_jpg.rf.35a1c7885847fae55221664f431a207f.jpg,train,upright,train\upright\extract3120_jpg.rf.d3e35ef38777996b47c6ef394c7ceb0d.jpg
0,True,True,train,upright,train\upright\extract3128_jpg.rf.b99f9a22aab6885bec6dd6a065060ffd.jpg,train,upright,train\upright\extract3130_jpg.rf.bc509c050cd896537f1b9acb7fad3621.jpg
0,True,True,train,upright,train\upright\extract3137_jpg.rf.d93cb17ab44bb408c3ca35e39f581068.jpg,train,upright,train\upright\extract3140_jpg.rf.51a0ee204e7b99ba6b22fdccab8747e7.jpg
0,True,True,train,upright,train\upright\extract3137_jpg.rf.d93cb17ab44bb408c3ca35e39f581068.jpg,train,upright,train\upright\extract3141_jpg.rf.d13bedaba83c7e24d635e2fcd2737561.jpg
0,True,True,train,upright,train\upright\extract3137_jpg.rf.d93cb17ab44bb408c3ca35e39f581068.jpg,train,upright,train\upright\extract3143_jpg.rf.296df600a1a45a3400064c3f372663cb.jpg
0,True,True,train,upright,train\upright\extract3140_jpg.rf.51a0ee204e7b99ba6b22fdccab8747e7.jpg,train,upright,train\upright\extract3141_jpg.rf.d13bedaba83c7e24d635e2fcd2737561.jpg
0,True,True,train,upright,train\upright\extract3140_jpg.rf.51a0ee204e7b99ba6b22fdccab8747e7.jpg,train,upright,train\upright\extract3143_jpg.rf.296df600a1a45a3400064c3f372663cb.jpg
0,True,True,train,upright,train\upright\extract3141_jpg.rf.d13bedaba83c7e24d635e2fcd2737561.jpg,train,upright,train\upright\extract3143_jpg.rf.296df600a1a45a3400064c3f372663cb.jpg
0,True,True,train,upright,train\upright\extract3149_jpg.rf.fba35eb4c0f2f96c47c7b20e38f5f20c.jpg,train,upright,train\upright\extract3150_jpg.rf.68759cf1b393c66e36242c435529b067.jpg
0,True,True,train,upright,train\upright\extract3149_jpg.rf.fba35eb4c0f2f96c47c7b20e38f5f20c.jpg,train,upright,train\upright\extract3151_jpg.rf.19c50f6c3f8b615bbb991a12aaee84c9.jpg
0,True,True,train,upright,train\upright\extract3150_jpg.rf.68759cf1b393c66e36242c435529b067.jpg,train,upright,train\upright\extract3151_jpg.rf.19c50f6c3f8b615bbb991a12aaee84c9.jpg
0,True,True,train,upright,train\upright\extract3152_jpg.rf.d35417b3bcd315e3e5e2e352fcf972ce.jpg,train,upright,train\upright\extract3153_jpg.rf.288e4a2c74602773fe70c492daf7ffc6.jpg
0,True,True,train,upright,train\upright\extract3156_jpg.rf.f611a11fdbd6db23797408c6b4937f88.jpg,train,upright,train\upright\extract3157_jpg.rf.eb8398d809bfd236055ef8493fee1187.jpg
0,True,True,train,upright,train\upright\extract3202_jpg.rf.4cd1c2e978315aa768a685c359f84ae1.jpg,train,upright,train\upright\extract3698_jpg.rf.18d57e583a759f60330b4b0d1f9036c1.jpg
0,True,True,train,upright,train\upright\extract3202_jpg.rf.4cd1c2e978315aa768a685c359f84ae1.jpg,train,upright,train\upright\extract3699_jpg.rf.0070a8249694c8f8eb37970f0105e586.jpg
0,False,False,train,upright,train\upright\extract3202_jpg.rf.4cd1c2e978315aa768a685c359f84ae1.jpg,valid,leaning_forward,valid\leaning_forward\extract3203_jpg.rf.468cbe30085286ea9e0e57a41102d0c0.jpg
0,True,True,train,upright,train\upright\extract3204_jpg.rf.7b6cdc3fae95ef50dfe8c95f772deddf.jpg,train,upright,train\upright\extract3205_jpg.rf.881ad65c4460928f840db38ea9a97aa4.jpg
0,True,True,train,upright,train\upright\extract3204_jpg.rf.7b6cdc3fae95ef50dfe8c95f772deddf.jpg,train,upright,train\upright\extract3751_jpg.rf.254988e2fa6cac513aee2b5d53ce4d77.jpg
0,True,True,train,upright,train\upright\extract3205_jpg.rf.881ad65c4460928f840db38ea9a97aa4.jpg,train,upright,train\upright\extract3751_jpg.rf.254988e2fa6cac513aee2b5d53ce4d77.jpg
0,True,True,train,upright,train\upright\extract3206_jpg.rf.39a73ab684e9559f0b37d46e19eaa311.jpg,train,upright,train\upright\extract3208_jpg.rf.d723c9121ee2f2389b43ab65a448aa1b.jpg
0,True,True,train,upright,train\upright\extract3206_jpg.rf.39a73ab684e9559f0b37d46e19eaa311.jpg,train,upright,train\upright\extract3209_jpg.rf.9eef398a7003d7cf6a05812bf2c55678.jpg
0,True,True,train,upright,train\upright\extract3208_jpg.rf.d723c9121ee2f2389b43ab65a448aa1b.jpg,train,upright,train\upright\extract3209_jpg.rf.9eef398a7003d7cf6a05812bf2c55678.jpg
0,True,True,train,upright,train\upright\extract3210_jpg.rf.dda79be2527c284dcb333f8f8ae61ede.jpg,train,upright,train\upright\extract3211_jpg.rf.2c1ecffe8831565e8db866bf2b5a2eaa.jpg
0,True,True,train,upright,train\upright\extract3210_jpg.rf.dda79be2527c284dcb333f8f8ae61ede.jpg,train,upright,train\upright\extract3694_jpg.rf.69840b627bb56b9a048362a8b2625e68.jpg
0,True,True,train,upright,train\upright\extract3210_jpg.rf.dda79be2527c284dcb333f8f8ae61ede.jpg,train,upright,train\upright\extract3695_jpg.rf.b487c37513a717d5412632308dc45c77.jpg
0,True,True,train,upright,train\upright\extract3210_jpg.rf.dda79be2527c284dcb333f8f8ae61ede.jpg,train,upright,train\upright\extract3696_jpg.rf.fb26b9916bb7dd89bd578f3e4b5d530e.jpg
0,True,True,train,upright,train\upright\extract3210_jpg.rf.dda79be2527c284dcb333f8f8ae61ede.jpg,train,upright,train\upright\extract3697_jpg.rf.c9706d8cae6d1f205822920699dcf671.jpg
0,True,True,train,upright,train\upright\extract3211_jpg.rf.2c1ecffe8831565e8db866bf2b5a2eaa.jpg,train,upright,train\upright\extract3694_jpg.rf.69840b627bb56b9a048362a8b2625e68.jpg
0,True,True,train,upright,train\upright\extract3211_jpg.rf.2c1ecffe8831565e8db866bf2b5a2eaa.jpg,train,upright,train\upright\extract3695_jpg.rf.b487c37513a717d5412632308dc45c77.jpg
0,True,True,train,upright,train\upright\extract3211_jpg.rf.2c1ecffe8831565e8db866bf2b5a2eaa.jpg,train,upright,train\upright\extract3696_jpg.rf.fb26b9916bb7dd89bd578f3e4b5d530e.jpg
0,True,True,train,upright,train\upright\extract3211_jpg.rf.2c1ecffe8831565e8db866bf2b5a2eaa.jpg,train,upright,train\upright\extract3697_jpg.rf.c9706d8cae6d1f205822920699dcf671.jpg
0,True,True,train,upright,train\upright\extract3212_jpg.rf.ea418c71d7b634e6118a7140deb3c20d.jpg,train,upright,train\upright\extract3213_jpg.rf.e6174e037de02b56b7d8fbd33db805fd.jpg
0,True,True,train,upright,train\upright\extract3212_jpg.rf.ea418c71d7b634e6118a7140deb3c20d.jpg,train,upright,train\upright\extract3214_jpg.rf.08be309de7d72b5a6f404e1da241f514.jpg
0,True,True,train,upright,train\upright\extract3212_jpg.rf.ea418c71d7b634e6118a7140deb3c20d.jpg,train,upright,train\upright\extract3215_jpg.rf.3761a76485a9c2a348a141151b2c9fbf.jpg
0,True,True,train,upright,train\upright\extract3212_jpg.rf.ea418c71d7b634e6118a7140deb3c20d.jpg,train,upright,train\upright\extract3216_jpg.rf.fdf6ae47a7ae20185d89e1adab448107.jpg
0,True,True,train,upright,train\upright\extract3213_jpg.rf.e6174e037de02b56b7d8fbd33db805fd.jpg,train,upright,train\upright\extract3214_jpg.rf.08be309de7d72b5a6f404e1da241f514.jpg
0,True,True,train,upright,train\upright\extract3213_jpg.rf.e6174e037de02b56b7d8fbd33db805fd.jpg,train,upright,train\upright\extract3215_jpg.rf.3761a76485a9c2a348a141151b2c9fbf.jpg
0,True,True,train,upright,train\upright\extract3213_jpg.rf.e6174e037de02b56b7d8fbd33db805fd.jpg,train,upright,train\upright\extract3216_jpg.rf.fdf6ae47a7ae20185d89e1adab448107.jpg
0,True,True,train,upright,train\upright\extract3214_jpg.rf.08be309de7d72b5a6f404e1da241f514.jpg,train,upright,train\upright\extract3215_jpg.rf.3761a76485a9c2a348a141151b2c9fbf.jpg
0,True,True,train,upright,train\upright\extract3214_jpg.rf.08be309de7d72b5a6f404e1da241f514.jpg,train,upright,train\upright\extract3216_jpg.rf.fdf6ae47a7ae20185d89e1adab448107.jpg
0,True,True,train,upright,train\upright\extract3215_jpg.rf.3761a76485a9c2a348a141151b2c9fbf.jpg,train,upright,train\upright\extract3216_jpg.rf.fdf6ae47a7ae20185d89e1adab448107.jpg
0,True,True,train,upright,train\upright\extract3217_jpg.rf.d745c4a1e8021c465bb17176603d2405.jpg,train,upright,train\upright\extract3219_jpg.rf.8d50c407a87eaf3cdc95b52b8f0fc7f2.jpg
0,True,True,train,upright,train\upright\extract3218_jpg.rf.5be6b7af0f7154e97c2ac392bb04aa79.jpg,train,upright,train\upright\extract3220_jpg.rf.bffa5120fc2af35a877d39b1287330dd.jpg
0,True,True,train,upright,train\upright\extract3218_jpg.rf.5be6b7af0f7154e97c2ac392bb04aa79.jpg,train,upright,train\upright\extract3221_jpg.rf.e63319236fa3c61bdc999b065b99a685.jpg
0,True,True,train,upright,train\upright\extract3220_jpg.rf.bffa5120fc2af35a877d39b1287330dd.jpg,train,upright,train\upright\extract3221_jpg.rf.e63319236fa3c61bdc999b065b99a685.jpg
0,True,True,train,upright,train\upright\extract3222_jpg.rf.1d5df27cc24e44895c064b40f3b00219.jpg,train,upright,train\upright\extract3223_jpg.rf.c8ac3f0c0f3e45c61cdc63f3b7c56e44.jpg
0,True,True,train,upright,train\upright\extract3224_jpg.rf.c09a9c18863300c92086e31b263fa1c1.jpg,train,upright,train\upright\extract3225_jpg.rf.c54b769c99d99fb9c0c6b1728626d55f.jpg
0,True,True,train,upright,train\upright\extract3226_jpg.rf.d9c6a419e9ab23dc8724aee229e065f2.jpg,train,upright,train\upright\extract3227_jpg.rf.46e51c51cf0e2d0abe1da09409bef83b.jpg
0,True,True,train,upright,train\upright\extract3228_jpg.rf.944ea982cc5c98ba3570ab99a6c2b475.jpg,train,upright,train\upright\extract3229_jpg.rf.4ec2b5e5838dc5091b8516748b4bb898.jpg
0,True,True,train,upright,train\upright\extract3312_jpg.rf.d982323fe19fec2b4fa481db8480745b.jpg,train,upright,train\upright\extract3314_jpg.rf.20af2ee660191a179b33ac091646b36a.jpg
