split,image_id,filename,relative_path,width,height,file_size_bytes,sha256,dhash64,brightness_mean,edge_variance,is_corrupt,has_annotation,annotation_count,error
train,138,bad_posture_20241021_143133_png.rf.16101387826b56802447a8f38ed5e229.jpg,train/bad_posture_20241021_143133_png.rf.16101387826b56802447a8f38ed5e229.jpg,640,640,32463,e4332abf47ee4af080aab0c10a56039906286a90737528545c977f94656c48a8,83b3cfce9aab999f,134.241,513.5178,False,True,1,
train,139,image_20241007_191654_jpg.rf.1627e2a68f784d8fb2b62b5e8be48aed.jpg,train/image_20241007_191654_jpg.rf.1627e2a68f784d8fb2b62b5e8be48aed.jpg,640,640,95913,54327906cdeb18a20d48ca3399e1e625a8cb7a4d8383e1567963379962c8789e,a47130a191c4c2c5,101.9526,2720.3049,False,True,1,
train,140,bad_posture_20241021_143936_png.rf.1216115a3da476143740b03d217626a6.jpg,train/bad_posture_20241021_143936_png.rf.1216115a3da476143740b03d217626a6.jpg,640,640,41313,cb6fd575ad682a1d8c1cc99364e1cffad85b6cf8b21ec40de73c1ade8b0b30a6,83d3e7ce98938d9f,130.101,852.675,False,True,1,
train,141,bad_posture_20241021_143653_png.rf.1977af11028def8eef9ff6e90049b904.jpg,train/bad_posture_20241021_143653_png.rf.1977af11028def8eef9ff6e90049b904.jpg,640,640,31172,996644bfcb493fe759ffb2ed24d3dc2da590ca9ccec466d86ae75196f87fd9ec,83d3efce989b8d9f,135.3242,432.5662,False,True,1,
train,142,bad_posture_20241013_222737_png.rf.16831ea30539ddc385c1c572a58e6475.jpg,train/bad_posture_20241013_222737_png.rf.16831ea30539ddc385c1c572a58e6475.jpg,640,640,47901,4f2ede0fdd930ee6af02e824ea3aa2737c37e4fbfbf86b0152d66112c98f0a7e,cccce8e0624c3627,59.5647,787.4903,False,True,1,
train,143,bad_posture_20241013_225750_png.rf.1917a0638ba149579efc519fa34ae05a.jpg,train/bad_posture_20241013_225750_png.rf.1917a0638ba149579efc519fa34ae05a.jpg,640,640,56897,eaef0680742d0636980a51d597d9e387457e2ccdb3a8998fbde11aa5a8a7b865,ccccccc0c0812626,56.5892,1130.1163,False,True,1,
train,144,good_posture_20241021_180318_png.rf.133186cd108deb8f2e3271a55afa1523.jpg,train/good_posture_20241021_180318_png.rf.133186cd108deb8f2e3271a55afa1523.jpg,640,640,49599,0ec80bbde6a7b32b997d8791b4cf8e400a0d77add4e0f635ebfc014f782fe551,f3cfcd8f9ecbc69f,131.4416,1232.4164,False,True,1,
train,145,image_20241007_192602_jpg.rf.17e4312f1fba8ad360a73924cd5e39be.jpg,train/image_20241007_192602_jpg.rf.17e4312f1fba8ad360a73924cd5e39be.jpg,640,640,39785,af38c9c33f38d80ef6a371efea246ac671dc754b1102b68de65ac908b0f881d2,a49998b1a188868d,103.3092,638.545,False,True,1,
train,146,bad_posture_20241021_142536_png.rf.17b90531204f27f95a49d3779d44106a.jpg,train/bad_posture_20241021_142536_png.rf.17b90531204f27f95a49d3779d44106a.jpg,640,640,81004,a1b6d416a942f6fd798ae359fe0c2231083d3bc8db94ea6c71ed470b50eda6c4,82c7d3c382898f9f,136.8382,2527.696,False,True,1,
train,147,bad_posture_20241013_222747_png.rf.175039e33f542453b4ea0793f8d709b2.jpg,train/bad_posture_20241013_222747_png.rf.175039e33f542453b4ea0793f8d709b2.jpg,640,640,32860,657cfea6cf23cca5431d56440d3296bd0a6656764e8e5ac582f41fc639d9bd2c,c8dcc8e8624c3627,59.7714,292.9361,False,True,1,
train,148,bad_posture_20241021_143534_png.rf.16ed6c5211c54ad0d2d33615f9a4342e.jpg,train/bad_posture_20241021_143534_png.rf.16ed6c5211c54ad0d2d33615f9a4342e.jpg,640,640,57753,277ca4d012cbfa80fa93955ff06c8d88a8630336599c65223e200307f9aece4c,82b7cf8cb28b999f,136.0167,1523.6084,False,True,1,
train,149,bad_posture_20241013_220642_png.rf.1823a120268980c62c40582e0092cfd4.jpg,train/bad_posture_20241013_220642_png.rf.1823a120268980c62c40582e0092cfd4.jpg,640,640,56942,b8adc3144416b7879b3d0dfe61dedb7a420ebaceb80442e2ec7595f4d8ae24a6,cecccccc46023607,94.1772,1246.5406,False,True,1,
train,150,bad_posture_20241013_221208_png.rf.19b785cf3ba5b3ec4709c27478822249.jpg,train/bad_posture_20241013_221208_png.rf.19b785cf3ba5b3ec4709c27478822249.jpg,640,640,37879,7515346ee54c9676492bb36dafc6661a99131e60ffa651fa885c3424ccd1dad5,da9ad8d0540a2607,94.0228,506.8228,False,True,1,
train,151,image_20241007_192901_jpg.rf.13f21c0f954fddf069479ae625bbbf36.jpg,train/image_20241007_192901_jpg.rf.13f21c0f954fddf069479ae625bbbf36.jpg,640,640,91402,50eca1fa0d67a1d73698c1f3a491a84f84b834b54d26671c13ba8c5e25ee4d43,b4b1b0b1b1cc868d,104.0375,2734.9568,False,True,1,
train,152,bad_posture_20241021_145052_png.rf.0f9b2d7246a66c661c9deea38013f491.jpg,train/bad_posture_20241021_145052_png.rf.0f9b2d7246a66c661c9deea38013f491.jpg,640,640,53050,a864171309e8eede09914cb18d925600952fd3a38efeeaa1c922f09806ed357e,83e7cf8cb8b3999e,131.059,1325.7019,False,True,1,
train,153,image_20241010_173545_jpg.rf.119c8f401094e3f32dffe5e09a54b9f1.jpg,train/image_20241010_173545_jpg.rf.119c8f401094e3f32dffe5e09a54b9f1.jpg,640,640,38749,8ffb42a25890f9a720b3a145b1262285e0c873f19d6bd6b0ffc4e57e81ee9418,9084c4e07327003b,101.0919,554.2034,False,True,1,
train,154,good_posture_20241012_174311_png.rf.1de863b5332aecad0ffbfab24d506262.jpg,train/good_posture_20241012_174311_png.rf.1de863b5332aecad0ffbfab24d506262.jpg,640,640,92316,32698f520eb7d5d0d227fb30b06e86202b2594ff6e1d2d3f05f71e0a58ab5b1c,b038b8d888cec603,134.9326,2901.9287,False,True,1,
train,155,bad_posture_20241021_142034_png.rf.1c19934f2746708b9a534d1869da23b5.jpg,train/bad_posture_20241021_142034_png.rf.1c19934f2746708b9a534d1869da23b5.jpg,640,640,31537,b2f150a4581abce11b212766aae223a38443fb02b0dfe77438d6be85c52bce08,92cfcf9eb399cf9f,130.4705,476.379,False,True,1,
train,156,good_posture_20241021_180318_png.rf.1e0e835cd147d84e8e7df14277dd743a.jpg,train/good_posture_20241021_180318_png.rf.1e0e835cd147d84e8e7df14277dd743a.jpg,640,640,62471,5ea7fcaf368785c1ba577c3a95d99cf8e0d38adc7459828c1dca942089e0aed6,f1cfcd8e9ecbc69f,132.3252,1634.1572,False,True,1,
train,157,bad_posture_20241021_142022_png.rf.1b3fca639b24d05d49a29631c1a44353.jpg,train/bad_posture_20241021_142022_png.rf.1b3fca639b24d05d49a29631c1a44353.jpg,640,640,63419,2f131a31867e7e13094a324b22938237835c47f639214b3278e674063869ddb1,93cfcf9eb399cd9f,130.6541,1742.8281,False,True,1,
train,158,bad_posture_20241013_220309_png.rf.1e1557ba92be5f96b43b28d38123ac08.jpg,train/bad_posture_20241013_220309_png.rf.1e1557ba92be5f96b43b28d38123ac08.jpg,640,640,79936,dea4ceaf4a49882ff55cc07a0a0e45cff0d27c016013b5e4c521e55c91183daa,ceccc4c4420a3607,92.0905,2178.6274,False,True,1,
train,159,bad_posture_20241021_143239_png.rf.1e9edcb64c798c52c94b24839d8f4bd6.jpg,train/bad_posture_20241021_143239_png.rf.1e9edcb64c798c52c94b24839d8f4bd6.jpg,640,640,81187,ab9a4db0b28d95bdf3d0512f96fb8a17a105bde5f08e178d0643cce533f8164b,82dba7868491999f,135.9924,2468.1467,False,True,1,
train,160,bad_posture_20241021_143504_png.rf.1ec56cdae4c4fe28484358762066f289.jpg,train/bad_posture_20241021_143504_png.rf.1ec56cdae4c4fe28484358762066f289.jpg,640,640,31465,def3a391cf1e4e47f2287297a7399c914ddd0c5c718a53715f5cb12662c39d77,83a3cf8ebab1999e,134.9573,416.0778,False,True,1,
train,161,bad_posture_20241021_143227_png.rf.2151dd927af9a4d88c5bcca89b0c2353.jpg,train/bad_posture_20241021_143227_png.rf.2151dd927af9a4d88c5bcca89b0c2353.jpg,640,640,31223,b600b61403ca7cbe118c01882fbf31fe2d3316696c03515cfba9e21f9cecea9e,83d3e78e9a91999f,136.1096,400.2039,False,True,1,
train,162,bad_posture_20241021_144426_png.rf.26f9741e4294bbd8fab76349f737be3d.jpg,train/bad_posture_20241021_144426_png.rf.26f9741e4294bbd8fab76349f737be3d.jpg,640,640,32159,53cc0652b0aa03716e18a663ff71ca65dad9adbd4615d239985f39ff62b9f72e,83e7cfce9a898d9f,132.2169,478.8175,False,True,1,
train,163,good_posture_20241021_142336_png.rf.224fcb237b3cc6e8117d2e95fb857ed0.jpg,train/good_posture_20241021_142336_png.rf.224fcb237b3cc6e8117d2e95fb857ed0.jpg,640,640,81468,98f26bf9e148f4d112937830b7642a012effc34569ad3b5e45ff66089fd178d6,a2cfcf9e92818d9e,136.4342,2538.6807,False,True,1,
train,164,good_posture_20241021_141958_png.rf.21821f098d55042152ebb5a6091b441a.jpg,train/good_posture_20241021_141958_png.rf.21821f098d55042152ebb5a6091b441a.jpg,640,640,31596,e246ad6cb849d05676ccb6fc9e37dc5100fd2ec356410fc2d3c9de6614efbfac,e39f9f9e939dcf9f,130.3192,468.7191,False,True,1,
train,165,image_20241007_214451_jpg.rf.202678c11a54a756d9d229c7becd5dc9.jpg,train/image_20241007_214451_jpg.rf.202678c11a54a756d9d229c7becd5dc9.jpg,640,640,93896,00d99b0bdeaa6f1b4a0c193b8296827a58727507dd3ee057aadfc06287efa16d,b4b43031312c83c5,84.9749,2456.6904,False,True,1,
train,166,bad_posture_20241021_143629_png.rf.21ed1ffca310c55664a27a02d4897437.jpg,train/bad_posture_20241021_143629_png.rf.21ed1ffca310c55664a27a02d4897437.jpg,640,640,72518,762e084121b956830d62270c4a6fc81b7fd6fe28f87123b5fbfc45973efed518,8293cfcc98938d9e,136.4791,2151.6638,False,True,1,
train,167,bad_posture_20241021_143747_png.rf.1bacd9310f30a4ec29b84dd12e691db8.jpg,train/bad_posture_20241021_143747_png.rf.1bacd9310f30a4ec29b84dd12e691db8.jpg,640,640,31756,012b807c4b23e6239b85af2424dfdcecb9a413fb8ad78aef2ff5034c4abdcb42,83b3cf8cb8938d9f,133.595,479.3474,False,True,1,
train,168,bad_posture_20241021_143853_png.rf.1ad5d0c0859170939c230423288e4802.jpg,train/bad_posture_20241021_143853_png.rf.1ad5d0c0859170939c230423288e4802.jpg,640,640,31232,3344b38d9802256debb63fdc07e8c6733b7f9f6db6c552fdbfdac3a2c0c80fc8,8393cfcc98938d9f,132.0836,441.3875,False,True,1,
train,169,bad_posture_20241013_220642_png.rf.26f8f633b7ae6c3f2449bd3c010e925f.jpg,train/bad_posture_20241013_220642_png.rf.26f8f633b7ae6c3f2449bd3c010e925f.jpg,640,640,38288,51fb889dd378ae5820f6d47999253a241ff095bb56e3e2e8b030b0e1eb67e8db,cecccccc46023607,93.9995,534.816,False,True,1,
train,170,bad_posture_20241012_174037_png.rf.27645d09380e2859d26c39b2054c5861.jpg,train/bad_posture_20241012_174037_png.rf.27645d09380e2859d26c39b2054c5861.jpg,640,640,89655,656281dfcbf7179842a346752c342f37af7e1c491417896ebc133a0babd597b1,304c8cb890dec603,130.8029,2909.5293,False,True,1,
train,171,bad_posture_20241012_172807_png.rf.24ee6b515389b83e08aa80e3d30293e3.jpg,train/bad_posture_20241012_172807_png.rf.24ee6b515389b83e08aa80e3d30293e3.jpg,640,640,39745,6ded8c7a245a01c096b04ed1ec5c86b55bb234558a8de0e5eddf12c0a2cfc5c5,30bcccacecfeb623,130.3833,715.314,False,True,1,
train,172,bad_posture_20241021_142418_png.rf.298ec47e47279138eb987d4ca7748061.jpg,train/bad_posture_20241021_142418_png.rf.298ec47e47279138eb987d4ca7748061.jpg,640,640,30389,73cb9a20b87dcc33a2bbd79a666c3d2f4a5447111379fbc7475eaa83c4f8aade,82cfd3c694998f9f,136.732,423.551,False,True,1,
train,173,bad_posture_20241012_174240_png.rf.26eb808ca24854c41b152bff88b36a6d.jpg,train/bad_posture_20241012_174240_png.rf.26eb808ca24854c41b152bff88b36a6d.jpg,640,640,40334,935d2844bf4e18d0058dfd81dfb47f1ec4e4d04a28c6e082db53c9becea63ba8,384c9cd88cc6c603,132.2851,704.6575,False,True,1,
train,174,bad_posture_20241021_142123_png.rf.2915ef0b695521b14e64d7d46a3dc2aa.jpg,train/bad_posture_20241021_142123_png.rf.2915ef0b695521b14e64d7d46a3dc2aa.jpg,640,640,65842,8801523171326db8965a9dd21d9550f8f8ed1c4f30486307b3f30441c45d2393,83dba7868391dd1f,132.978,1878.4733,False,True,1,
train,175,image_20241007_191348_jpg.rf.1f93aa497ec954dd6acd9bed32482134.jpg,train/image_20241007_191348_jpg.rf.1f93aa497ec954dd6acd9bed32482134.jpg,640,640,89814,afa52870ef0a9a9aec036c6690eafe70da5eb2b6113e0b02354e33debfc152e5,b431b0b191e64245,102.6564,2493.0195,False,True,1,
train,176,good_posture_20241013_222738_png.rf.29a0f3857680447eeb2d8ee58e2ed27a.jpg,train/good_posture_20241013_222738_png.rf.29a0f3857680447eeb2d8ee58e2ed27a.jpg,640,640,32966,a4c3be037b5f243f82653db1bb09a4e1121f8a3c69dd71bbc5f3575ba2666193,ccdce8e0624c3627,58.915,289.2288,False,True,1,
train,177,bad_posture_20241012_173222_png.rf.2a74e0757872dfa17534eb32b9b9070c.jpg,train/bad_posture_20241012_173222_png.rf.2a74e0757872dfa17534eb32b9b9070c.jpg,640,640,89411,8ef7b79c0b85d4e4e08cfb1becb2c40a0c6b0f647c7d0b4e6d5e9cc1991e6d6f,30dc9cd8e8e6b623,126.2399,2688.7781,False,True,1,
train,178,image_20241008_210224_jpg.rf.286656b6f4925d76da38f6a54104e0b0.jpg,train/image_20241008_210224_jpg.rf.286656b6f4925d76da38f6a54104e0b0.jpg,640,640,79510,96fe2f1fb0676cd1867e3828c369c34d03d0a0e2b131098d1cdc61d5ccca9b45,a49c9839796287c4,81.7959,1972.1775,False,True,1,
train,179,good_posture_20241021_141713_png.rf.2a6b10c430ef8db6685e310b31fcbf11.jpg,train/good_posture_20241021_141713_png.rf.2a6b10c430ef8db6685e310b31fcbf11.jpg,640,640,32108,481b4958a11f08800af705c406eebc1f198eb4f158d883d7dcb61c204e353a91,93cfcf1eb39cce9f,130.5436,471.2811,False,True,1,
train,180,image_20241009_142917_jpg.rf.2ea2b3f5f7e7dfa2df4b0158f8072614.jpg,train/image_20241009_142917_jpg.rf.2ea2b3f5f7e7dfa2df4b0158f8072614.jpg,640,640,89278,82da44aa3e5a938198ebf52556cdffd0df9ac9888064a9104e400070f06c5c1d,24317161e49b5764,121.5127,2646.8215,False,True,1,
train,181,good_posture_20241013_225738_png.rf.2d1e4913b095c6c59009f39c339495c9.jpg,train/good_posture_20241013_225738_png.rf.2d1e4913b095c6c59009f39c339495c9.jpg,640,640,31257,6f16c63a824aaec690bcd4ea359f4e458549281880b7e743b1b52401dd71ad56,9898d048c0814e46,55.1793,308.1285,False,True,1,
train,182,image_20241009_225721_jpg.rf.267e65374993f552a87320148960acbc.jpg,train/image_20241009_225721_jpg.rf.267e65374993f552a87320148960acbc.jpg,640,640,39160,5820409ae3476220098d7798094b06117fc682b94c9b70b48e4f2a580e5f351b,b2b8b0d0e1a18063,93.8157,498.1246,False,True,1,
train,183,bad_posture_20241021_141737_png.rf.297eb92485c979df3b2568df663656cb.jpg,train/bad_posture_20241021_141737_png.rf.297eb92485c979df3b2568df663656cb.jpg,640,640,30434,65f2c55cf879888abb6c4f1d505742a6a977f963f7f61d588196371c701ee4f8,83d3e78e93a4cd0f,133.4918,467.586,False,True,1,
train,184,good_posture_20241013_222655_png.rf.2d94bc32518db6f59bf8ede47e414792.jpg,train/good_posture_20241013_222655_png.rf.2d94bc32518db6f59bf8ede47e414792.jpg,640,640,61856,f2b9b6ef63364616b04bf63d113901b4cd8d33b31e1b40a6ad2cb08e3ee1d6f6,c8ccccd864123627,49.8904,1213.5349,False,True,1,
train,185,image_20241007_220813_jpg.rf.2b3e6a64495f4de4c995a8f6e240750d.jpg,train/image_20241007_220813_jpg.rf.2b3e6a64495f4de4c995a8f6e240750d.jpg,640,640,62295,dd181782b4f4c021fbd7f40cb934ef8221d3a450a076199d2f046e7babf1d174,b48c8c3939378345,83.4397,1445.2522,False,True,1,
train,186,bad_posture_20241021_145122_png.rf.2ece5bfdc76a246a46f889795dc9640c.jpg,train/bad_posture_20241021_145122_png.rf.2ece5bfdc76a246a46f889795dc9640c.jpg,640,640,69925,dc0129d75571da4bca11c7c612235428aa1a6a0857d83a670dc32660da76aba1,83ced3c3cc898d3f,134.2057,2050.5085,False,True,1,
train,187,image_20241007_215802_jpg.rf.2fae486f260ef252dca3638666183304.jpg,train/image_20241007_215802_jpg.rf.2fae486f260ef252dca3638666183304.jpg,640,640,36956,1848d26b84228e8ebdb66a753576115231cb67cf2c9f2f7bba05051f8d307e07,a4347061315e0585,82.4298,566.6093,False,True,1,
train,188,bad_posture_20241021_142601_png.rf.2ef6f87c60bd017e1ce417e612156416.jpg,train/bad_posture_20241021_142601_png.rf.2ef6f87c60bd017e1ce417e612156416.jpg,640,640,30657,6412682c06be2008e3b2ad3551380b31cf08a8bd90de77317f0194a76ac1a4ff,82cfcf8e9a938d9f,135.8539,425.6638,False,True,1,
train,189,bad_posture_20241021_143817_png.rf.30073a36a17282f03ed8ce181862afba.jpg,train/bad_posture_20241021_143817_png.rf.30073a36a17282f03ed8ce181862afba.jpg,640,640,66469,66e3aaed77ca06b4eeea5164fac6055a7256bfa52b402e01eb71e956c98460be,82dba78694938d9f,137.9184,1915.6105,False,True,1,
train,190,bad_posture_20241012_174037_png.rf.32059e1c7a9cb1eb1a875644bac16dd9.jpg,train/bad_posture_20241012_174037_png.rf.32059e1c7a9cb1eb1a875644bac16dd9.jpg,640,640,89479,4afa70a4a5a58da6f503acc027882cbd861038e42ad72f7a125651a1f29aac30,304c8cb890dec603,130.8622,2881.531,False,True,1,
train,191,bad_posture_20241021_144407_png.rf.31a56fd9d4d898212f675c88639d68df.jpg,train/bad_posture_20241021_144407_png.rf.31a56fd9d4d898212f675c88639d68df.jpg,640,640,84995,65fc7ea3b749d1167500b45a7f3d2ecc9d0585c4f3778870f33595c3db30272f,83e7cf8e9a898d9e,132.6073,2619.7395,False,True,1,
train,192,good_posture_20241013_222638_png.rf.32c28bcc9ec05e5c169bcaf9558bb899.jpg,train/good_posture_20241013_222638_png.rf.32c28bcc9ec05e5c169bcaf9558bb899.jpg,640,640,88538,221e7b9655b112d94158d6d729bfc651bf18c2f350b53611098da761b38e6b6b,d8cccccc64033617,51.0567,1947.5167,False,True,1,
train,193,good_posture_20241021_141630_png.rf.33f7a760d5db4e5381b0eddf65b94d42.jpg,train/good_posture_20241021_141630_png.rf.33f7a760d5db4e5381b0eddf65b94d42.jpg,640,640,37492,5b24e5cecce7fad5675969b6bff2fe504fd46026ec4d2de9a22a5c722e5749fe,a3db9f9e9382cf9f,130.3612,743.5042,False,True,1,
train,194,bad_posture_20241021_141737_png.rf.33a26ef127c90265de90fa9e3aaabcf3.jpg,train/bad_posture_20241021_141737_png.rf.33a26ef127c90265de90fa9e3aaabcf3.jpg,640,640,50861,79a5548de5192c5c99d60595ace5cc5678f92e8bebeb5402f883943d365ec216,83d3e78e93a4cd8f,133.5216,1299.8521,False,True,1,
train,195,image_20241009_224235_jpg.rf.2d2c0a23f69b0dcf93a0bbf3be5ea7a0.jpg,train/image_20241009_224235_jpg.rf.2d2c0a23f69b0dcf93a0bbf3be5ea7a0.jpg,640,640,39782,0ddcdd49e6469a149c06063126de1b04a9299199f46cc746db088c80570fccde,8cccc8e873070013,98.8197,552.3394,False,True,1,
train,196,bad_posture_20241013_222736_png.rf.33f9145d1e68fb8731feb77dff09f27c.jpg,train/bad_posture_20241013_222736_png.rf.33f9145d1e68fb8731feb77dff09f27c.jpg,640,640,47711,2637641b2865f33eaf8ee564432552f6b6e511bc605aed54e1d3d98e538b7e15,ccccece0624c3627,59.5353,785.5645,False,True,1,
train,197,good_posture_20241012_174351_png.rf.2e30b27f031e99e702f180d255d86044.jpg,train/good_posture_20241012_174351_png.rf.2e30b27f031e99e702f180d255d86044.jpg,640,640,40236,1af83151ab569f1221afd8aea2c889f0becdd937659f6d73c4f5ca76562bf48b,303830d888cec603,136.0787,674.7085,False,True,1,
train,198,bad_posture_20241021_143616_png.rf.332dc9cabecffe9e3e4f5a10edf4c98a.jpg,train/bad_posture_20241021_143616_png.rf.332dc9cabecffe9e3e4f5a10edf4c98a.jpg,640,640,60967,92206dd901a8510453ae1f8567abd176c46632089a4ed4e1cd852853eec53e13,83d3cf8e98938d9f,136.6177,1691.4292,False,True,1,
train,199,bad_posture_20241021_141725_png.rf.2f5d2755b7b58cdab695a3b597766de2.jpg,train/bad_posture_20241021_141725_png.rf.2f5d2755b7b58cdab695a3b597766de2.jpg,640,640,40481,c276b0d29ccc61d123bb680453d0e6eb785bc0e3a0b0bb9f80d0e294df0e98bf,93c7cf9e9398cc8f,130.1721,984.5793,False,True,1,
train,200,good_posture_20241012_174351_png.rf.3047769fc04c650c20a7c3be12bfa694.jpg,train/good_posture_20241012_174351_png.rf.3047769fc04c650c20a7c3be12bfa694.jpg,640,640,52669,5f73aa628112a2ac53bf2ca8370173c22dd1b29f0cfc00a748a1c8d5869332e2,3038b0d888cec603,136.0527,1211.4049,False,True,1,
train,201,image_20241007_230643_jpg.rf.3635a6fbd002709241fc250ea92ad142.jpg,train/image_20241007_230643_jpg.rf.3635a6fbd002709241fc250ea92ad142.jpg,640,640,55506,4c5e11efb13d627f62c3182ae9ed004cfd1d79b3820f76028f2ea5f0b05c67fc,b08c9cb939060165,85.4752,1258.9243,False,True,1,
train,202,bad_posture_20241012_172807_png.rf.29f57464ac586b6e93ae29230fbbc1db.jpg,train/bad_posture_20241012_172807_png.rf.29f57464ac586b6e93ae29230fbbc1db.jpg,640,640,68683,d882f750b75b9767ed22ed6d6c687c87ce60fe8d6209a87928dae54254f637a1,30bcccacecfeb623,130.3336,1935.4773,False,True,1,
train,203,bad_posture_20241012_172107_png.rf.32fa87db9887c89def7ec63fecbb7968.jpg,train/bad_posture_20241012_172107_png.rf.32fa87db9887c89def7ec63fecbb7968.jpg,640,640,77672,3d1777de7fbdecb4ab8563581ba71b9bbb09d3613666e423502d837a5585df45,30b8ccbad2deb623,127.6482,2259.0891,False,True,1,
train,204,image_20241007_192602_jpg.rf.3425c8783abe8a0b0d6cbe29a8184dfe.jpg,train/image_20241007_192602_jpg.rf.3425c8783abe8a0b0d6cbe29a8184dfe.jpg,640,640,70777,d6c3b6e28e837954eba1078db30f50cacf8e5102e31e79bab0de436cb70a2b5d,a49998b1a188868d,103.6217,1816.1511,False,True,1,
train,205,bad_posture_20241013_225714_png.rf.3210b84c449ff501406d17a5aa244415.jpg,train/bad_posture_20241013_225714_png.rf.3210b84c449ff501406d17a5aa244415.jpg,640,640,87419,12e6d6025375b6e13770b9414fe2dd59c297bb41aabdd2f9340f8993b4600df2,c6c6e4a4c0884e46,56.4543,2020.6635,False,True,1,
train,206,good_posture_20241021_141636_png.rf.32c564f884f7666e633d31bcf5e35843.jpg,train/good_posture_20241021_141636_png.rf.32c564f884f7666e633d31bcf5e35843.jpg,640,640,44833,75e65e4696cd825d18eb6d3dbf18d48f8aae0f1bc1838d85162024d1f8944359,e39f9f1eb39cce9f,131.7322,1005.5952,False,True,1,
train,207,image_20241007_230212_jpg.rf.38a12739416503ae6c83c534b2d84c11.jpg,train/image_20241007_230212_jpg.rf.38a12739416503ae6c83c534b2d84c11.jpg,640,640,69625,1d7d63f4e4e7d2d32e7302589df35ce65680e99cf0abdd6af1697b33652c27d6,9498b8b12d2b8185,76.2347,1667.1758,False,True,1,
train,208,bad_posture_20241012_173222_png.rf.37f9d34cf8ee49f6058c758b40fcdcff.jpg,train/bad_posture_20241012_173222_png.rf.37f9d34cf8ee49f6058c758b40fcdcff.jpg,640,640,50385,5096beb4df40c5a48796ba169bf46fd3fa7f884895000f46c3b36a7793249132,30dc9cd8e8e6b623,125.5334,1231.162,False,True,1,
train,209,image_20241007_222646_jpg.rf.36753081069edfad4aa003115328f6d1.jpg,train/image_20241007_222646_jpg.rf.36753081069edfad4aa003115328f6d1.jpg,640,640,86620,808914c327bea2b6872bae81c15db891440b81cce7ad59e8a06dae9becf56fb1,849c9899291e0145,81.7686,2232.4863,False,True,1,
train,210,good_posture_20241013_222712_png.rf.3731d4225d69436f21124bea42e47d9e.jpg,train/good_posture_20241013_222712_png.rf.3731d4225d69436f21124bea42e47d9e.jpg,640,640,33555,2acf57258346fab4928b9ff714ff6771ff4dcbca0c1ba3ef2687dbfc45dab0aa,dcdce8e0622c3627,59.786,304.1895,False,True,1,
train,211,bad_posture_20241021_141755_png.rf.3486647c4a4c92ceafe97a60bf4b8222.jpg,train/bad_posture_20241021_141755_png.rf.3486647c4a4c92ceafe97a60bf4b8222.jpg,640,640,30931,e5ed5b5345430ce604e1bb09ab53417ead809092995230964e73937a089f912f,83dba7c683b1cd8f,131.9108,458.6214,False,True,1,
train,212,bad_posture_20241012_174240_png.rf.327bb600c93faad947fa8cd167cfb456.jpg,train/bad_posture_20241012_174240_png.rf.327bb600c93faad947fa8cd167cfb456.jpg,640,640,87533,39ae14d4ad4948fca516779cdbcbf83b4b6fc9676be9c1e3ecafc45fa4bc6e0d,384c9cd88cc6c603,131.614,2800.4075,False,True,1,
train,213,image_20241007_191348_jpg.rf.38ce18118d987080490c0f8a28ca1102.jpg,train/image_20241007_191348_jpg.rf.38ce18118d987080490c0f8a28ca1102.jpg,640,640,40075,c705238fb80c4fc34ec44d4ea0f90436d17bef62acd26669e68276f1b281bc5f,b431b0b191e64244,102.1589,623.7221,False,True,1,
train,214,image_20241008_201104_jpg.rf.38fea24d8a74207f7e5f9c269d42f0c5.jpg,train/image_20241008_201104_jpg.rf.38fea24d8a74207f7e5f9c269d42f0c5.jpg,640,640,51386,0635ed2dc564dba72092b1a2a28d2fde0d3041a2ad5464f1972061d7b4fb371f,a4343061e1460764,86.3838,1067.4017,False,True,1,
train,215,bad_posture_20241021_143653_png.rf.38ecbc3672dfa92fef4f0c74d4971574.jpg,train/bad_posture_20241021_143653_png.rf.38ecbc3672dfa92fef4f0c74d4971574.jpg,640,640,70168,bf7e103de87c7f31f601b5df7a468dc4e4cf67394724ee231ae0bc4e8aeb95a4,83d3ef8e989b8d9e,134.508,2174.7268,False,True,1,
train,216,good_posture_20241013_222741_png.rf.3965b00d5d1cbce84957ffe611485af4.jpg,train/good_posture_20241013_222741_png.rf.3965b00d5d1cbce84957ffe611485af4.jpg,640,640,33100,8d6b3eaf801cff0971d4f412b82a6171993613a1f8ffe9a605593ab34519d4ad,98d8e8e0624c3627,58.6196,290.7093,False,True,1,
train,217,bad_posture_20241021_144638_png.rf.3c1f2ba9178a59285da3cbeb8154e7a5.jpg,train/bad_posture_20241021_144638_png.rf.3c1f2ba9178a59285da3cbeb8154e7a5.jpg,640,640,31852,2bdefceb147b4f67705f88e43a497f28925a70e0fab3729af688d6f4c955001c,83cfc7c69d898d9f,134.4438,474.7603,False,True,1,
train,218,bad_posture_20241021_142123_png.rf.3935e954e723b14204ade1e76de90d28.jpg,train/bad_posture_20241021_142123_png.rf.3935e954e723b14204ade1e76de90d28.jpg,640,640,31580,1acdcc1269310f888694c9bec87b169369f942c36bb7c296d25acc8fd271a4f7,83dba7868391dd1f,133.0025,463.3614,False,True,1,
