type,distance,split_a,path_a,split_b,path_b,note
near_duplicate,2,train,train/good_posture_20241012_172057_png.rf.71b7627c08bdb8d2fe852d499e0c9cff.jpg,valid,valid/bad_posture_20241012_172208_png.rf.48229f7be52ada812710ba974db248e5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241012_172057_png.rf.71b7627c08bdb8d2fe852d499e0c9cff.jpg,valid,valid/good_posture_20241012_172138_png.rf.1d652aa910b07b18122b879cd348ef29.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241021_144407_png.rf.6b070a07b32d4d8424a75b3eca4176c0.jpg,valid,valid/bad_posture_20241021_144438_png.rf.010cd2106346a202376b80bd3ce760aa.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241013_222750_png.rf.6bf1375bbcf78b64e80849c2db4d63c9.jpg,valid,valid/good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241021_141317_png.rf.74badd80ae03fafb0c84215a63bf501f.jpg,valid,valid/bad_posture_20241021_141940_png.rf.0cc1ca7337195ba5ff65c89742bba619.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241013_222732_png.rf.7b06fe602f93f4e02b9a1afa3a2bae98.jpg,valid,valid/good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241012_172239_png.rf.7c176ae9790f83cc55532fe9cec2eba9.jpg,valid,valid/good_posture_20241012_172046_png.rf.7ddc8484e31bf697521f85b1bc4d55f1.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241012_172057_png.rf.7d5c37f992746962648f3100e54f7ed9.jpg,valid,valid/bad_posture_20241012_172208_png.rf.48229f7be52ada812710ba974db248e5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241012_172057_png.rf.7d5c37f992746962648f3100e54f7ed9.jpg,valid,valid/good_posture_20241012_172138_png.rf.1d652aa910b07b18122b879cd348ef29.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241013_222721_png.rf.86ce085ca542c141df3cc00fd51b62f0.jpg,valid,valid/good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241013_220642_png.rf.8c77797e06bf42d612b3efbfc31be99b.jpg,valid,valid/bad_posture_20241013_220652_png.rf.b08260eef00a04a4d105a5f8f3fede45.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241021_142318_png.rf.8c8b7dc1d00e13f8e3f47d7a615e838f.jpg,valid,valid/good_posture_20241021_142311_png.rf.3c7fc28eb44e459ce853a84161985351.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241021_141548_png.rf.93d88491c98c64539eb18a672ca602bd.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241012_172057_png.rf.8cf09a1c15886ad2d8ab28a0ab3026db.jpg,valid,valid/good_posture_20241012_172046_png.rf.7ddc8484e31bf697521f85b1bc4d55f1.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241013_222724_png.rf.8f952983e191f904b9dfd08b0fdce4e0.jpg,valid,valid/good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241013_222747_png.rf.99f0e8ad63d232855edb266940a98f61.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241013_222728_png.rf.9d58f269b9834e43da282c68a8030068.jpg,valid,valid/good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241021_141542_png.rf.a23c5c4d5569be20ab94a15e481b928e.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241012_172107_png.rf.a79ddce07fa48982c5a016108152febb.jpg,valid,valid/bad_posture_20241012_172208_png.rf.48229f7be52ada812710ba974db248e5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241012_172107_png.rf.a79ddce07fa48982c5a016108152febb.jpg,valid,valid/good_posture_20241012_172138_png.rf.1d652aa910b07b18122b879cd348ef29.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241021_141624_png.rf.a53e51e739d1fe721c858d334a9906bb.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241021_142418_png.rf.ab00940f4ea6f60537aba85322730ecb.jpg,valid,valid/bad_posture_20241021_142424_png.rf.eaafe3abc338f75e9f65caca5da9b359.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241021_141548_png.rf.a972d9d11869fd5a0b45643a00b53dae.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241021_141624_png.rf.a7d5937ee7191318d69b5ae2d82b77d8.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241013_220309_png.rf.a6c64954914caacad5047d05941d018d.jpg,valid,valid/bad_posture_20241013_220400_png.rf.3095fdf360fe071832dfce60f022ec9c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241013_225738_png.rf.ac158a0554f2be5d2e167894b04b1633.jpg,valid,valid/good_posture_20241013_225725_png.rf.38030f14b5f0ebc56a35aab0c1ac2905.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241021_143936_png.rf.b50ed89046f9e9ddfa1a8d5c8e128c14.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241013_222724_png.rf.aeb9fdcd36427d1335113a3f815ede49.jpg,valid,valid/good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241021_143133_png.rf.af9db85147607d4b10f3712c71d58039.jpg,valid,valid/bad_posture_20241021_143050_png.rf.858b889323198ba4bcb818e3f6ff0574.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241021_144426_png.rf.b44c62a97c2086643ed84de5ea76bb25.jpg,valid,valid/bad_posture_20241021_144502_png.rf.f41ef58c38e6ef2d09c8323e98a115ff.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241013_222736_png.rf.b35e2e26f41879d410a98af3ee4fde87.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241021_142530_png.rf.b57d7592ed96d1f9d5e5217437c7247e.jpg,valid,valid/bad_posture_20241021_142524_png.rf.1f868d88e5bbf819cbc94844a28a4b7d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241013_222747_png.rf.b8815d4b6ef6d8e14966e8bce519ad12.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241012_172219_png.rf.bde0d3917a64c528baf7bf44bb3385d8.jpg,valid,valid/bad_posture_20241012_172208_png.rf.48229f7be52ada812710ba974db248e5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241012_172219_png.rf.bde0d3917a64c528baf7bf44bb3385d8.jpg,valid,valid/good_posture_20241012_172138_png.rf.1d652aa910b07b18122b879cd348ef29.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241013_222721_png.rf.bed95269cdad25613c2a8ce954682a0a.jpg,valid,valid/good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241013_220309_png.rf.c0ffe42a728a9081be9cb2b5630679d6.jpg,valid,valid/bad_posture_20241013_220400_png.rf.3095fdf360fe071832dfce60f022ec9c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241021_141341_png.rf.c10194d8d89ee9d39e1d6ca6b1674537.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241013_222732_png.rf.c3a61f68349b32f542dcb1dfc8506431.jpg,valid,valid/good_posture_20241013_222743_png.rf.f5da25a3abd019a0ff4cbbbd784f5649.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/good_posture_20241021_141536_png.rf.c256605213a1a1e1e56d26c9b5c424f5.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241021_144407_png.rf.c10b78f5dfd573e3110a950ce185c8da.jpg,valid,valid/bad_posture_20241021_144438_png.rf.010cd2106346a202376b80bd3ce760aa.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241013_222736_png.rf.cea7cc18e9303b2f06e8e3a7201005a1.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,2,train,train/bad_posture_20241021_143239_png.rf.cecce2ea79229b096efe3df9e9d15010.jpg,valid,valid/bad_posture_20241021_143257_png.rf.447218d738f6546dd3846920e8ea8f08.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241021_144526_png.rf.14bcfa158ef2885700810367bf39be4a.jpg,train,train/bad_posture_20241021_144538_png.rf.edc0c0e5bfdc28b873284fa499e2446c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241021_144526_png.rf.14bcfa158ef2885700810367bf39be4a.jpg,train,train/bad_posture_20241021_144538_png.rf.bfbed52151fd1c44add981b2a4a0dd69.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241021_144526_png.rf.14bcfa158ef2885700810367bf39be4a.jpg,train,train/bad_posture_20241021_144538_png.rf.ca3aa8a4935d005c1e0461c8edc34bfd.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/good_posture_20241013_222757_png.rf.158e2a81acd9080355e0d3173cfd7631.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222737_png.rf.16831ea30539ddc385c1c572a58e6475.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222747_png.rf.175039e33f542453b4ea0793f8d709b2.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222740_png.rf.6ee53ef53b06a6c43df4ace82be23d7a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222747_png.rf.99f0e8ad63d232855edb266940a98f61.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222740_png.rf.b0f6f4e85b37023fb40a93d9a3814ce1.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222737_png.rf.b7497c224be569c828ad608fd3e48eb5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222747_png.rf.b8815d4b6ef6d8e14966e8bce519ad12.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_222749_png.rf.1a6f8d4d825c94003cd061a799ceaaa9.jpg,train,train/bad_posture_20241013_222737_png.rf.c5dbb74662f0ea3c0185fc597adbbfe9.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241021_145205_png.rf.f14d47aa70fa3f230e09d869e2c344a7.jpg,train,train/bad_posture_20241021_145211_png.rf.6c0a085f979a3d09d8dc8bcd28a4ee9d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241021_145205_png.rf.f14d47aa70fa3f230e09d869e2c344a7.jpg,train,train/bad_posture_20241021_145211_png.rf.8ff52e566f058c3103bb3bbcc314b289.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/good_posture_20241021_141554_png.rf.619fa86d083a2092f85ed3146c8c3dd9.jpg,train,train/good_posture_20241021_141548_png.rf.fe437b70d46340ecf1f31223f4a0c8b5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/good_posture_20241021_141554_png.rf.619fa86d083a2092f85ed3146c8c3dd9.jpg,train,train/good_posture_20241021_141548_png.rf.93d88491c98c64539eb18a672ca602bd.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/good_posture_20241021_141554_png.rf.619fa86d083a2092f85ed3146c8c3dd9.jpg,train,train/good_posture_20241021_141624_png.rf.a53e51e739d1fe721c858d334a9906bb.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/good_posture_20241021_141554_png.rf.619fa86d083a2092f85ed3146c8c3dd9.jpg,train,train/good_posture_20241021_141548_png.rf.a972d9d11869fd5a0b45643a00b53dae.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/good_posture_20241021_141554_png.rf.619fa86d083a2092f85ed3146c8c3dd9.jpg,train,train/good_posture_20241021_141624_png.rf.a7d5937ee7191318d69b5ae2d82b77d8.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/good_posture_20241021_141554_png.rf.619fa86d083a2092f85ed3146c8c3dd9.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241021_142117_png.rf.de94348d74c4109ef0128fc64e610d88.jpg,train,train/bad_posture_20241021_141755_png.rf.3486647c4a4c92ceafe97a60bf4b8222.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/good_posture_20241012_174128_png.rf.7b70d5ce397ba6d0f6c73a6ffe55b575.jpg,train,train/good_posture_20241012_174311_png.rf.50aa111915d5696ae52a9a9f4fdea858.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/good_posture_20241012_174128_png.rf.7b70d5ce397ba6d0f6c73a6ffe55b575.jpg,train,train/good_posture_20241012_174311_png.rf.5e4e2e6420b9e00113316e95dbc4fff1.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_225802_png.rf.34dd19fba4a0606a0af4f1ef545c1d26.jpg,train,train/bad_posture_20241013_225750_png.rf.1917a0638ba149579efc519fa34ae05a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,train,train/bad_posture_20241013_220642_png.rf.1823a120268980c62c40582e0092cfd4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,train,train/bad_posture_20241013_220309_png.rf.1e1557ba92be5f96b43b28d38123ac08.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,train,train/bad_posture_20241013_220642_png.rf.26f8f633b7ae6c3f2449bd3c010e925f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,train,train/bad_posture_20241013_220329_png.rf.5c5271e230a21472e624992741635b28.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,train,train/bad_posture_20241013_220642_png.rf.8c77797e06bf42d612b3efbfc31be99b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,train,train/bad_posture_20241013_220309_png.rf.a6c64954914caacad5047d05941d018d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,train,train/bad_posture_20241013_220309_png.rf.c0ffe42a728a9081be9cb2b5630679d6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,valid,valid/bad_posture_20241013_220400_png.rf.3095fdf360fe071832dfce60f022ec9c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,test,test/bad_posture_20241013_220804_png.rf.d26014a7fa46be0769b8bb1977083fb0.jpg,valid,valid/bad_posture_20241013_220652_png.rf.b08260eef00a04a4d105a5f8f3fede45.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_142448_png.rf.d33dd9f9f893e9afb7e761de880c9371.jpg,valid,valid/bad_posture_20241021_142524_png.rf.1f868d88e5bbf819cbc94844a28a4b7d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_142448_png.rf.d33dd9f9f893e9afb7e761de880c9371.jpg,valid,valid/bad_posture_20241021_142424_png.rf.eaafe3abc338f75e9f65caca5da9b359.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143008_png.rf.d9c1ef0798864f8bfa499de7693cc403.jpg,valid,valid/bad_posture_20241021_143050_png.rf.858b889323198ba4bcb818e3f6ff0574.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_144100_png.rf.d6f4e4bdff8b3b8caac4a51b8ef9f50c.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143948_png.rf.d48d2917df4c400c127a1435cc580624.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241013_222740_png.rf.e8c8ca5209b2a23b87dcf419aaac4a21.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_144100_png.rf.ebf008e461617492a59e7075a6cc2814.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143020_png.rf.f307ba23ff4a17822ff5b64783c8b96f.jpg,valid,valid/bad_posture_20241021_143050_png.rf.858b889323198ba4bcb818e3f6ff0574.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_142053_png.rf.f92853fe64ced1e2dc89a574b320af0e.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_142053_png.rf.f92853fe64ced1e2dc89a574b320af0e.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_225721_png.rf.fc829bf0c43f345124e0cf4c649013ab.jpg,valid,valid/good_posture_20241013_225725_png.rf.38030f14b5f0ebc56a35aab0c1ac2905.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_225721_png.rf.fc829bf0c43f345124e0cf4c649013ab.jpg,valid,valid/good_posture_20241013_225739_png.rf.e4c5481075e5e649548b013cf633be49.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241012_172310_png.rf.ffebb843d5de7bda8fcbbd234c98db30.jpg,valid,valid/bad_posture_20241012_172300_png.rf.387e7a4e13bcab82718a4c6ed9acdaa8.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_222738_png.rf.008882c9aa85b771e709a46d49a626f6.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241012_172219_png.rf.07ff56c17fc6b6d4c0604b4d7baa0db5.jpg,valid,valid/good_posture_20241012_172046_png.rf.7ddc8484e31bf697521f85b1bc4d55f1.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_222728_png.rf.07307dbb63313f0c7bf4b3ceb5fad78b.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_144048_png.rf.00f192433451b129f2ea7e14573658ba.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143133_png.rf.16101387826b56802447a8f38ed5e229.jpg,valid,valid/bad_posture_20241021_143050_png.rf.858b889323198ba4bcb818e3f6ff0574.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241013_222747_png.rf.175039e33f542453b4ea0793f8d709b2.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_142022_png.rf.1b3fca639b24d05d49a29631c1a44353.jpg,valid,valid/bad_posture_20241021_141940_png.rf.0cc1ca7337195ba5ff65c89742bba619.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143239_png.rf.1e9edcb64c798c52c94b24839d8f4bd6.jpg,valid,valid/bad_posture_20241021_143257_png.rf.447218d738f6546dd3846920e8ea8f08.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_144426_png.rf.26f9741e4294bbd8fab76349f737be3d.jpg,valid,valid/bad_posture_20241021_144438_png.rf.010cd2106346a202376b80bd3ce760aa.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_141958_png.rf.21821f098d55042152ebb5a6091b441a.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_141958_png.rf.21821f098d55042152ebb5a6091b441a.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_222738_png.rf.29a0f3857680447eeb2d8ee58e2ed27a.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_143616_png.rf.332dc9cabecffe9e3e4f5a10edf4c98a.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_222712_png.rf.3731d4225d69436f21124bea42e47d9e.jpg,valid,valid/good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241013_222741_png.rf.3965b00d5d1cbce84957ffe611485af4.jpg,valid,valid/good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_142448_png.rf.3d1d4eaf6f4bcf9693c12ec03f558b6c.jpg,valid,valid/bad_posture_20241021_142524_png.rf.1f868d88e5bbf819cbc94844a28a4b7d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_142448_png.rf.3d1d4eaf6f4bcf9693c12ec03f558b6c.jpg,valid,valid/bad_posture_20241021_142424_png.rf.eaafe3abc338f75e9f65caca5da9b359.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_142330_png.rf.45f44a5ce97e9ae414b99bf0f7d294f7.jpg,valid,valid/good_posture_20241021_142348_png.rf.99f90638448057ed522ec0303ce0d466.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_142336_png.rf.4ba02b00727131e88ad643249f0ea804.jpg,valid,valid/good_posture_20241021_142348_png.rf.99f90638448057ed522ec0303ce0d466.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_144048_png.rf.516b88b5e1de56614ad3f5de8ea27668.jpg,valid,valid/bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_141958_png.rf.55da3a2ce06cbec85597d828547b8dba.jpg,valid,valid/good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/good_posture_20241021_141958_png.rf.55da3a2ce06cbec85597d828547b8dba.jpg,valid,valid/good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241012_172807_png.rf.5c14c298dfada9c74703a7d383131e14.jpg,valid,valid/bad_posture_20241012_173454_png.rf.bdbfce623dcbdf2e900b7ccfc6a18ebc.jpg,Near duplicate muncul pada split berbeda
near_duplicate,3,train,train/bad_posture_20241021_142536_png.rf.5f76ec6d5c76b42cbac61a7bbfb3da77.jpg,valid,valid/bad_posture_20241021_142524_png.rf.1f868d88e5bbf819cbc94844a28a4b7d.jpg,Near duplicate muncul pada split berbeda
