image_id,original_split,class_name,nd_group,img_width,img_height,bbox_x,bbox_y,bbox_w,bbox_h,brightness,is_dark,has_annotation,num_annotations,annotation_id,split
12549cd180196f34b4527ceb4f8eab15_jpg.rf.7d67896ccdd692205b5ce7a42339a3e6.jpg,train,good_posture,SINGLE_12549cd180196f34b4527ceb4f8eab15_jpg.rf.7d67896ccdd692205b5ce7a42339a3e6.jpg,479,640,0.237035,0.053312,0.623215,0.946688,177.54,False,True,1,93,train
sipotion_1749658638019_good_posture_0_45_jpg.rf.5ec32f364f88c7aa5479128056bf4a31.jpg,train,good_posture,SINGLE_sipotion_1749658638019_good_posture_0_45_jpg.rf.5ec32f364f88c7aa5479128056bf4a31.jpg,640,640,0.172922,0.198953,0.50625,0.796875,120.03,False,True,1,94,train
sipotion_1749658643366_slouch_0_75_jpg.rf.dec505548c56b3ecbeae3f29fd807e10.jpg,train,leaning_forward,SINGLE_sipotion_1749658643366_slouch_0_75_jpg.rf.dec505548c56b3ecbeae3f29fd807e10.jpg,640,640,0.154172,0.095828,0.576047,0.865625,137.45,False,True,1,95,train
sipotion_1749645595364_slouch_0_84_jpg.rf.4a21416230f7d636b3bb398ed9b80adf.jpg,train,leaning_backward,SINGLE_sipotion_1749645595364_slouch_0_84_jpg.rf.4a21416230f7d636b3bb398ed9b80adf.jpg,640,640,0.208328,0.222922,0.669797,0.726047,113.93,False,True,1,96,train
sipotion_1749658262311_slouch_0_73_jpg.rf.7b54b4a24c5d78c4be3e62406796273e.jpg,train,good_posture,SINGLE_sipotion_1749658262311_slouch_0_73_jpg.rf.7b54b4a24c5d78c4be3e62406796273e.jpg,640,640,0.177078,0.110422,0.589578,0.888547,159.2,False,True,1,97,train
d47bfdaf545091c1be93494644ea634d_jpg.rf.3427cbccab87faa602fc3c20ab16f2ec.jpg,train,leaning_forward,SINGLE_d47bfdaf545091c1be93494644ea634d_jpg.rf.3427cbccab87faa602fc3c20ab16f2ec.jpg,640,426,0.271297,0.144202,0.170328,0.312324,189.92,False,True,2,98,train
d47bfdaf545091c1be93494644ea634d_jpg.rf.3427cbccab87faa602fc3c20ab16f2ec.jpg,train,leaning_forward,SINGLE_d47bfdaf545091c1be93494644ea634d_jpg.rf.3427cbccab87faa602fc3c20ab16f2ec.jpg,640,426,0.417031,0.132347,0.131703,0.282887,189.92,False,True,2,99,train
sipotion_1749658299486_leaning_backward_0_77_jpg.rf.90dbac00dbd0b79961482696ea1899c6.jpg,train,leaning_backward,SINGLE_sipotion_1749658299486_leaning_backward_0_77_jpg.rf.90dbac00dbd0b79961482696ea1899c6.jpg,640,640,0.002078,0.223953,0.814578,0.769797,132.25,False,True,1,100,test
sipotion_1749643406632_leaning_forward_0_55_jpg.rf.e61215c99298cdc791e1f78160e79c63.jpg,train,leaning_backward,ND_0000,640,640,0.455203,0.267703,0.333328,0.584375,101.77,False,True,1,101,train
7e8987d97815ac92e40af23969d37b6d_jpg.rf.e9b6aeaab13338a7b44e6ed7e460fbcf.jpg,train,leaning_backward,SINGLE_7e8987d97815ac92e40af23969d37b6d_jpg.rf.e9b6aeaab13338a7b44e6ed7e460fbcf.jpg,640,426,0.326531,0.172042,0.353172,0.518122,202.33,False,True,1,102,test
sipotion_1749658458320_slouch_0_78_jpg.rf.a185d3ad24d2248935e1fc4f18243fb1.jpg,train,good_posture,SINGLE_sipotion_1749658458320_slouch_0_78_jpg.rf.a185d3ad24d2248935e1fc4f18243fb1.jpg,640,640,0.147922,0.147922,0.538547,0.821875,78.23,False,True,1,103,train
cd73af0a7e9bee5131375eedd7085d25-Copy_jpg.rf.23d6ec572e70e35874420ef6e3259027.jpg,train,leaning_backward,SINGLE_cd73af0a7e9bee5131375eedd7085d25-Copy_jpg.rf.23d6ec572e70e35874420ef6e3259027.jpg,426,640,0.184038,0.255563,0.719859,0.595266,139.7,False,True,1,104,valid
21821f3caee00e219a0312ce4934fb83-Copy-2-_jpg.rf.d9c678339fc98f1183eb71ee5a9a561f.jpg,train,leaning_backward,SINGLE_21821f3caee00e219a0312ce4934fb83-Copy-2-_jpg.rf.d9c678339fc98f1183eb71ee5a9a561f.jpg,480,640,0.121521,0.245656,0.821771,0.63475,79.02,False,True,1,105,train
sipotion_1749658828803_leaning_forward_0_75_jpg.rf.8b56297a19cec1982cc64432b1fd96b0.jpg,train,good_posture,SINGLE_sipotion_1749658828803_leaning_forward_0_75_jpg.rf.8b56297a19cec1982cc64432b1fd96b0.jpg,640,640,0.280203,0.152078,0.567703,0.836453,152.89,False,True,1,106,test
dfec9db25da4c451e5fe8f32d856c863_jpg.rf.76251fa87322bc2592494573fae49b0a.jpg,train,good_posture,SINGLE_dfec9db25da4c451e5fe8f32d856c863_jpg.rf.76251fa87322bc2592494573fae49b0a.jpg,640,640,0.220109,0.033516,0.324281,0.52125,114.93,False,True,1,107,train
bbba32a0604bc925cc7c0c82e83dadd9_jpg.rf.1c86d6c6428b8de320af63d3a9568444.jpg,train,leaning_forward,SINGLE_bbba32a0604bc925cc7c0c82e83dadd9_jpg.rf.1c86d6c6428b8de320af63d3a9568444.jpg,640,426,0.212297,0.138638,0.290984,0.78007,219.29,False,True,2,108,test
bbba32a0604bc925cc7c0c82e83dadd9_jpg.rf.1c86d6c6428b8de320af63d3a9568444.jpg,train,leaning_forward,SINGLE_bbba32a0604bc925cc7c0c82e83dadd9_jpg.rf.1c86d6c6428b8de320af63d3a9568444.jpg,640,426,0.531594,0.108005,0.285328,0.739319,219.29,False,True,2,109,test
2433a50aeeb63b52d760b867a3b6e3a0-1-_jpg.rf.7f9fd6a7fe026846cc38a2e6a4cdd986.jpg,train,leaning_backward,SINGLE_2433a50aeeb63b52d760b867a3b6e3a0-1-_jpg.rf.7f9fd6a7fe026846cc38a2e6a4cdd986.jpg,506,640,0.273142,0.167031,0.613972,0.618594,138.46,False,True,1,110,train
1e077cbdaf6bf7432f615de9c900f1f6_jpg.rf.0234ea9151cc51112d6ae00b7d5f8380.jpg,train,leaning_backward,SINGLE_1e077cbdaf6bf7432f615de9c900f1f6_jpg.rf.0234ea9151cc51112d6ae00b7d5f8380.jpg,426,640,0.0,0.238531,0.721244,0.701344,180.64,False,True,1,111,train
sipotion_1749658641704_good_posture_0_77_jpg.rf.4118283b9b55f366438b3eaa09f7b3ab.jpg,train,good_posture,SINGLE_sipotion_1749658641704_good_posture_0_77_jpg.rf.4118283b9b55f366438b3eaa09f7b3ab.jpg,640,640,0.047922,0.089578,0.590625,0.909375,143.75,False,True,1,112,train
e5604a6624bedc3aeed64683825cd0c0-Copy_jpg.rf.4e0c03914fe5b0d9a62b6a78edf056f0.jpg,train,leaning_backward,SINGLE_e5604a6624bedc3aeed64683825cd0c0-Copy_jpg.rf.4e0c03914fe5b0d9a62b6a78edf056f0.jpg,435,640,0.128759,0.265687,0.842115,0.715172,85.3,False,True,1,113,train
3ae0a216bf8c89853fc98afed0124740-Copy_jpg.rf.311635dcce6f67ef5f37de57bf9fe253.jpg,train,leaning_backward,SINGLE_3ae0a216bf8c89853fc98afed0124740-Copy_jpg.rf.311635dcce6f67ef5f37de57bf9fe253.jpg,640,480,0.044641,0.038687,0.822969,0.883521,142.57,False,True,1,114,train
sipotion_1749645589982_slouch_0_71_jpg.rf.80f5c486a73e4d22c75cdb855a5fcc51.jpg,train,leaning_backward,ND_0022,640,640,0.161453,0.25,0.642703,0.711453,116.79,False,True,1,115,train
sipotion_1749658448988_slouch_0_84_jpg.rf.e6660bf5603a631393da8704825aca30.jpg,train,good_posture,ND_0018,640,640,0.027078,0.084375,0.56875,0.913547,141.66,False,True,1,116,train
sipotion_1749648876198_leaning_forward_0_65_jpg.rf.1e46ee024b6af2cec059d62144c72406.jpg,train,leaning_forward,SINGLE_sipotion_1749648876198_leaning_forward_0_65_jpg.rf.1e46ee024b6af2cec059d62144c72406.jpg,640,640,0.179172,0.189578,0.5,0.802078,131.75,False,True,1,117,train
09e09f885afa44118ab87bd5665c62f0-Copy_jpg.rf.bd8efccdf939bd5a0caac32851a03d9b.jpg,train,leaning_backward,SINGLE_09e09f885afa44118ab87bd5665c62f0-Copy_jpg.rf.bd8efccdf939bd5a0caac32851a03d9b.jpg,480,640,0.118917,0.146109,0.868729,0.656875,130.1,False,True,1,118,valid
2fd36c70e229800db9a2de27e2f1f0eb_jpg.rf.a81d1ca16a5ae39c4bcc5028dd3f2801.jpg,train,good_posture,SINGLE_2fd36c70e229800db9a2de27e2f1f0eb_jpg.rf.a81d1ca16a5ae39c4bcc5028dd3f2801.jpg,470,640,0.27883,0.0,0.684106,0.754203,195.44,False,True,1,119,train
sipotion_1749649872648_good_posture_0_83_jpg.rf.cf3c89f146a64438f4d19633eb2a575e.jpg,train,good_posture,SINGLE_sipotion_1749649872648_good_posture_0_83_jpg.rf.cf3c89f146a64438f4d19633eb2a575e.jpg,640,640,0.267703,0.26875,0.402078,0.677078,112.5,False,True,1,120,train
6fa6108ec125b86c241e37f7dbbbaa0c-Copy-2-_jpg.rf.e7cf75c20a16c5ef6c410e23db876f69.jpg,train,leaning_backward,SINGLE_6fa6108ec125b86c241e37f7dbbbaa0c-Copy-2-_jpg.rf.e7cf75c20a16c5ef6c410e23db876f69.jpg,426,640,0.023826,0.116109,0.946901,0.731578,99.7,False,True,1,121,train
sipotion_1749650629537_leaning_forward_0_74_jpg.rf.6d3655b770b62b12fa689845607d8d52.jpg,train,slouch,SINGLE_sipotion_1749650629537_leaning_forward_0_74_jpg.rf.6d3655b770b62b12fa689845607d8d52.jpg,640,640,0.244797,0.269797,0.514578,0.690625,108.11,False,True,1,122,train
sipotion_1749660955828_leaning_forward_0_77_jpg.rf.b82f4c76fed9a6df75807bfff30380fe.jpg,train,leaning_forward,SINGLE_sipotion_1749660955828_leaning_forward_0_77_jpg.rf.b82f4c76fed9a6df75807bfff30380fe.jpg,640,640,0.217703,0.077078,0.604172,0.909375,107.8,False,True,1,123,train
fd3c0a1d148c0464657d60fdbc00e435_jpg.rf.98b074d12f3a4ad746cbe1a45e9ab8c5.jpg,train,good_posture,SINGLE_fd3c0a1d148c0464657d60fdbc00e435_jpg.rf.98b074d12f3a4ad746cbe1a45e9ab8c5.jpg,426,640,0.517113,0.270234,0.310728,0.496125,206.56,False,True,1,124,test
sipotion_1749658123570_leaning_forward_0_72_jpg.rf.f35f90a32ab0a7adf8d1c0a9c2c7d2c1.jpg,train,leaning_backward,SINGLE_sipotion_1749658123570_leaning_forward_0_72_jpg.rf.f35f90a32ab0a7adf8d1c0a9c2c7d2c1.jpg,640,640,0.280203,0.372922,0.532297,0.534375,127.06,False,True,1,125,valid
e05314483d2996c4f28557bd514225a6_jpg.rf.076cc17b768110344549a619990f07a6.jpg,train,leaning_forward,SINGLE_e05314483d2996c4f28557bd514225a6_jpg.rf.076cc17b768110344549a619990f07a6.jpg,426,640,0.153075,0.4695,0.624859,0.477906,234.91,False,True,1,126,train
sipotion_1749649839187_leaning_backward_0_87_jpg.rf.28070e7c36d426da233d3d90b942d15b.jpg,train,leaning_backward,ND_0012,640,640,0.0,0.321875,0.582297,0.578125,123.43,False,True,1,127,train
sipotion_1749649831717_leaning_backward_0_87_jpg.rf.2da313649b27519ac1f868e961ef0bd3.jpg,train,leaning_backward,SINGLE_sipotion_1749649831717_leaning_backward_0_87_jpg.rf.2da313649b27519ac1f868e961ef0bd3.jpg,640,640,0.058328,0.316672,0.548953,0.565625,122.66,False,True,1,128,train
c68978748040ecf1b74bc3107b5d2bcb-Copy_jpg.rf.9087477bfbf3692ab0efb56c006d3139.jpg,train,leaning_backward,SINGLE_c68978748040ecf1b74bc3107b5d2bcb-Copy_jpg.rf.9087477bfbf3692ab0efb56c006d3139.jpg,640,640,0.209234,0.177531,0.75,0.621641,213.69,False,True,1,129,train
sipotion_1749658634338_good_posture_0_84_jpg.rf.163e76fafaae7ca6e2c0ffaad7d56b91.jpg,train,good_posture,SINGLE_sipotion_1749658634338_good_posture_0_84_jpg.rf.163e76fafaae7ca6e2c0ffaad7d56b91.jpg,640,640,0.015625,0.127078,0.578125,0.86875,125.86,False,True,1,130,train
sipotion_1749658437008_good_posture_0_50_jpg.rf.0d4a07889670840df7aa618b41c39ed7.jpg,train,leaning_backward,SINGLE_sipotion_1749658437008_good_posture_0_50_jpg.rf.0d4a07889670840df7aa618b41c39ed7.jpg,640,640,0.295828,0.43125,0.303125,0.435422,155.05,False,True,1,131,train
sipotion_1749658451280_slouch_0_45_jpg.rf.79d512df7379b09b8de23731761d3e09.jpg,train,good_posture,SINGLE_sipotion_1749658451280_slouch_0_45_jpg.rf.79d512df7379b09b8de23731761d3e09.jpg,640,640,0.125,0.129172,0.58125,0.869797,145.16,False,True,1,132,train
sipotion_1749658604526_leaning_backward_0_60_jpg.rf.28bd337d87ccc2a59e1ceb3152c9ead0.jpg,train,leaning_backward,SINGLE_sipotion_1749658604526_leaning_backward_0_60_jpg.rf.28bd337d87ccc2a59e1ceb3152c9ead0.jpg,640,640,0.0,0.184375,0.704172,0.804172,126.98,False,True,1,133,train
f6e18f36f8f24f3d4f57011266eae634_jpg.rf.4421bffbf647494781b667b809395829.jpg,train,leaning_forward,SINGLE_f6e18f36f8f24f3d4f57011266eae634_jpg.rf.4421bffbf647494781b667b809395829.jpg,640,426,0.171531,0.120751,0.314766,0.750352,230.13,False,True,2,134,test
f6e18f36f8f24f3d4f57011266eae634_jpg.rf.4421bffbf647494781b667b809395829.jpg,train,leaning_forward,SINGLE_f6e18f36f8f24f3d4f57011266eae634_jpg.rf.4421bffbf647494781b667b809395829.jpg,640,426,0.504422,0.077394,0.295516,0.841315,230.13,False,True,2,135,test
sipotion_1749650613542_good_posture_0_48_jpg.rf.88c93f2eb66d405595d48c06102e547b.jpg,train,good_posture,SINGLE_sipotion_1749650613542_good_posture_0_48_jpg.rf.88c93f2eb66d405595d48c06102e547b.jpg,640,640,0.002078,0.144797,0.44375,0.853125,158.58,False,True,1,136,test
sipotion_1749660940181_leaning_forward_0_90_jpg.rf.6873c0f5cb0500115f48b8b1bc12a532.jpg,train,leaning_forward,SINGLE_sipotion_1749660940181_leaning_forward_0_90_jpg.rf.6873c0f5cb0500115f48b8b1bc12a532.jpg,640,640,0.276047,0.234375,0.461453,0.7625,121.21,False,True,1,137,test
sipotion_1749658420718_slouch_0_86_jpg.rf.0a487d7a73f184cecb1c439794562d54.jpg,train,good_posture,ND_0023,640,640,0.28825,0.050328,0.456391,0.859453,138.88,False,True,1,138,train
09301a2b43d56f479527a3bb7a3a677f-Copy_jpg.rf.337e41395bf7a48cb9a36b3809fb9ed4.jpg,train,leaning_backward,SINGLE_09301a2b43d56f479527a3bb7a3a677f-Copy_jpg.rf.337e41395bf7a48cb9a36b3809fb9ed4.jpg,640,334,0.278125,0.101796,0.692187,0.898204,173.53,False,True,1,139,test
sipotion_1749658304298_leaning_backward_0_52_jpg.rf.084f3777200bf03fe8225235bfcee008.jpg,train,leaning_backward,ND_0020,640,640,0.139578,0.346875,0.75,0.6125,133.18,False,True,1,140,train
sipotion_1749658412228_good_posture_0_74_jpg.rf.2b89b69ad4f12c9686a9ffeb8f8943a6.jpg,train,leaning_backward,SINGLE_sipotion_1749658412228_good_posture_0_74_jpg.rf.2b89b69ad4f12c9686a9ffeb8f8943a6.jpg,640,640,0.260859,0.061781,0.455797,0.710141,138.95,False,True,1,141,train
sipotion_1749658446733_slouch_0_88_jpg.rf.fa7237aee7f3991d0c780b7c1769dc7f.jpg,train,good_posture,ND_0018,640,640,0.01875,0.084375,0.563547,0.914578,136.64,False,True,1,142,train
3cdae28d0a450e822ac4b9f2e9659c47_jpg.rf.2f7fefa22971dc006b04908f77933764.jpg,train,slouch,SINGLE_3cdae28d0a450e822ac4b9f2e9659c47_jpg.rf.2f7fefa22971dc006b04908f77933764.jpg,640,360,0.169031,0.0,0.2945,0.977389,201.93,False,True,2,143,valid
3cdae28d0a450e822ac4b9f2e9659c47_jpg.rf.2f7fefa22971dc006b04908f77933764.jpg,train,leaning_backward,SINGLE_3cdae28d0a450e822ac4b9f2e9659c47_jpg.rf.2f7fefa22971dc006b04908f77933764.jpg,640,360,0.595172,0.0,0.32575,1.0,201.93,False,True,2,144,valid
sipotion_1749649795485_slouch_0_86_jpg.rf.2bd1d63d9950793142e53f13d0b12d45.jpg,train,slouch,SINGLE_sipotion_1749649795485_slouch_0_86_jpg.rf.2bd1d63d9950793142e53f13d0b12d45.jpg,640,640,0.236453,0.1125,0.607297,0.765625,111.56,False,True,1,145,train
20391302a3fa71cfe6c528a9ce6608e8-Copy_jpg.rf.4229c39779dccf994e8f9bf213255362.jpg,train,leaning_backward,SINGLE_20391302a3fa71cfe6c528a9ce6608e8-Copy_jpg.rf.4229c39779dccf994e8f9bf213255362.jpg,426,640,0.086854,0.117188,0.913146,0.776563,111.27,False,True,1,146,train
sipotion_1749647352388_good_posture_0_69_jpg.rf.63cefee89431cffc795f140cf2d54232.jpg,train,leaning_backward,SINGLE_sipotion_1749647352388_good_posture_0_69_jpg.rf.63cefee89431cffc795f140cf2d54232.jpg,640,640,0.471875,0.422922,0.192703,0.335422,121.1,False,True,1,147,valid
f51df552cb413d9b48a554464edef3e9-Copy_jpg.rf.7eab833ff146ac5c7f0365bdcec2fd35.jpg,train,leaning_backward,SINGLE_f51df552cb413d9b48a554464edef3e9-Copy_jpg.rf.7eab833ff146ac5c7f0365bdcec2fd35.jpg,457,640,0.100022,0.172234,0.834705,0.712063,132.74,False,True,1,148,train
sipotion_1749658459865_slouch_0_77_jpg.rf.b649ccceecb386a992e3f4c2e06526e6.jpg,train,good_posture,SINGLE_sipotion_1749658459865_slouch_0_77_jpg.rf.b649ccceecb386a992e3f4c2e06526e6.jpg,640,640,0.147922,0.167703,0.515625,0.804172,71.92,False,True,1,149,train
7fb92fe484957615d0cc11f9fd553f04_jpg.rf.eacad5e9cf52b89ca6a52937c744194e.jpg,train,good_posture,SINGLE_7fb92fe484957615d0cc11f9fd553f04_jpg.rf.eacad5e9cf52b89ca6a52937c744194e.jpg,427,640,0.445691,0.399203,0.382998,0.500359,159.63,False,True,1,150,train
sipotion_1749658594702_slouch_0_54_jpg.rf.6757b893848cd64a8014a28506a4fb36.jpg,train,leaning_backward,ND_0021,640,640,0.264578,0.139578,0.73125,0.859375,124.97,False,True,1,151,train
sipotion_1749658256683_slouch_0_89_jpg.rf.9422c6312684d00af05a3f958c2f75c9.jpg,train,leaning_forward,SINGLE_sipotion_1749658256683_slouch_0_89_jpg.rf.9422c6312684d00af05a3f958c2f75c9.jpg,640,640,0.0,0.036453,0.489578,0.960422,147.53,False,True,1,152,valid
849b2ec6f8b8a6a998ec0b8f32c7fecd_jpg.rf.5b3a2c5212f0bb3a054b889921e2e919.jpg,train,good_posture,SINGLE_849b2ec6f8b8a6a998ec0b8f32c7fecd_jpg.rf.5b3a2c5212f0bb3a054b889921e2e919.jpg,640,426,0.251703,0.108169,0.205781,0.735211,213.17,False,True,1,153,train
0bfdcb63e31ef0f0a836d1b3a166edfb_jpg.rf.d30f5e6a0d51cd113a60a0cf1d866da5.jpg,train,leaning_forward,SINGLE_0bfdcb63e31ef0f0a836d1b3a166edfb_jpg.rf.d30f5e6a0d51cd113a60a0cf1d866da5.jpg,640,426,0.712641,0.321268,0.163156,0.557207,159.21,False,True,3,154,train
0bfdcb63e31ef0f0a836d1b3a166edfb_jpg.rf.d30f5e6a0d51cd113a60a0cf1d866da5.jpg,train,leaning_backward,SINGLE_0bfdcb63e31ef0f0a836d1b3a166edfb_jpg.rf.d30f5e6a0d51cd113a60a0cf1d866da5.jpg,640,426,0.426938,0.34716,0.174297,0.370493,159.21,False,True,3,155,train
0bfdcb63e31ef0f0a836d1b3a166edfb_jpg.rf.d30f5e6a0d51cd113a60a0cf1d866da5.jpg,train,good_posture,SINGLE_0bfdcb63e31ef0f0a836d1b3a166edfb_jpg.rf.d30f5e6a0d51cd113a60a0cf1d866da5.jpg,640,426,0.212375,0.326103,0.102062,0.287958,159.21,False,True,3,156,train
sipotion_1749649849610_slouch_0_75_jpg.rf.d7e193c8ce1097a755ae423c374d6243.jpg,train,leaning_backward,ND_0009,640,640,0.0,0.321875,0.178125,0.289578,115.71,False,True,2,157,train
sipotion_1749649849610_slouch_0_75_jpg.rf.d7e193c8ce1097a755ae423c374d6243.jpg,train,good_posture,ND_0009,640,640,0.259375,0.305203,0.425,0.686453,115.71,False,True,2,158,train
5737d2dcd9c475179bdc79a15d69ae5c_jpg.rf.50458a6be3a35559941779f926ad0ec5.jpg,train,slouch,SINGLE_5737d2dcd9c475179bdc79a15d69ae5c_jpg.rf.50458a6be3a35559941779f926ad0ec5.jpg,426,640,0.16331,0.007547,0.746174,0.758813,179.63,False,True,1,159,train
9674c858004b86eb5e31d50256e77705_jpg.rf.8cc29eadca1656785f077667eb79f920.jpg,train,good_posture,SINGLE_9674c858004b86eb5e31d50256e77705_jpg.rf.8cc29eadca1656785f077667eb79f920.jpg,640,426,0.141156,0.327911,0.178,0.392911,177.69,False,True,1,160,train
ee4768006ff50a644e8a6527315f6b79_jpg.rf.12b2f7f75376e2c9765d4bef0e59c440.jpg,train,leaning_backward,SINGLE_ee4768006ff50a644e8a6527315f6b79_jpg.rf.12b2f7f75376e2c9765d4bef0e59c440.jpg,426,640,0.040822,0.433281,0.555657,0.470391,195.06,False,True,1,161,test
01b17ea7357cadd6243eed9d48ea58b4_jpg.rf.c37de5a02dd949a6c86b89d654466d1c.jpg,train,leaning_forward,SINGLE_01b17ea7357cadd6243eed9d48ea58b4_jpg.rf.c37de5a02dd949a6c86b89d654466d1c.jpg,640,430,0.222781,0.261558,0.376422,0.695372,170.17,False,True,1,162,train
sipotion_1749660958831_leaning_forward_0_89_jpg.rf.d0f563162073838893bc08b9fe7fbae6.jpg,train,leaning_forward,SINGLE_sipotion_1749660958831_leaning_forward_0_89_jpg.rf.d0f563162073838893bc08b9fe7fbae6.jpg,640,640,0.2625,0.088547,0.578125,0.90625,104.07,False,True,1,163,train
sipotion_1749658565923_leaning_backward_0_48_jpg.rf.5d629b9310988b99b2cc459b88c3c98c.jpg,train,good_posture,SINGLE_sipotion_1749658565923_leaning_backward_0_48_jpg.rf.5d629b9310988b99b2cc459b88c3c98c.jpg,640,640,0.314578,0.058328,0.638547,0.940625,130.29,False,True,1,164,train
sipotion_1749658630751_good_posture_0_89_jpg.rf.40e51137a805eb181f933df08805e96d.jpg,train,slouch,SINGLE_sipotion_1749658630751_good_posture_0_89_jpg.rf.40e51137a805eb181f933df08805e96d.jpg,640,640,0.084375,0.161453,0.601047,0.828125,118.46,False,True,1,165,valid
sipotion_1749649836581_leaning_backward_0_85_jpg.rf.84665b23d097d08cf4bc1522012a3994.jpg,train,leaning_backward,ND_0012,640,640,0.007297,0.327078,0.58125,0.575,120.62,False,True,1,166,train
4e2fd288916df75caab1737d5a197716_jpg.rf.7435f8d95fb3c9a20c2be840f86f70a6.jpg,train,slouch,SINGLE_4e2fd288916df75caab1737d5a197716_jpg.rf.7435f8d95fb3c9a20c2be840f86f70a6.jpg,640,426,0.290422,0.365728,0.157375,0.317559,201.32,False,True,1,167,train
dff3fe4cfcb4b4386de32392b2df634c_jpg.rf.1a9bf2f94805fedab1fc460285f68c4b.jpg,train,good_posture,SINGLE_dff3fe4cfcb4b4386de32392b2df634c_jpg.rf.1a9bf2f94805fedab1fc460285f68c4b.jpg,640,480,0.362969,0.182021,0.208328,0.548083,238.81,False,True,1,168,train
53791f6ddfc3b182f97ee0f2cf649948_jpg.rf.16fa2f898ce8c640b62bc3783a618596.jpg,train,slouch,SINGLE_53791f6ddfc3b182f97ee0f2cf649948_jpg.rf.16fa2f898ce8c640b62bc3783a618596.jpg,575,640,0.159774,0.091266,0.364904,0.528453,218.16,False,True,1,169,valid
7d8d47a28f031a2f2a5de4e9ddcfd4f9-Copy_jpg.rf.6ddae3618a6eb100b043a6730ddaeaec.jpg,train,leaning_backward,SINGLE_7d8d47a28f031a2f2a5de4e9ddcfd4f9-Copy_jpg.rf.6ddae3618a6eb100b043a6730ddaeaec.jpg,427,640,0.061148,0.288359,0.770023,0.566875,170.78,False,True,1,170,valid
sipotion_1749658329483_slouch_0_89_jpg.rf.70fb600356b6454cd495896e0897ddc3.jpg,train,leaning_forward,SINGLE_sipotion_1749658329483_slouch_0_89_jpg.rf.70fb600356b6454cd495896e0897ddc3.jpg,640,640,0.145828,0.14375,0.583328,0.852078,147.46,False,True,1,171,test
d560297e87e162602cbb5a4731a65784_jpg.rf.0946e561e206b97bec98ab597f8f1c2a.jpg,train,leaning_backward,SINGLE_d560297e87e162602cbb5a4731a65784_jpg.rf.0946e561e206b97bec98ab597f8f1c2a.jpg,480,640,0.244646,0.533469,0.3715,0.357812,183.63,False,True,1,172,train
sipotion_1749658486061_leaning_backward_0_40_jpg.rf.b92d89866e2f6478ebdc1868b1440364.jpg,train,good_posture,SINGLE_sipotion_1749658486061_leaning_backward_0_40_jpg.rf.b92d89866e2f6478ebdc1868b1440364.jpg,640,640,0.378125,0.052078,0.447922,0.928125,125.55,False,True,1,173,train
sipotion_1749645801741_leaning_forward_0_65_jpg.rf.6c57435fd1d80c5cf9b8be48e46a3f46.jpg,train,slouch,SINGLE_sipotion_1749645801741_leaning_forward_0_65_jpg.rf.6c57435fd1d80c5cf9b8be48e46a3f46.jpg,640,640,0.38125,0.178125,0.30625,0.520828,156.46,False,True,2,174,valid
sipotion_1749645801741_leaning_forward_0_65_jpg.rf.6c57435fd1d80c5cf9b8be48e46a3f46.jpg,train,leaning_forward,SINGLE_sipotion_1749645801741_leaning_forward_0_65_jpg.rf.6c57435fd1d80c5cf9b8be48e46a3f46.jpg,640,640,0.002078,0.1625,0.435422,0.494797,156.46,False,True,2,175,valid
sipotion_1749658260259_good_posture_0_75_jpg.rf.b0baefd1f72572d466a67a8a03fc9d14.jpg,train,good_posture,SINGLE_sipotion_1749658260259_good_posture_0_75_jpg.rf.b0baefd1f72572d466a67a8a03fc9d14.jpg,640,640,0.169797,0.128125,0.615625,0.870828,161.61,False,True,1,176,test
sipotion_1749660951608_leaning_forward_0_66_jpg.rf.fb6471f1818841ec06e686ad51722ab6.jpg,train,leaning_forward,SINGLE_sipotion_1749660951608_leaning_forward_0_66_jpg.rf.fb6471f1818841ec06e686ad51722ab6.jpg,640,640,0.046875,0.0,0.746875,0.989578,99.96,False,True,1,177,test
08dc77d43e6397ad35d0c0ac48a08dc5_jpg.rf.07cabfd761ce6fac3c3c61e1c87dd9ac.jpg,train,leaning_forward,SINGLE_08dc77d43e6397ad35d0c0ac48a08dc5_jpg.rf.07cabfd761ce6fac3c3c61e1c87dd9ac.jpg,522,640,0.224789,0.156484,0.501762,0.678953,146.39,False,True,1,178,train
sipotion_1749658648868_good_posture_0_66_jpg.rf.30960e8ce39c1dd04f1023ed2a3f83a6.jpg,train,leaning_forward,SINGLE_sipotion_1749658648868_good_posture_0_66_jpg.rf.30960e8ce39c1dd04f1023ed2a3f83a6.jpg,640,640,0.114578,0.164578,0.540625,0.833328,143.91,False,True,1,179,train
sipotion_1749658292929_good_posture_0_62_jpg.rf.368417eeca183159a0e84f1479117699.jpg,train,leaning_backward,SINGLE_sipotion_1749658292929_good_posture_0_62_jpg.rf.368417eeca183159a0e84f1479117699.jpg,640,640,0.002078,0.197922,0.805203,0.794797,134.99,False,True,1,180,train
f087346802e1b07f6849dbfe8a5a538b-Copy_jpg.rf.e12dc36d92ed6e6535397cd2a0dccf6f.jpg,train,leaning_backward,SINGLE_f087346802e1b07f6849dbfe8a5a538b-Copy_jpg.rf.e12dc36d92ed6e6535397cd2a0dccf6f.jpg,426,640,0.112254,0.292875,0.862981,0.502156,94.31,False,True,1,181,train
