image_id,split,nd_group,original_split,num_annotations,is_dark
6b5cc3d65032e3edd263f9f90e424793-Copy_jpg.rf.2eddd80d8f7e05c660ea1e715a694887.jpg,train,SINGLE_6b5cc3d65032e3edd263f9f90e424793-Copy_jpg.rf.2eddd80d8f7e05c660ea1e715a694887.jpg,valid,1,False
6b9933790ae2c8f7ccfdb2667922a709_jpg.rf.f6985b4f2f67545bf0143929c516794a.jpg,train,ND_0001,train,5,False
6c1f3c4137444b2d99a3aba76fa81da9_jpg.rf.0e7a02089cc395df188d058e3218e3a6.jpg,train,SINGLE_6c1f3c4137444b2d99a3aba76fa81da9_jpg.rf.0e7a02089cc395df188d058e3218e3a6.jpg,train,8,False
6f6ba4bd80803fa49fef96ce7cabd1c91-Copy_jpg.rf.7aa8a09c78ebba0c1548555dc85597ca.jpg,valid,SINGLE_6f6ba4bd80803fa49fef96ce7cabd1c91-Copy_jpg.rf.7aa8a09c78ebba0c1548555dc85597ca.jpg,valid,1,False
6fa6108ec125b86c241e37f7dbbbaa0c-Copy-2-_jpg.rf.e7cf75c20a16c5ef6c410e23db876f69.jpg,train,SINGLE_6fa6108ec125b86c241e37f7dbbbaa0c-Copy-2-_jpg.rf.e7cf75c20a16c5ef6c410e23db876f69.jpg,train,1,False
704ade2870b57685ece9df6865b63eee_jpg.rf.9a6115d3c468f7c4521703607bb5f615.jpg,train,SINGLE_704ade2870b57685ece9df6865b63eee_jpg.rf.9a6115d3c468f7c4521703607bb5f615.jpg,test,2,False
72caa2ca1fb3e5e2f073ad9eba4642a3-Copy_jpg.rf.71fc44260f35810a3406ab0f0a1a3fc7.jpg,train,SINGLE_72caa2ca1fb3e5e2f073ad9eba4642a3-Copy_jpg.rf.71fc44260f35810a3406ab0f0a1a3fc7.jpg,valid,1,False
72d1d0e31b3ee7bf4c0bc751c39d764a-Copy-2-_jpg.rf.3cb52d8e9f43e8bfce2ee492f7701488.jpg,train,SINGLE_72d1d0e31b3ee7bf4c0bc751c39d764a-Copy-2-_jpg.rf.3cb52d8e9f43e8bfce2ee492f7701488.jpg,test,1,False
72daffd77d1f9d8af6e5e640485f6e0c-Copy_jpg.rf.8b04cbb167ce4cefb9fac0426ff7e84f.jpg,train,SINGLE_72daffd77d1f9d8af6e5e640485f6e0c-Copy_jpg.rf.8b04cbb167ce4cefb9fac0426ff7e84f.jpg,test,1,False
7353602e3a7424adb6606eec01fd3524-Copy_jpg.rf.8947c06bbf5960093a6ff12d932d05d0.jpg,train,SINGLE_7353602e3a7424adb6606eec01fd3524-Copy_jpg.rf.8947c06bbf5960093a6ff12d932d05d0.jpg,valid,1,False
740512adde40d4ee80d56ae28860911b-Copy-2-_jpg.rf.0f2817c94f4b0fc0e7225f02af6255e6.jpg,train,SINGLE_740512adde40d4ee80d56ae28860911b-Copy-2-_jpg.rf.0f2817c94f4b0fc0e7225f02af6255e6.jpg,test,1,False
7786351d2a6636d3a1a0da5a9f16974a-Copy-2-_jpg.rf.00ffa1e3e1e0b27cea38fbd536a72319.jpg,train,SINGLE_7786351d2a6636d3a1a0da5a9f16974a-Copy-2-_jpg.rf.00ffa1e3e1e0b27cea38fbd536a72319.jpg,valid,1,False
78a07089ecd665b3951e0c3545028f5c_jpg.rf.64c2ecda911a28a56b504cc53f94bf24.jpg,train,SINGLE_78a07089ecd665b3951e0c3545028f5c_jpg.rf.64c2ecda911a28a56b504cc53f94bf24.jpg,valid,1,False
78bed333dd432f0d70aae2a9e8fa7370-Copy_jpg.rf.086d4bdec6a727ce4b384ce040fda633.jpg,train,SINGLE_78bed333dd432f0d70aae2a9e8fa7370-Copy_jpg.rf.086d4bdec6a727ce4b384ce040fda633.jpg,valid,1,False
79f4e495baca26738beef86cb33185c7-Copy_jpg.rf.969d22aea3ad923f1926724127fb47a9.jpg,train,SINGLE_79f4e495baca26738beef86cb33185c7-Copy_jpg.rf.969d22aea3ad923f1926724127fb47a9.jpg,valid,1,False
7b89017dc596f89add0284d36671e21d-Copy_jpg.rf.465c9cfc93c54d8232a5de3f45bdefb0.jpg,test,SINGLE_7b89017dc596f89add0284d36671e21d-Copy_jpg.rf.465c9cfc93c54d8232a5de3f45bdefb0.jpg,valid,1,False
7cfb52d66039f707c2a39eed8e9395e8-Copy_jpg.rf.93c8312d994380e70fbe818567f7c5e4.jpg,train,SINGLE_7cfb52d66039f707c2a39eed8e9395e8-Copy_jpg.rf.93c8312d994380e70fbe818567f7c5e4.jpg,test,1,False
7d8d47a28f031a2f2a5de4e9ddcfd4f9-Copy_jpg.rf.6ddae3618a6eb100b043a6730ddaeaec.jpg,valid,SINGLE_7d8d47a28f031a2f2a5de4e9ddcfd4f9-Copy_jpg.rf.6ddae3618a6eb100b043a6730ddaeaec.jpg,train,1,False
7e8987d97815ac92e40af23969d37b6d_jpg.rf.e9b6aeaab13338a7b44e6ed7e460fbcf.jpg,test,SINGLE_7e8987d97815ac92e40af23969d37b6d_jpg.rf.e9b6aeaab13338a7b44e6ed7e460fbcf.jpg,train,1,False
7fb92fe484957615d0cc11f9fd553f04_jpg.rf.eacad5e9cf52b89ca6a52937c744194e.jpg,train,SINGLE_7fb92fe484957615d0cc11f9fd553f04_jpg.rf.eacad5e9cf52b89ca6a52937c744194e.jpg,train,1,False
7fecb34e90cfdd30eb3fe79164dce4c6-Copy_jpg.rf.af4974b3efd5e4e93fededacb50c978a.jpg,train,SINGLE_7fecb34e90cfdd30eb3fe79164dce4c6-Copy_jpg.rf.af4974b3efd5e4e93fededacb50c978a.jpg,valid,1,False
81842e02a2b88474cf168d2e89fc1d30-Copy_jpg.rf.0710f97d730e30e20c2095a36106d3d2.jpg,test,SINGLE_81842e02a2b88474cf168d2e89fc1d30-Copy_jpg.rf.0710f97d730e30e20c2095a36106d3d2.jpg,valid,1,False
81d3071c8fb84aea6c753330a0c2a74d-Copy_jpg.rf.109c8b7837410e87f0c03f1f6d21d1f5.jpg,train,SINGLE_81d3071c8fb84aea6c753330a0c2a74d-Copy_jpg.rf.109c8b7837410e87f0c03f1f6d21d1f5.jpg,valid,1,False
8342eed2d92fca7228e9732d22ecf673-Copy-2-_jpg.rf.e1fca2b45563fb9516f8f7f8786be0c4.jpg,train,SINGLE_8342eed2d92fca7228e9732d22ecf673-Copy-2-_jpg.rf.e1fca2b45563fb9516f8f7f8786be0c4.jpg,test,1,False
83e6943e72db0525aa10b6d2c48accf0_jpg.rf.0d82fe914b3def90e4593570fb1a7fac.jpg,test,SINGLE_83e6943e72db0525aa10b6d2c48accf0_jpg.rf.0d82fe914b3def90e4593570fb1a7fac.jpg,valid,1,False
849b2ec6f8b8a6a998ec0b8f32c7fecd_jpg.rf.5b3a2c5212f0bb3a054b889921e2e919.jpg,train,SINGLE_849b2ec6f8b8a6a998ec0b8f32c7fecd_jpg.rf.5b3a2c5212f0bb3a054b889921e2e919.jpg,train,1,False
84ce84f5221f3f7c9682c2deb2b5ec8c_jpg.rf.2c898cb4f75b45059df5867b137a4f95.jpg,train,SINGLE_84ce84f5221f3f7c9682c2deb2b5ec8c_jpg.rf.2c898cb4f75b45059df5867b137a4f95.jpg,train,1,False
858de11184a0a2c5f0aa2fd6f2ab2055_jpg.rf.10d457e06bcf93671107b291bddcebd1.jpg,train,SINGLE_858de11184a0a2c5f0aa2fd6f2ab2055_jpg.rf.10d457e06bcf93671107b291bddcebd1.jpg,train,1,False
85c031b309e33385e14a6c47b735e9a2_jpg.rf.db68234017e316945eee4996f7395dbb.jpg,valid,SINGLE_85c031b309e33385e14a6c47b735e9a2_jpg.rf.db68234017e316945eee4996f7395dbb.jpg,train,2,False
86ef29704f2d54c6e5068ddb28d3ad1d-Copy_jpg.rf.da85e71567818de369694320fdc27bed.jpg,test,SINGLE_86ef29704f2d54c6e5068ddb28d3ad1d-Copy_jpg.rf.da85e71567818de369694320fdc27bed.jpg,valid,1,False
898e89760339366ed5451797043449a8_jpg.rf.25ac2650bb96fe516ab5a44adc166c0f.jpg,train,SINGLE_898e89760339366ed5451797043449a8_jpg.rf.25ac2650bb96fe516ab5a44adc166c0f.jpg,train,1,False
898eec2b4ad9d4dba72f74f4007e644b-Copy_jpg.rf.66840d174754f01b4a91f1692990b064.jpg,train,SINGLE_898eec2b4ad9d4dba72f74f4007e644b-Copy_jpg.rf.66840d174754f01b4a91f1692990b064.jpg,valid,1,False
89ffedf86bcae016dc47d225336bea2c_jpg.rf.afd93114b03cc10416db66680ee7add3.jpg,test,SINGLE_89ffedf86bcae016dc47d225336bea2c_jpg.rf.afd93114b03cc10416db66680ee7add3.jpg,train,1,False
8a210910355fa7d37737ad36acfacf96_jpg.rf.64dc05ef32ebbcaf8a3344326c446406.jpg,test,SINGLE_8a210910355fa7d37737ad36acfacf96_jpg.rf.64dc05ef32ebbcaf8a3344326c446406.jpg,valid,1,False
8b82ac3fee6777c470294e4855fa5163_jpg.rf.c57358f98727d23bb3990e9bbebed1b8.jpg,train,SINGLE_8b82ac3fee6777c470294e4855fa5163_jpg.rf.c57358f98727d23bb3990e9bbebed1b8.jpg,train,1,False
8e57678dca9bd1457f434d451dc7a484_jpg.rf.df4eb0e64ae7ff2f5231aca9116071f2.jpg,train,SINGLE_8e57678dca9bd1457f434d451dc7a484_jpg.rf.df4eb0e64ae7ff2f5231aca9116071f2.jpg,valid,1,False
8f0fca25bc3336cae618ee45f790488b_jpg.rf.d697754a25c2019a7b2cfccc83cf9781.jpg,train,SINGLE_8f0fca25bc3336cae618ee45f790488b_jpg.rf.d697754a25c2019a7b2cfccc83cf9781.jpg,valid,1,False
8f4099979759756165a3f64c3976b0e0-Copy_jpg.rf.a0afb283a7f78919ce5e3d2bef072485.jpg,train,SINGLE_8f4099979759756165a3f64c3976b0e0-Copy_jpg.rf.a0afb283a7f78919ce5e3d2bef072485.jpg,train,1,False
8f502de8d9390e8a73c55732e739f718_jpg.rf.fe3fe822de28b972306f069a1c7ebe2e.jpg,train,ND_0001,train,4,False
8fbf1291964b1c6f0adbbde337b9d5ef-Copy_jpg.rf.bb958d0aabbd5e1134f8f36b9442683b.jpg,test,SINGLE_8fbf1291964b1c6f0adbbde337b9d5ef-Copy_jpg.rf.bb958d0aabbd5e1134f8f36b9442683b.jpg,valid,1,False
91ebb2d20fb64512390fe8bc365944ab-Copy-2-_jpg.rf.107a2e8d0f12f74349057082ad2a16ee.jpg,train,SINGLE_91ebb2d20fb64512390fe8bc365944ab-Copy-2-_jpg.rf.107a2e8d0f12f74349057082ad2a16ee.jpg,test,1,False
93c555ce64f1fab69293e4f5631cbcce-Copy-2-_jpg.rf.3f3890cfe467aad3d0c341016c42ba77.jpg,test,SINGLE_93c555ce64f1fab69293e4f5631cbcce-Copy-2-_jpg.rf.3f3890cfe467aad3d0c341016c42ba77.jpg,valid,1,False
952c9d489a4376391098069dde605ff4-Copy_jpg.rf.b377902d055d5021b24459a4c049db85.jpg,train,SINGLE_952c9d489a4376391098069dde605ff4-Copy_jpg.rf.b377902d055d5021b24459a4c049db85.jpg,valid,1,False
95f300b6cdfccc43002b0b4391efcc89-Copy_jpg.rf.493800ab5305636a9c207ad2854f2166.jpg,train,SINGLE_95f300b6cdfccc43002b0b4391efcc89-Copy_jpg.rf.493800ab5305636a9c207ad2854f2166.jpg,valid,1,False
9674c858004b86eb5e31d50256e77705_jpg.rf.8cc29eadca1656785f077667eb79f920.jpg,train,SINGLE_9674c858004b86eb5e31d50256e77705_jpg.rf.8cc29eadca1656785f077667eb79f920.jpg,train,1,False
96bd4af03d7fadfa533e7da434c45962_jpg.rf.a95dbb8d7e45d470a8459684b6c602a1.jpg,valid,SINGLE_96bd4af03d7fadfa533e7da434c45962_jpg.rf.a95dbb8d7e45d470a8459684b6c602a1.jpg,test,1,False
97c46ea03ebf7108d0587b11e4cb3d23-Copy_jpg.rf.7e4d3596291bd0396a8e7b4a5b2c991e.jpg,train,SINGLE_97c46ea03ebf7108d0587b11e4cb3d23-Copy_jpg.rf.7e4d3596291bd0396a8e7b4a5b2c991e.jpg,test,1,False
986d901b1752cb344d90d41a018f4930-Copy_jpg.rf.6e3b6948c8877efdc29f6d6c4cca9b67.jpg,train,SINGLE_986d901b1752cb344d90d41a018f4930-Copy_jpg.rf.6e3b6948c8877efdc29f6d6c4cca9b67.jpg,valid,1,False
99f55cc0728ede9d4d24f7afde08b037-Copy-2-_jpg.rf.51c65bb99f13dc2f0e7e361216381871.jpg,test,SINGLE_99f55cc0728ede9d4d24f7afde08b037-Copy-2-_jpg.rf.51c65bb99f13dc2f0e7e361216381871.jpg,test,1,False
9e1e04f95254cfb02d87fe470c12c70b-Copy_jpg.rf.ad4ebeadee337d2d2559aac564f1ba68.jpg,train,SINGLE_9e1e04f95254cfb02d87fe470c12c70b-Copy_jpg.rf.ad4ebeadee337d2d2559aac564f1ba68.jpg,valid,1,False
9e32ad3c610a145c2aff263ba959ebaa-Copy-2-_jpg.rf.7fe2eee016c9caa872fc0a9248a2145a.jpg,valid,SINGLE_9e32ad3c610a145c2aff263ba959ebaa-Copy-2-_jpg.rf.7fe2eee016c9caa872fc0a9248a2145a.jpg,valid,1,False
9fb929be400c5002e2f0cd0337eb266b_jpg.rf.c819eca47bb236d4813cf60b0d9b1f36.jpg,test,SINGLE_9fb929be400c5002e2f0cd0337eb266b_jpg.rf.c819eca47bb236d4813cf60b0d9b1f36.jpg,valid,3,False
How-to-Maintain-Neutral-Spine-Copy-2-_jpg.rf.15a63020dfcbe373e79723aa6c3dbd3d.jpg,train,SINGLE_How-to-Maintain-Neutral-Spine-Copy-2-_jpg.rf.15a63020dfcbe373e79723aa6c3dbd3d.jpg,valid,1,False
How-to-sit-meditation-Copy-2-_jpg.rf.d1151bddc9ac6445789a020754264bb0.jpg,train,SINGLE_How-to-sit-meditation-Copy-2-_jpg.rf.d1151bddc9ac6445789a020754264bb0.jpg,valid,1,False
Posture-correction-sitting-2048x1161-Copy_jpg.rf.67e379290ca6ebb646ed4638e356f2f2.jpg,train,SINGLE_Posture-correction-sitting-2048x1161-Copy_jpg.rf.67e379290ca6ebb646ed4638e356f2f2.jpg,valid,3,False
Uk862ZxbaFujYS424qTfsP-Copy-2-_jpg.rf.8fce0c0856dad484aed71c1d52817861.jpg,test,SINGLE_Uk862ZxbaFujYS424qTfsP-Copy-2-_jpg.rf.8fce0c0856dad484aed71c1d52817861.jpg,valid,1,False
a0e4c9bc32937f24d184ab8297c010c7-Copy_jpg.rf.ca571112508e38448819b505ff10729e.jpg,train,SINGLE_a0e4c9bc32937f24d184ab8297c010c7-Copy_jpg.rf.ca571112508e38448819b505ff10729e.jpg,valid,1,False
a1bf02829610e90737b5f048b5e33d32-Copy_jpg.rf.e91e31cae2c9b96fbdb616c133aaaba8.jpg,train,SINGLE_a1bf02829610e90737b5f048b5e33d32-Copy_jpg.rf.e91e31cae2c9b96fbdb616c133aaaba8.jpg,test,1,False
a2b289bc83b7a4fd46328abc1128405d_jpg.rf.dcf1c3bec66ba974bd48c1163cb3e4b5.jpg,train,SINGLE_a2b289bc83b7a4fd46328abc1128405d_jpg.rf.dcf1c3bec66ba974bd48c1163cb3e4b5.jpg,train,2,False
a32266f248f948449f9c7dceb6b5292a_jpg.rf.8954aaf396de8d1e8c25447323309c3a.jpg,train,SINGLE_a32266f248f948449f9c7dceb6b5292a_jpg.rf.8954aaf396de8d1e8c25447323309c3a.jpg,valid,2,False
a39787e6425e2969fd41dd5084f48b58-Copy_jpg.rf.d5f0d75b547911f497cbf7fe671208c8.jpg,test,SINGLE_a39787e6425e2969fd41dd5084f48b58-Copy_jpg.rf.d5f0d75b547911f497cbf7fe671208c8.jpg,test,1,False
a661ffb01f95295449f9d5357024b13e_jpg.rf.58e2468e4ab71622dfaa6564cb083acb.jpg,train,SINGLE_a661ffb01f95295449f9d5357024b13e_jpg.rf.58e2468e4ab71622dfaa6564cb083acb.jpg,train,1,False
a67dcb23e4c2e37037f5bde07a53af1f-Copy_jpg.rf.a9a98c11f1cb129671a9136794e65b76.jpg,train,SINGLE_a67dcb23e4c2e37037f5bde07a53af1f-Copy_jpg.rf.a9a98c11f1cb129671a9136794e65b76.jpg,valid,1,False
a9d20aa2783b0cdec9ecb2794ba293f6_jpg.rf.0295454090581e54e46da15c8ea84560.jpg,train,SINGLE_a9d20aa2783b0cdec9ecb2794ba293f6_jpg.rf.0295454090581e54e46da15c8ea84560.jpg,valid,1,False
a9d891f191864702f024ae4342770987_jpg.rf.9e2d2f3ef484f5cf3280c121d17dc55d.jpg,train,SINGLE_a9d891f191864702f024ae4342770987_jpg.rf.9e2d2f3ef484f5cf3280c121d17dc55d.jpg,valid,2,False
ab7b2a592ffdd401c56928941f8da82c_jpg.rf.aa9635a406412e5820fcb4f9c3d45909.jpg,train,SINGLE_ab7b2a592ffdd401c56928941f8da82c_jpg.rf.aa9635a406412e5820fcb4f9c3d45909.jpg,valid,1,False
abcde4b64bd43fc40fb1074ee9dab339-Copy_jpg.rf.b541ee54383795e6ccb9d2325a95b1fa.jpg,train,SINGLE_abcde4b64bd43fc40fb1074ee9dab339-Copy_jpg.rf.b541ee54383795e6ccb9d2325a95b1fa.jpg,test,1,False
ac1ba8b24f47d2f3f9bf48048d2e30bb-Copy_jpg.rf.43501505a5bcec0f30218d14b9630b1e.jpg,test,SINGLE_ac1ba8b24f47d2f3f9bf48048d2e30bb-Copy_jpg.rf.43501505a5bcec0f30218d14b9630b1e.jpg,valid,1,False
ac76e47ce5febbecb8ae39dd5ae21474-Copy_jpg.rf.e2ff5c67a6a31a70f98cc646e04fc3b2.jpg,train,SINGLE_ac76e47ce5febbecb8ae39dd5ae21474-Copy_jpg.rf.e2ff5c67a6a31a70f98cc646e04fc3b2.jpg,valid,1,False
ac97be302e96fe2b06d6813335189dd7_jpg.rf.a797a646925b00890ad2fe80613fc5a8.jpg,train,SINGLE_ac97be302e96fe2b06d6813335189dd7_jpg.rf.a797a646925b00890ad2fe80613fc5a8.jpg,train,1,False
aca8a2544d5b8aee2672d0fe2470d2ed_jpg.rf.243ea5406477f9e8e43b20e640228138.jpg,train,SINGLE_aca8a2544d5b8aee2672d0fe2470d2ed_jpg.rf.243ea5406477f9e8e43b20e640228138.jpg,valid,1,False
ae991ba64b9c8d6dae8690ad6b3d081c-Copy_jpg.rf.f1f94b91a9163d6ba7133e4bacdd1e25.jpg,train,SINGLE_ae991ba64b9c8d6dae8690ad6b3d081c-Copy_jpg.rf.f1f94b91a9163d6ba7133e4bacdd1e25.jpg,test,1,False
b128cc384c711b81eb35bc8af1aa0e3b-Copy_jpg.rf.d2131938b14e564bc6b7803161acee4c.jpg,train,SINGLE_b128cc384c711b81eb35bc8af1aa0e3b-Copy_jpg.rf.d2131938b14e564bc6b7803161acee4c.jpg,test,1,False
b1a1b440cf8dde72bf0050fd51a5348a-Copy_jpg.rf.8d6e4342057f7f41ce19b690f76cfaba.jpg,train,SINGLE_b1a1b440cf8dde72bf0050fd51a5348a-Copy_jpg.rf.8d6e4342057f7f41ce19b690f76cfaba.jpg,valid,1,False
b343425a170baaa4b13d5da4e2a1dd58-Copy_jpg.rf.06eb8ea5646640e319dff331772f6dc3.jpg,train,SINGLE_b343425a170baaa4b13d5da4e2a1dd58-Copy_jpg.rf.06eb8ea5646640e319dff331772f6dc3.jpg,test,1,False
b401411a6b10217bba7fff0087d4ad5a-Copy_jpg.rf.6281c6804c6871b0db7f9a0981d83a1c.jpg,valid,SINGLE_b401411a6b10217bba7fff0087d4ad5a-Copy_jpg.rf.6281c6804c6871b0db7f9a0981d83a1c.jpg,test,1,False
b687c7fca4465fd3a16ec49e64b56613-Copy_jpg.rf.bb361bc8f6894886271cbe806935ad1d.jpg,train,SINGLE_b687c7fca4465fd3a16ec49e64b56613-Copy_jpg.rf.bb361bc8f6894886271cbe806935ad1d.jpg,test,1,False
b9c5f3e637dc92a1919e6e96fe2b5ee2_jpg.rf.0df0aed15163cbef693e69b4bb435eff.jpg,train,SINGLE_b9c5f3e637dc92a1919e6e96fe2b5ee2_jpg.rf.0df0aed15163cbef693e69b4bb435eff.jpg,train,1,False
bb8d22e4651148c458fdfca7e92d22f9_jpg.rf.cea3a98b1b592ca58b00039b83d7391a.jpg,test,SINGLE_bb8d22e4651148c458fdfca7e92d22f9_jpg.rf.cea3a98b1b592ca58b00039b83d7391a.jpg,train,1,False
bbba32a0604bc925cc7c0c82e83dadd9_jpg.rf.1c86d6c6428b8de320af63d3a9568444.jpg,test,SINGLE_bbba32a0604bc925cc7c0c82e83dadd9_jpg.rf.1c86d6c6428b8de320af63d3a9568444.jpg,train,2,False
bc18373311979c71fed00857b3a4a10c-Copy_jpg.rf.b05435656b5086bd9b6765255542bfc1.jpg,train,SINGLE_bc18373311979c71fed00857b3a4a10c-Copy_jpg.rf.b05435656b5086bd9b6765255542bfc1.jpg,test,1,False
bd4c7f8bebd96b6a55b75657d73e3a08-Copy_jpg.rf.865a1346cbd03ea1c423447d34059b11.jpg,train,SINGLE_bd4c7f8bebd96b6a55b75657d73e3a08-Copy_jpg.rf.865a1346cbd03ea1c423447d34059b11.jpg,valid,1,False
c0d976a7fa3cf85a18892bae31bc1b84-Copy_jpg.rf.7fbbf5b1426603cdd6f3d6dcccd71541.jpg,train,SINGLE_c0d976a7fa3cf85a18892bae31bc1b84-Copy_jpg.rf.7fbbf5b1426603cdd6f3d6dcccd71541.jpg,valid,1,True
c142feaefecfdb85382550c96a969304-Copy_jpg.rf.8b888a6ef444e877552590d3ebe10e73.jpg,train,SINGLE_c142feaefecfdb85382550c96a969304-Copy_jpg.rf.8b888a6ef444e877552590d3ebe10e73.jpg,test,1,False
c1caa2f841f17368b81c38f15447b8cf-Copy_jpg.rf.8c98ee068586133ee895e75ddcf13c48.jpg,train,SINGLE_c1caa2f841f17368b81c38f15447b8cf-Copy_jpg.rf.8c98ee068586133ee895e75ddcf13c48.jpg,valid,1,False
c2bc59cd78921a4811bca7253f33bf8a-Copy_jpg.rf.12ced5adb9a6bce6b41db068ae9ae52b.jpg,test,SINGLE_c2bc59cd78921a4811bca7253f33bf8a-Copy_jpg.rf.12ced5adb9a6bce6b41db068ae9ae52b.jpg,train,1,False
c36ad258bd18ccf9a724c9cfdbfa74007_jpg.rf.53ecfd7ccf57ceea4788be993ef8438b.jpg,valid,SINGLE_c36ad258bd18ccf9a724c9cfdbfa74007_jpg.rf.53ecfd7ccf57ceea4788be993ef8438b.jpg,valid,1,False
c68978748040ecf1b74bc3107b5d2bcb-Copy_jpg.rf.9087477bfbf3692ab0efb56c006d3139.jpg,train,SINGLE_c68978748040ecf1b74bc3107b5d2bcb-Copy_jpg.rf.9087477bfbf3692ab0efb56c006d3139.jpg,train,1,False
c6d1f57389e8f64ee15a5322e439df9e-Copy_jpg.rf.8e4471bb6cac6ae4feeda1069ea96a99.jpg,train,SINGLE_c6d1f57389e8f64ee15a5322e439df9e-Copy_jpg.rf.8e4471bb6cac6ae4feeda1069ea96a99.jpg,test,1,False
c9491ad49cea73d453803358b2508f57-Copy_jpg.rf.4b7499a5593dc29eb4de0c2f017c8f5b.jpg,valid,SINGLE_c9491ad49cea73d453803358b2508f57-Copy_jpg.rf.4b7499a5593dc29eb4de0c2f017c8f5b.jpg,valid,1,False
ca09442eac5a421002e9abbce5785282_jpg.rf.e12c30e19c0aec85fd60b4d674d48bc1.jpg,train,SINGLE_ca09442eac5a421002e9abbce5785282_jpg.rf.e12c30e19c0aec85fd60b4d674d48bc1.jpg,train,1,False
cbdd25e5fbc027fbd268ecbc9c497959_jpg.rf.1680ebf40ad5afdd392a876358f5911c.jpg,train,SINGLE_cbdd25e5fbc027fbd268ecbc9c497959_jpg.rf.1680ebf40ad5afdd392a876358f5911c.jpg,test,1,False
cd73af0a7e9bee5131375eedd7085d25-Copy_jpg.rf.23d6ec572e70e35874420ef6e3259027.jpg,valid,SINGLE_cd73af0a7e9bee5131375eedd7085d25-Copy_jpg.rf.23d6ec572e70e35874420ef6e3259027.jpg,train,1,False
cec46972cbef1a581b89ea0a19058678_jpg.rf.789e8b4874d5ada9dc694a9c5abaaff6.jpg,valid,SINGLE_cec46972cbef1a581b89ea0a19058678_jpg.rf.789e8b4874d5ada9dc694a9c5abaaff6.jpg,test,1,False
cf421be439fc0e9f75e370c21455c4e9-Copy_jpg.rf.7f60707b6b516dce08e0d06253198eee.jpg,valid,SINGLE_cf421be439fc0e9f75e370c21455c4e9-Copy_jpg.rf.7f60707b6b516dce08e0d06253198eee.jpg,valid,1,False
cfc535292780d25ef6711e326371fd44-Copy-2-_jpg.rf.f996d2dec6a99f36ed0ee2b87df84272.jpg,train,SINGLE_cfc535292780d25ef6711e326371fd44-Copy-2-_jpg.rf.f996d2dec6a99f36ed0ee2b87df84272.jpg,train,1,False
d13525dd5abd2e0bfacd61bc45026d28-Copy_jpg.rf.023c2f92edde79cfb2603188d3cda349.jpg,valid,SINGLE_d13525dd5abd2e0bfacd61bc45026d28-Copy_jpg.rf.023c2f92edde79cfb2603188d3cda349.jpg,test,1,False
d14f05abce90fb024fe06da8ddcf723e-Copy_jpg.rf.bed6a063e5ac3bd862965fc83f0a0fb0.jpg,valid,SINGLE_d14f05abce90fb024fe06da8ddcf723e-Copy_jpg.rf.bed6a063e5ac3bd862965fc83f0a0fb0.jpg,valid,1,False
d161f2786ecb34da296fd6a5f5e2f9b8-Copy_jpg.rf.0d977df8a0e3a71a15dd45b1456d169b.jpg,test,SINGLE_d161f2786ecb34da296fd6a5f5e2f9b8-Copy_jpg.rf.0d977df8a0e3a71a15dd45b1456d169b.jpg,test,1,False
d2551c12ee75b9801558fc5fc9aa6835-Copy_jpg.rf.b23b1aff26c060abfd7f17bb9ef2123b.jpg,train,SINGLE_d2551c12ee75b9801558fc5fc9aa6835-Copy_jpg.rf.b23b1aff26c060abfd7f17bb9ef2123b.jpg,test,1,False
d30ff00ccb4e7da517e131e7bb6911ac-Copy_jpg.rf.97156bdfdc5801f7cf64f4f1724ddfb7.jpg,train,SINGLE_d30ff00ccb4e7da517e131e7bb6911ac-Copy_jpg.rf.97156bdfdc5801f7cf64f4f1724ddfb7.jpg,valid,1,False
d331558d85678f525213c0fabe9cd385-Copy_jpg.rf.5d1fda43580888d35131e028caebc1fd.jpg,train,SINGLE_d331558d85678f525213c0fabe9cd385-Copy_jpg.rf.5d1fda43580888d35131e028caebc1fd.jpg,test,1,False
d410d40029f8109963184a7983921747-Copy-2-_jpg.rf.a773e387109f54b887ee226949cc10f8.jpg,train,SINGLE_d410d40029f8109963184a7983921747-Copy-2-_jpg.rf.a773e387109f54b887ee226949cc10f8.jpg,valid,1,False
d431ef6818d215d304c11efe5a8d485d_jpg.rf.f4c65b623ecc3197482189e109820891.jpg,train,SINGLE_d431ef6818d215d304c11efe5a8d485d_jpg.rf.f4c65b623ecc3197482189e109820891.jpg,train,1,False
d47bfdaf545091c1be93494644ea634d_jpg.rf.3427cbccab87faa602fc3c20ab16f2ec.jpg,train,SINGLE_d47bfdaf545091c1be93494644ea634d_jpg.rf.3427cbccab87faa602fc3c20ab16f2ec.jpg,train,2,False
d560297e87e162602cbb5a4731a65784_jpg.rf.0946e561e206b97bec98ab597f8f1c2a.jpg,train,SINGLE_d560297e87e162602cbb5a4731a65784_jpg.rf.0946e561e206b97bec98ab597f8f1c2a.jpg,train,1,False
d6a87d374f2a1d615f59eed5b6b38df4-Copy_jpg.rf.cfe76c4c6b0bf32c8d807149a6d4a338.jpg,test,SINGLE_d6a87d374f2a1d615f59eed5b6b38df4-Copy_jpg.rf.cfe76c4c6b0bf32c8d807149a6d4a338.jpg,valid,1,False
d6ed48520eb23c8108f497dba46154ed-Copy_jpg.rf.144603397b29ed24c456f46102829800.jpg,valid,SINGLE_d6ed48520eb23c8108f497dba46154ed-Copy_jpg.rf.144603397b29ed24c456f46102829800.jpg,test,1,False
