image_id,split,class_name,nd_group,original_split
bad_posture_20241021_142406_png.rf.38d1dd24d4964d9ebfcdc3446a5b0acb.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_145335_png.rf.435f0b82fd832565cbf6ee1e2a9f5b84.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_145211_png.rf.43ef51223cb60a15dcaa94bc3d2f6daf.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143924_png.rf.3d6e2e2bcc99dda3cebcf3c029447012.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143948_png.rf.3f8e32747c7b5a6af3f5b45aef4dd8bc.jpg,train,Bad,ND_GROUP_0001,train
image_20241008_200649_jpg.rf.42792422e5ed0f570f959b6cb7d76779.jpg,train,Good,ND_GROUP_0045,train
good_posture_20241021_141636_png.rf.40c0cf5ae5241fff3bfc3d1eac885786.jpg,train,Good,ND_GROUP_0003,train
image_20241008_201334_jpg.rf.400d290f0ab9dbf2bf39aa94aae3e964.jpg,valid,Good,ND_GROUP_0034,train
good_posture_20241013_225743_png.rf.3b812ccf74f235b49209ce40410ccd4d.jpg,valid,Good,ND_GROUP_0005,train
bad_posture_20241021_142448_png.rf.3d1d4eaf6f4bcf9693c12ec03f558b6c.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_141725_png.rf.413be557d70af63d6167cb7aafd54cc6.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241012_174341_png.rf.3ff07b605a1398058f9ff2a54572a31a.jpg,train,Good,ND_GROUP_0010,train
bad_posture_20241021_145134_png.rf.39ef3cc31258fb61e2ec3c7790d72e77.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_142601_png.rf.37ffa45d5fc89944a645eb1a0a1d8757.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143705_png.rf.443355501ea968ca5a43241a8ffa22c2.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_180513_png.rf.40db3268c827839853278b39eb8bc96f.jpg,train,Bad,ND_GROUP_0060,train
good_posture_20241013_222638_png.rf.44f12601fc184bab83639a4eeedfcc7e.jpg,train,Bad,ND_GROUP_0058,train
image_20241008_201104_jpg.rf.451575ce4c9e1338b56ca9e927507e1d.jpg,test,Bad,ND_GROUP_0021,train
bad_posture_20241021_144118_png.rf.45fd4518616a023f1bf4ff52c81a7b2f.jpg,train,Good,ND_GROUP_0046,train
bad_posture_20241012_173222_png.rf.45f3af8f3bc40181e99426f39d41ca21.jpg,test,Bad,ND_GROUP_0040,train
bad_posture_20241013_225714_png.rf.443b5909f523c9ee7a4810ef024ed433.jpg,test,Bad,ND_GROUP_0002,train
image_20241009_152252_jpg.rf.46f6c82023b018890e463115dcdd5733.jpg,valid,Bad,ND_GROUP_0031,train
good_posture_20241021_142755_png.rf.44e116974e67cbfd8d381eeae5c3b9bf.jpg,train,Good,ND_GROUP_0046,train
bad_posture_20241012_172726_png.rf.4444747c5424449649beb55da4e0a1d2.jpg,valid,Bad,ND_GROUP_0047,train
good_posture_20241021_142330_png.rf.45f44a5ce97e9ae414b99bf0f7d294f7.jpg,train,Good,ND_GROUP_0001,train
bad_posture_20241021_143653_png.rf.47a601d44514682ce563d73814eb1c55.jpg,train,Bad,ND_GROUP_0001,train
image_20241008_203730_jpg.rf.49ba9d7f6ad83b2be111590e76f4f391.jpg,valid,Bad,ND_GROUP_0048,train
image_20241007_222736_jpg.rf.4a80cc5abd1055b3c8b1d475972c2093.jpg,test,Bad,ND_GROUP_0051,train
bad_posture_20241021_142856_png.rf.49044eb99b48026de58a4d6de343be2c.jpg,train,Bad,ND_GROUP_0001,train
image_20241009_224659_jpg.rf.455cdd67f9795c08ba1be20a12d4cda4.jpg,train,Good,ND_GROUP_0049,train
image_20241007_214451_jpg.rf.4c57b5c34d81a150fec002d5150059c1.jpg,train,Good,ND_GROUP_0019,train
bad_posture_20241013_221128_png.rf.4614d89c343542e5a722b26a16b6f2e0.jpg,valid,Bad,ND_GROUP_0050,train
bad_posture_20241021_143534_png.rf.4d1e01ad50bd8647799c72dac25cb570.jpg,train,Bad,ND_GROUP_0001,train
image_20241007_222736_jpg.rf.4c36390a9cb9d070de7da6dd0cb7eca9.jpg,test,Bad,ND_GROUP_0051,train
good_posture_20241021_142205_png.rf.4b4460e0a4bbe41d8a8ccb5464f43fa8.jpg,train,Good,ND_GROUP_0001,train
bad_posture_20241021_143616_png.rf.4d4f84aa93e3559c5bc143d31a6137c3.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241013_221410_png.rf.510f8559bc222475e7db1b83ef672964.jpg,train,Bad,ND_GROUP_0058,train
good_posture_20241013_222721_png.rf.4a46a1fabe1d7a7bb8653a2e66d5c66a.jpg,train,Good,ND_GROUP_0008,train
good_posture_20241021_142223_png.rf.516d63215380864b7c20ba229f3a7eb4.jpg,train,Good,ND_GROUP_0046,train
good_posture_20241021_142336_png.rf.4ba02b00727131e88ad643249f0ea804.jpg,train,Good,ND_GROUP_0001,train
bad_posture_20241021_145555_png.rf.4aa979b00eea7b0d6c07c7b119897c74.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241013_222750_png.rf.4ef90e53e27b6d11907e1347da058ecd.jpg,train,Good,ND_GROUP_0008,train
bad_posture_20241021_144048_png.rf.516b88b5e1de56614ad3f5de8ea27668.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241013_222710_png.rf.4cc366f4c8eb868e12e7f89bbc453c45.jpg,train,Good,ND_GROUP_0008,train
bad_posture_20241021_145122_png.rf.4b252421de3caaec047094d88f869e0b.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_144100_png.rf.4d04a646cabc534f056cba47c67a12a9.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143747_png.rf.5262fcbd048d2bc8ffc9369ab8f72686.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_144000_png.rf.4fedd1b61395d6e05ce01e40238cc886.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241013_225746_png.rf.52f4fc9c9c985068481194616632bef9.jpg,train,Bad,ND_GROUP_0000,train
good_posture_20241013_225738_png.rf.49dde5bf40504ae348c3d05d4a75d82f.jpg,valid,Good,ND_GROUP_0009,train
bad_posture_20241021_145335_png.rf.521e2285ad314459480aa08f152379c3.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143020_png.rf.51bd6b7c7983855b05cdcdccaf456370.jpg,train,Bad,ND_GROUP_0001,train
image_20241009_135224_jpg.rf.5501dcaa0a41a41a9e5dd65b70a671bb.jpg,test,Good,ND_GROUP_0052,train
good_posture_20241021_141707_png.rf.52c4ae2019f1a34b9f61654abcb6b3d0.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_142342_png.rf.4fdad88c2fe0431dc2ef26c8f0b27587.jpg,train,Good,ND_GROUP_0001,train
good_posture_20241012_174311_png.rf.50aa111915d5696ae52a9a9f4fdea858.jpg,train,Good,ND_GROUP_0010,train
good_posture_20241021_142153_png.rf.53ff9cef124a7c432308ec8797d6b7e9.jpg,train,Good,ND_GROUP_0001,train
image_20241009_225721_jpg.rf.5236c77f62c8492e23c7e1beb59dbf4f.jpg,valid,Bad,ND_GROUP_0064,train
good_posture_20241021_141649_png.rf.55228561beba275e28e11a82e618a08a.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241021_180513_png.rf.554e806fdbaf4244392d7b4959e6d1a7.jpg,train,Bad,ND_GROUP_0060,train
good_posture_20241021_180555_png.rf.571494939c14ef7f2e2a3a20e01ef43a.jpg,train,Good,ND_GROUP_0006,train
bad_posture_20241021_143245_png.rf.5444765c2b95f70b79738dbd52068113.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_180549_png.rf.55ad771bf0e6b6a29d4a0185a09ddb9d.jpg,train,Good,ND_GROUP_0006,train
good_posture_20241021_141958_png.rf.55da3a2ce06cbec85597d828547b8dba.jpg,train,Good,ND_GROUP_0003,train
good_posture_20241013_222732_png.rf.593e5b73ee082fa508f3b041265236af.jpg,train,Good,ND_GROUP_0008,train
good_posture_20241021_141335_png.rf.529c2f79c2e3de57f14d4634ac9b841d.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241012_173040_png.rf.5a625be41364d000b584793957654a32.jpg,train,Bad,ND_GROUP_0038,train
good_posture_20241021_142159_png.rf.5a1152d976abbafa61d09e6bead31579.jpg,train,Good,ND_GROUP_0001,train
bad_posture_20241012_172807_png.rf.5c14c298dfada9c74703a7d383131e14.jpg,train,Bad,ND_GROUP_0038,train
good_posture_20241021_180312_png.rf.5cb65bcda8dd67d68094b757c67d9553.jpg,train,Good,ND_GROUP_0006,train
good_posture_20241012_174401_png.rf.550aa8e214ee50aee8aff425ebff79ff.jpg,train,Good,ND_GROUP_0010,train
bad_posture_20241013_220329_png.rf.5c5271e230a21472e624992741635b28.jpg,train,Bad,ND_GROUP_0032,train
bad_posture_20241012_172107_png.rf.60103f979a2b233515d7e6b699b97b95.jpg,test,Bad,ND_GROUP_0030,train
image_20241008_202735_jpg.rf.5f402ec511205630b53ae6b1021d2e18.jpg,test,Bad,ND_GROUP_0021,train
good_posture_20241021_180549_png.rf.5d1e28c84ced36cab22c2e986b16380c.jpg,train,Good,ND_GROUP_0006,train
bad_posture_20241021_142536_png.rf.5f76ec6d5c76b42cbac61a7bbfb3da77.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241012_173040_png.rf.5d6e0d54e52876cadafaa4203399786c.jpg,train,Bad,ND_GROUP_0038,train
bad_posture_20241013_215714_png.rf.61485122e412febf1c3fe18bee58aa9c.jpg,valid,Bad,ND_GROUP_0023,train
bad_posture_20241021_141737_png.rf.6306ca9f641b1006206b9780812b47e5.jpg,train,Bad,ND_GROUP_0041,train
good_posture_20241012_174311_png.rf.5e4e2e6420b9e00113316e95dbc4fff1.jpg,train,Good,ND_GROUP_0010,train
good_posture_20241021_141624_png.rf.5cb6ce0a45f72bf778b064662ec74007.jpg,train,Good,ND_GROUP_0003,train
image_20241007_214451_jpg.rf.64209af8177995b45e898b7c76f09ba9.jpg,train,Good,ND_GROUP_0019,train
bad_posture_20241021_143245_png.rf.6435d4f113fb77b9e049c95ca74e0486.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241013_220329_png.rf.5f40e71c2621db7d27e479d0d0aa1d31.jpg,train,Bad,ND_GROUP_0032,train
bad_posture_20241013_220037_png.rf.64d618dae3a200e4532e264c4840e7a2.jpg,test,Bad,ND_GROUP_0053,train
good_posture_20241012_174321_png.rf.5f4746ac40af223d1a9ef233f4130e10.jpg,train,Good,ND_GROUP_0010,train
image_20241008_210538_jpg.rf.61c23e5cc2177c674d00cdb1ae173569.jpg,test,Bad,ND_GROUP_0024,train
good_posture_20241013_225742_png.rf.6430fcfab1acf9edf6291ff79575fc6d.jpg,valid,Good,ND_GROUP_0005,train
image_20241009_224659_jpg.rf.5a48d40426c04c843c9628b70fc55f1a.jpg,train,Good,ND_GROUP_0049,train
bad_posture_20241012_172310_png.rf.65d35caf1021a314b6188990a8f926d9.jpg,test,Bad,ND_GROUP_0015,train
bad_posture_20241013_221218_png.rf.5401eaed6ea732be35b6ec74913afd54.jpg,train,Bad,ND_GROUP_0032,train
bad_posture_20241021_141755_png.rf.65a2e58d31958a39d23d16c8ceab9ae6.jpg,test,Bad,ND_GROUP_0039,train
bad_posture_20241013_221128_png.rf.64b10ef13174ecba5f0f719dad089d86.jpg,valid,Bad,ND_GROUP_0050,train
good_posture_20241021_180607_png.rf.6739ab1edb782b8dfe90e7251b927491.jpg,train,Good,ND_GROUP_0006,train
bad_posture_20241021_141436_png.rf.65e7c4c15eb2c23a561ccdd39fbfcb93.jpg,valid,Bad,ND_GROUP_0033,train
good_posture_20241021_142755_png.rf.64e169efe292b0d92226c1b95eee3d45.jpg,train,Good,ND_GROUP_0046,train
good_posture_20241021_142755_png.rf.66cd3b00eb8c2d26c3a0dc04927b4bc9.jpg,train,Good,ND_GROUP_0046,train
bad_posture_20241021_142601_png.rf.6589eeec635e63a58b1c6dbcf4e740e1.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241013_225741_png.rf.6941bcbb04993866436d3312ea1aa44f.jpg,valid,Good,ND_GROUP_0005,train
bad_posture_20241021_143817_png.rf.6764145f0dab336544ad024f14901db1.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143239_png.rf.68ff3dabef8ffa88deaec22dee2cf2d5.jpg,train,Bad,ND_GROUP_0001,train
image_20241008_203730_jpg.rf.6b6062891c1d98f37417e6c159a73b81.jpg,valid,Bad,ND_GROUP_0048,train
bad_posture_20241021_142123_png.rf.70ce01198ac54f6f1294bc55f7054c38.jpg,test,Bad,ND_GROUP_0039,train
bad_posture_20241012_172310_png.rf.7062f60fe56b920ecc719d3f3b83862a.jpg,test,Bad,ND_GROUP_0015,train
good_posture_20241021_142318_png.rf.6a1f27ab2a247590de810e827ee6b731.jpg,train,Good,ND_GROUP_0046,train
bad_posture_20241021_144638_png.rf.6ed2a45f820cb156bc418731a9f11d0d.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143008_png.rf.6cd9b1e6f3b75c8246be9c8880822b6b.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241012_172057_png.rf.71b7627c08bdb8d2fe852d499e0c9cff.jpg,test,Bad,ND_GROUP_0030,train
good_posture_20241013_222638_png.rf.696d0c1fed86072e02257c39016c2528.jpg,train,Bad,ND_GROUP_0058,train
good_posture_20241021_141542_png.rf.674e053d01aacf3117aed4bfa338fe05.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241021_142914_png.rf.6f9b9047c25e931496da93ffa18e5752.jpg,train,Bad,ND_GROUP_0001,train
image_20241008_202917_jpg.rf.6ef80c65011a334d84e3469a03e88036.jpg,test,Bad,ND_GROUP_0021,train
bad_posture_20241013_222740_png.rf.6ee53ef53b06a6c43df4ace82be23d7a.jpg,train,Bad,ND_GROUP_0008,train
image_20241009_143702_jpg.rf.71a50439f29c4ffcc7e0511d8a2c0de9.jpg,valid,Bad,ND_GROUP_0054,train
bad_posture_20241021_144407_png.rf.6b070a07b32d4d8424a75b3eca4176c0.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241013_225743_png.rf.6c388dc051c17698b210c6cfc763413e.jpg,valid,Good,ND_GROUP_0005,train
bad_posture_20241021_143139_png.rf.6d21c903edefbb5159ae78a9f01b3269.jpg,valid,Bad,ND_GROUP_0062,train
bad_posture_20241021_145211_png.rf.6c0a085f979a3d09d8dc8bcd28a4ee9d.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241013_222750_png.rf.6bf1375bbcf78b64e80849c2db4d63c9.jpg,train,Good,ND_GROUP_0008,train
good_posture_20241021_141713_png.rf.6c89ea9fbde0debbc90169020fd15f02.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_142153_png.rf.6b8b9daa24766b0fd7dfe081ba5c504c.jpg,train,Good,ND_GROUP_0001,train
good_posture_20241012_174331_png.rf.69218c897265290334bcd3e8e236c690.jpg,train,Good,ND_GROUP_0010,train
bad_posture_20241012_172726_png.rf.6f7eed2cd768313d4443c71399348e49.jpg,valid,Bad,ND_GROUP_0047,train
bad_posture_20241021_144143_png.rf.71e440995484c622c1fd840aec7bb841.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_142111_png.rf.71eb50bb399a72995b18a75eea2b6792.jpg,valid,Bad,ND_GROUP_0033,train
bad_posture_20241013_220329_png.rf.7391747e35777b9cccc99d03692c3c7b.jpg,train,Bad,ND_GROUP_0032,train
bad_posture_20241021_145122_png.rf.760013fe9c2eeb4d5f703d6590cc7671.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_145134_png.rf.78072d79cfba79b3449ee462a531f36c.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_141317_png.rf.77704611f833f0d7dbf7605448d54924.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241013_225734_png.rf.78b82102bae51ef864317a1cc846fb0d.jpg,test,Good,ND_GROUP_0059,train
bad_posture_20241021_144036_png.rf.71c800aaccc03f2287eff9ed7d86c867.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143924_png.rf.7407a4ef46d060a76172d18a47aef81c.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241013_221128_png.rf.759122f47838c06d9e88472ffd56d0da.jpg,valid,Bad,ND_GROUP_0050,train
bad_posture_20241013_222600_png.rf.763b02ea322cdbe107e1a4f76e08a272.jpg,train,Bad,ND_GROUP_0058,train
good_posture_20241021_141317_png.rf.74badd80ae03fafb0c84215a63bf501f.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_141649_png.rf.78d8401f4668f337aefdded3207aa1a2.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241021_141755_png.rf.77281eb66e0a303481e338fcbb50b18d.jpg,test,Bad,ND_GROUP_0039,train
bad_posture_20241021_142418_png.rf.77bdb020915a6f13a95e0d60558be3bf.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_180437_png.rf.733d0fa44df28d50eab6bf25d4bb8627.jpg,train,Bad,ND_GROUP_0013,train
good_posture_20241021_142223_png.rf.793ed03aa3d467da6073664b3895b884.jpg,train,Good,ND_GROUP_0046,train
bad_posture_20241021_143747_png.rf.780456714bcdce33dffa26ed74c81696.jpg,train,Bad,ND_GROUP_0001,train
image_20241007_230643_jpg.rf.75048b5d0ac48caaf18479242b6ba6cb.jpg,train,Bad,ND_GROUP_0043,train
image_20241008_202917_jpg.rf.789046235e1e117ee7023035c3d2b0ad.jpg,test,Bad,ND_GROUP_0021,train
image_20241007_230643_jpg.rf.7c12ab5f5b0666f535cfa8439b32ce10.jpg,train,Bad,ND_GROUP_0043,train
good_posture_20241013_222732_png.rf.7b06fe602f93f4e02b9a1afa3a2bae98.jpg,train,Good,ND_GROUP_0008,train
bad_posture_20241021_142536_png.rf.77bc1f619145f0f2651c4ba4cb72ed83.jpg,train,Bad,ND_GROUP_0001,train
image_20241007_191654_jpg.rf.75329e0160a1967e9f641fd993435eff.jpg,train,Good,ND_GROUP_0036,train
good_posture_20241012_172239_png.rf.7c176ae9790f83cc55532fe9cec2eba9.jpg,test,Bad,ND_GROUP_0030,train
bad_posture_20241013_215714_png.rf.743c06dcd0ee0068aa36835d30f8a981.jpg,valid,Bad,ND_GROUP_0023,train
bad_posture_20241021_144000_png.rf.7607af798e516b125b6c30696e008b3d.jpg,train,Bad,ND_GROUP_0001,train
image_20241007_192602_jpg.rf.7c86836745671731c35e28b26cec54ab.jpg,valid,Bad,ND_GROUP_0037,train
bad_posture_20241021_142034_png.rf.7c3f7dce02b6e9844fb06e787615aa42.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_141958_png.rf.7d683a5556ed27e1e91cdecb2bfe0a34.jpg,train,Good,ND_GROUP_0003,train
good_posture_20241012_174401_png.rf.7d395a14338e8b9b211b52055ba66434.jpg,train,Good,ND_GROUP_0010,train
good_posture_20241013_222738_png.rf.802542d1e3ce772121b5f1a8143e063c.jpg,train,Good,ND_GROUP_0008,train
bad_posture_20241021_143504_png.rf.7dd987a7a58246fcf4b641c634f34873.jpg,train,Bad,ND_GROUP_0001,train
image_20241010_173545_jpg.rf.84cabeeeae008f6fd995e00701a0ef6b.jpg,train,Bad,ND_GROUP_0055,train
good_posture_20241021_141341_png.rf.8325f57b29ea50c2c3e67a858acf3515.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241013_222600_png.rf.7e73545ae43cce7684fc53739713ba62.jpg,train,Bad,ND_GROUP_0058,train
bad_posture_20241021_142713_png.rf.87157b3020aee9f4282845be342a2fc5.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143705_png.rf.7f47dd181b955ea5e84725676554a67b.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241013_222753_png.rf.88af96fc0629eff51c94b24160be93d4.jpg,train,Bad,ND_GROUP_0008,train
good_posture_20241013_225737_png.rf.81ca6efab9eb150c00a5ce58cfe1e158.jpg,valid,Good,ND_GROUP_0009,train
good_posture_20241012_172057_png.rf.7d5c37f992746962648f3100e54f7ed9.jpg,test,Bad,ND_GROUP_0030,train
bad_posture_20241021_141448_png.rf.8819c1af78fe753ddaa6b78b4a03c483.jpg,valid,Bad,ND_GROUP_0033,train
good_posture_20241021_180607_png.rf.82c94bce337c0f8f94135ed87e3fb330.jpg,train,Good,ND_GROUP_0006,train
good_posture_20241021_142342_png.rf.86dbd23c7dcfe98d6434d1d919b75be5.jpg,train,Good,ND_GROUP_0001,train
bad_posture_20241021_143948_png.rf.8a78740d6419c7e478c725d3e032b326.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143133_png.rf.7f5408add9ab7433fd1fac7213b0347b.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241013_222741_png.rf.886bce7ad7e6447aef32e54682b92ea5.jpg,train,Good,ND_GROUP_0008,train
bad_posture_20241013_221208_png.rf.8b01f77b9bf904b9fbf7435f4771859c.jpg,valid,Bad,ND_GROUP_0022,train
image_20241008_202338_jpg.rf.880f1dbc0ae468e6e5bb84aee35cd653.jpg,test,Good,ND_GROUP_0063,train
image_20241007_225038_jpg.rf.7c94c95bfb81aee6c1384a266a0b7c7c.jpg,train,Bad,ND_GROUP_0028,train
bad_posture_20241013_222754_png.rf.847dd82db5d401a756d0bcce048ea83a.jpg,train,Bad,ND_GROUP_0008,train
good_posture_20241021_141630_png.rf.854284226e2e4d012111a9a31f0c0b07.jpg,train,Good,ND_GROUP_0003,train
image_20241007_225757_jpg.rf.7f4da08ca691354b06ca62313ddaf9a3.jpg,train,Bad,ND_GROUP_0035,train
good_posture_20241013_222721_png.rf.86ce085ca542c141df3cc00fd51b62f0.jpg,train,Good,ND_GROUP_0008,train
image_20241008_200913_jpg.rf.8c784481f51810b72c844bc0572f08bb.jpg,test,Bad,ND_GROUP_0004,train
bad_posture_20241013_220642_png.rf.8c77797e06bf42d612b3efbfc31be99b.jpg,train,Bad,ND_GROUP_0032,train
image_20241008_202338_jpg.rf.8bbea81c544f57a5d87e782a69b95aa6.jpg,test,Good,ND_GROUP_0063,train
good_posture_20241013_225737_png.rf.8c0f09f957e00bf40bda0bb61ce633b3.jpg,valid,Good,ND_GROUP_0009,train
good_posture_20241021_142318_png.rf.8c8b7dc1d00e13f8e3f47d7a615e838f.jpg,train,Good,ND_GROUP_0046,train
image_20241009_135224_jpg.rf.9347e3e6f465d22ec07415e2d23c7d01.jpg,test,Good,ND_GROUP_0052,train
bad_posture_20241021_143735_png.rf.928b5ee96f406558dc8346336dd341c3.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_180318_png.rf.8fcae1e5e845a5ef98c375d3e9f956a3.jpg,train,Good,ND_GROUP_0006,train
bad_posture_20241021_145211_png.rf.8ff52e566f058c3103bb3bbcc314b289.jpg,train,Bad,ND_GROUP_0001,train
image_20241008_210224_jpg.rf.90dbedb9732abf7ac91506b6d094d2cd.jpg,test,Bad,ND_GROUP_0014,train
image_20241009_143702_jpg.rf.8d37312188e202c0b36067c3776fa086.jpg,valid,Bad,ND_GROUP_0054,train
good_posture_20241013_225721_png.rf.909f3d00f43f47ec1f2cd75a2fcc0c2e.jpg,valid,Good,ND_GROUP_0009,train
image_20241010_173545_jpg.rf.8c9d2ff1e3c858c97f0fff32ca07dde5.jpg,train,Bad,ND_GROUP_0055,train
good_posture_20241021_180312_png.rf.8f76e7a4e744eeb16671143f26b51e7f.jpg,train,Good,ND_GROUP_0006,train
bad_posture_20241012_173020_png.rf.8d79b500ec4c19c51b9b7b5a30aecae0.jpg,test,Bad,ND_GROUP_0056,train
image_20241007_214540_jpg.rf.8d780431f2350ebc24db83907fed2779.jpg,valid,Bad,ND_GROUP_0057,train
bad_posture_20241013_225803_png.rf.90e4071704885311db2d15cd3b0f28c4.jpg,train,Bad,ND_GROUP_0000,train
bad_posture_20241012_173121_png.rf.8cc4198c1a6e5345fd7f90aee1623be7.jpg,train,Bad,ND_GROUP_0018,train
good_posture_20241021_141548_png.rf.93d88491c98c64539eb18a672ca602bd.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241021_145555_png.rf.936915797edffea36afe4ec4d2611c62.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143020_png.rf.9367a38629df1415fdfaf035b30dc30c.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_142406_png.rf.8f1717b359d80c1269b5277da17e8190.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_142713_png.rf.93fb445a76b73a44d59993e1f14e4b4d.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143139_png.rf.9529c920c84e0db94d20a880c14e2987.jpg,valid,Bad,ND_GROUP_0062,train
good_posture_20241021_141636_png.rf.940d97c7c5bd1ce3c28d23aa13568763.jpg,train,Good,ND_GROUP_0003,train
bad_posture_20241021_141436_png.rf.93c725a830ed17c3381e4aaceae353d6.jpg,valid,Bad,ND_GROUP_0033,train
image_20241008_200801_jpg.rf.9323fb7b0bfb9d85a2b52d2100a08e86.jpg,train,Good,ND_GROUP_0017,train
good_posture_20241012_172057_png.rf.8cf09a1c15886ad2d8ab28a0ab3026db.jpg,test,Bad,ND_GROUP_0030,train
good_posture_20241013_222728_png.rf.96eb01cc4f14a64928ac2c7c47df0157.jpg,train,Good,ND_GROUP_0008,train
bad_posture_20241013_220037_png.rf.9835fc37db994151b55e3851f630b9db.jpg,test,Bad,ND_GROUP_0053,train
good_posture_20241013_225742_png.rf.9887319a4ab3e806cd152ec90be0ae8b.jpg,valid,Good,ND_GROUP_0005,train
good_posture_20241013_225743_png.rf.94df5776b8bc24155e9d24025cd7dcd8.jpg,valid,Good,ND_GROUP_0005,train
good_posture_20241013_222724_png.rf.8f952983e191f904b9dfd08b0fdce4e0.jpg,train,Good,ND_GROUP_0008,train
good_posture_20241021_144124_png.rf.97ce31bc7e76c2d5ba79338e624810cb.jpg,train,Good,ND_GROUP_0046,train
good_posture_20241012_174351_png.rf.96ab7848341ad28a70bef1ded07aa28d.jpg,train,Good,ND_GROUP_0010,train
bad_posture_20241021_144550_png.rf.9ac4bec871831e02235fa7b4f9905b5e.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241021_143705_png.rf.9ac72a6d98a120402f3eeac7c75acb33.jpg,train,Bad,ND_GROUP_0001,train
bad_posture_20241013_222747_png.rf.99f0e8ad63d232855edb266940a98f61.jpg,train,Bad,ND_GROUP_0008,train
bad_posture_20241021_141725_png.rf.98af94cf0bc0e1d47018166ebd0c2b1e.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241012_174321_png.rf.9b8c5ab17e52b9b0576f2e6a3114bf1e.jpg,train,Good,ND_GROUP_0010,train
bad_posture_20241021_144036_png.rf.9a5b608e3a60fe77f594a55763063d91.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_141713_png.rf.9aa2010af11962bbcbb24beb7d3d3036.jpg,train,Bad,ND_GROUP_0001,train
good_posture_20241021_141649_png.rf.9b8ef55b31b631f8f70e6df62df84bae.jpg,train,Good,ND_GROUP_0003,train
image_20241007_193153_jpg.rf.9b6f97eadf424763cb1837b9fb155af6.jpg,valid,Good,ND_GROUP_0025,train
image_20241008_210538_jpg.rf.9a90f5af36655da794b76a54b01341c1.jpg,test,Bad,ND_GROUP_0024,train
good_posture_20241021_142205_png.rf.9aaa7242582014b4ba40b8b04a0515f0.jpg,train,Good,ND_GROUP_0001,train
image_20241009_152252_jpg.rf.9d0242b8961e63682fce304db0d4e2c8.jpg,valid,Bad,ND_GROUP_0031,train
