image_id,split,class_id,class_name
ngatrai_mp4-0131_jpg.rf.04dc882c1da6bdffcf2969669b7d2aae,train,4,thang
ngatrai_mp4-0134_jpg.rf.88074104f80515855f10df5b23526b9c,train,4,thang
ngatrai_mp4-0135_jpg.rf.44e341a274ea62124cdac60d45355d82,train,4,thang
ngatrai_mp4-0138_jpg.rf.324e0260a9cb822378a550f35a0de05c,train,4,thang
ngatrai_mp4-0140_jpg.rf.d9b3d9eb04fd645224bf7bafc9422be6,train,4,thang
ngatrai_mp4-0141_jpg.rf.85254904cace3029214d570449e8a92c,train,4,thang
ngatrai_mp4-0143_jpg.rf.ee21d33d8fa2572d32b7ea5d1a06804e,train,4,thang
ngatrai_mp4-0144_jpg.rf.c2831b3b30659f736f11e9db86d747f5,train,4,thang
ngatrai_mp4-0145_jpg.rf.3425256a505ff5dd357dc03dad9ed3eb,train,4,thang
ngatrai_mp4-0146_jpg.rf.6a0c8fd426358af221306b126752efd2,train,4,thang
ngatrai_mp4-0148_jpg.rf.e0c7685f0950dbe04d1558ed9236c489,train,4,thang
ngatrai_mp4-0150_jpg.rf.186f7c36685b7b7236051e090645c77f,train,1,nga_trai
ngatrai_mp4-0151_jpg.rf.f9fd0b25764d6a7d828180c120201526,train,1,nga_trai
ngatrai_mp4-0152_jpg.rf.9215c4943d7a90773214bc0c93cc0a87,train,1,nga_trai
ngatrai_mp4-0154_jpg.rf.8bf685d00b572f67f759bcef017701af,train,1,nga_trai
ngatrai_mp4-0155_jpg.rf.9663163fb2b131579847e7261addb7a3,train,1,nga_trai
ngatrai_mp4-0156_jpg.rf.e742beb5627d2cd7564261d47085a2d6,train,1,nga_trai
ngatrai_mp4-0157_jpg.rf.4199dfd2333d73d91f83318840324db6,train,1,nga_trai
ngatrai_mp4-0158_jpg.rf.0f9d5b90551856e6c9878f7cba9fd01a,train,1,nga_trai
ngatrai_mp4-0159_jpg.rf.eb1390dc9bf4549ca4e9a5fa9e2f4503,train,1,nga_trai
ngatrai_mp4-0160_jpg.rf.83550b79f2b97c8ac0f356419c981ced,train,1,nga_trai
ngatrai_mp4-0162_jpg.rf.1a6885ff3899484aec141df68b156749,train,1,nga_trai
ngatrai_mp4-0164_jpg.rf.ccea98ca6a765e85879023c3ed533922,train,1,nga_trai
ngatrai_mp4-0165_jpg.rf.05fd5c79ba06c680ce1a03dce9fcd265,train,1,nga_trai
ngatrai_mp4-0166_jpg.rf.21f3ee1019eebafc75edd477a53f8c47,train,1,nga_trai
ngatrai_mp4-0168_jpg.rf.fc0feb00c786785543462251567f61fa,train,1,nga_trai
ngatrai_mp4-0169_jpg.rf.64a9665f5c2696722cf111db40679c3e,train,1,nga_trai
ngatrai_mp4-0170_jpg.rf.6204719416d1935b0ad897486eb8226e,train,1,nga_trai
ngatrai_mp4-0171_jpg.rf.798472328bc897c0f677e76aa35d5d3f,train,1,nga_trai
ngatrai_mp4-0172_jpg.rf.cb1dc9815718ceb9ccdfe8745112a85c,train,1,nga_trai
ngatrai_mp4-0177_jpg.rf.8eb8ddb62ffd2caa0436b309eb247f4d,train,1,nga_trai
ngatrai_mp4-0178_jpg.rf.2bf1b916ac6275dd9eac7769cb94a287,train,1,nga_trai
ngatrai_mp4-0179_jpg.rf.1ddac33a107e6ae96d15cb6abda0fd4a,train,1,nga_trai
ngatrai_mp4-0180_jpg.rf.dc0003f156c07258a4bbf130859eb9f6,train,1,nga_trai
ngatrai_mp4-0181_jpg.rf.4b79101b7d08e5c496102f7844ba0a59,train,1,nga_trai
ngatrai_mp4-0187_jpg.rf.b826eb132c225a857724a71d75cb34cf,train,1,nga_trai
ngatrai_mp4-0188_jpg.rf.37cdecb5195147886f93ef82b7bad313,train,1,nga_trai
ngatrai_mp4-0189_jpg.rf.eb20150ac0d46cfd7f705ff8ae177543,train,1,nga_trai
ngatrai_mp4-0190_jpg.rf.5a83c66608225f9ceec7833778f17534,train,1,nga_trai
ngatrai_mp4-0192_jpg.rf.8b6bfbb8309d516ab56307302d8ccfcf,train,1,nga_trai
ngatrai_mp4-0195_jpg.rf.500d39bca16d80dbeae5170cea5ed48b,train,1,nga_trai
ngatrai_mp4-0196_jpg.rf.c7c67de382edfc8e3a069929b6390939,train,1,nga_trai
ngatrai_mp4-0197_jpg.rf.82631e1760a8e1602ae374410ebc18ce,train,1,nga_trai
ngatrai_mp4-0200_jpg.rf.19b63b95038333546c22c1c344382e80,train,1,nga_trai
ngatrai_mp4-0201_jpg.rf.1461179ecea4648acba8a006c45a8bb7,train,1,nga_trai
ngatrai_mp4-0202_jpg.rf.134b529fea83444ad44cb95abe5ac419,train,1,nga_trai
ngatrai_mp4-0206_jpg.rf.19c7c56a93c0c7b0de7d504d66f9825f,train,1,nga_trai
ngatrai_mp4-0209_jpg.rf.ee683236f18389c2bc198f1bfe7983a6,train,1,nga_trai
ngatrai_mp4-0210_jpg.rf.ceb9ba9c3204ccd63711e1d74d44e01e,train,1,nga_trai
ngatrai_mp4-0211_jpg.rf.206246098b15a746b368698e9cd4de4b,train,1,nga_trai
ngatrai_mp4-0212_jpg.rf.fcb17b0b0e2f9a1181eda54105733192,train,1,nga_trai
ngatrai_mp4-0213_jpg.rf.73cc8dfd44a1560e28ae13d801d01d57,train,1,nga_trai
ngatrai_mp4-0214_jpg.rf.5e5c269a18db7382fa4e744a9e8e4bfb,train,1,nga_trai
ngatrai_mp4-0216_jpg.rf.cb25b557e82cb9dabf5db01b91a45e48,train,1,nga_trai
ngatrai_mp4-0217_jpg.rf.a8ff4365e3fb455b83ae1afa925f72ca,train,1,nga_trai
ngatrai_mp4-0218_jpg.rf.d4c3c11b7570bf543c4cd6c231c87e15,train,1,nga_trai
ngatrai_mp4-0219_jpg.rf.0bc86a276b778fd1c852f2b4968103d8,train,1,nga_trai
ngatrai_mp4-0220_jpg.rf.4e6e9533646e6c55c724fdb61d0fedc9,train,1,nga_trai
ngatrai_mp4-0222_jpg.rf.cc466009a1e01bb59786fd58d644f213,train,1,nga_trai
ngatrai_mp4-0223_jpg.rf.633ff2791cd982145bb7d7d130b3fb53,train,1,nga_trai
ngatrai_mp4-0224_jpg.rf.d5f429b1f733684cc5169209adf57183,train,1,nga_trai
ngatrai_mp4-0225_jpg.rf.c64acf3c342f05ad64a8f8d4ce61c214,train,1,nga_trai
ngatrai_mp4-0229_jpg.rf.01e814189167611632d9f372f0e6674e,train,4,thang
ngatrai_mp4-0230_jpg.rf.2d4510ecad9b95057be89d272cd2c4c0,train,4,thang
ngatrai_mp4-0231_jpg.rf.cc01cda38a942d82b8fc59101e9c6ca8,train,4,thang
ngatrai_mp4-0232_jpg.rf.7c9db14b0ae790b33348b768c7d26f8c,train,4,thang
ngatrai_mp4-0234_jpg.rf.09a9857932d1c91ec625e80192642da9,train,4,thang
ngatrai_mp4-0236_jpg.rf.99e652af7fedf5b4858c4dc9096cf554,train,4,thang
ngatrai_mp4-0239_jpg.rf.c2239dca0278cfbf2ee6cf9afcbe3e49,train,4,thang
ngatrai_mp4-0242_jpg.rf.3b865a96c3e3e0ef7b5f0aae50d0080c,train,4,thang
ngatrai_mp4-0243_jpg.rf.6ce81d359c7479033c5452ebeb0bd185,train,4,thang
ngatrai_mp4-0244_jpg.rf.a4512113127bcc8356a915121bb92d8a,train,4,thang
ngatrai_mp4-0245_jpg.rf.3d497b8e8364f85eca926618a1d0acfc,train,4,thang
ngatrai_mp4-0246_jpg.rf.5d99af19b418c9aa7b7f9ac4b22de138,train,4,thang
ngatrai_mp4-0247_jpg.rf.0dd381c14b9da88de64185a01195d257,train,4,thang
ngatrai_mp4-0248_jpg.rf.f07e52347f3d7035982c5e83ee2934c4,train,4,thang
ngatrai_mp4-0249_jpg.rf.e9e23b1267bbc715e727c9019293c0c9,train,4,thang
ngatrai_mp4-0250_jpg.rf.effd2eeadd3febee7be7465937ebcd6e,train,4,thang
ngatrai_mp4-0251_jpg.rf.e4bed90d3f3a760dc5af2187bb341c00,train,4,thang
ngatrai_mp4-0253_jpg.rf.e509d42fffa0f4c65c990a4fc0e81795,train,4,thang
ngatrai_mp4-0254_jpg.rf.2b6476456f3d66901f6b169fed630132,train,4,thang
ngatrai_mp4-0255_jpg.rf.d09a81758f72c6a9164ff3fe792cab25,train,4,thang
ngatrai_mp4-0257_jpg.rf.9af8d62349e126a9ee320b6295197157,train,4,thang
ngatrai_mp4-0258_jpg.rf.de16cdc7ee88552620ac0ee1bb476719,train,4,thang
ngatrai_mp4-0259_jpg.rf.a7c8a4ffb33d3c0b3bc04fb05bfb3091,train,4,thang
ngatrai_mp4-0260_jpg.rf.8c3871415fcc4ec93b3d20681a6b1edb,train,4,thang
ngatrai_mp4-0261_jpg.rf.074261b236a724a4cebf197cb5836e20,train,4,thang
ngatrai_mp4-0264_jpg.rf.ffd8de1d247b2ea65db6ad56c604f243,train,4,thang
nghiengphai_mp4-0000_jpg.rf.70d148a068f1c1c4f1a497a8b4915944,train,4,thang
nghiengphai_mp4-0001_jpg.rf.3698da36fde3bf6083e35684244dfb20,train,4,thang
nghiengphai_mp4-0002_jpg.rf.6ff39a6ecb66a7fafe3563e7aa9af96d,train,4,thang
nghiengphai_mp4-0004_jpg.rf.835f130e66ccea811b57c3d0685c85f5,train,4,thang
nghiengphai_mp4-0006_jpg.rf.7750a13f87d8bd3eb4183cd07f068ad2,train,4,thang
nghiengphai_mp4-0007_jpg.rf.bb022accce014e948af14a1a2b4fd2d6,train,4,thang
nghiengphai_mp4-0009_jpg.rf.bc3c9dda92ee941e991d2bbccd5d8bca,train,4,thang
nghiengphai_mp4-0011_jpg.rf.97969c339684c98ea732caf02f9d73ca,train,4,thang
nghiengphai_mp4-0013_jpg.rf.fda7e1f144b7361e31f309d4858cf7c2,train,4,thang
nghiengphai_mp4-0014_jpg.rf.292f7c1a1965fc49e530021722d9f395,train,4,thang
nghiengphai_mp4-0015_jpg.rf.6b12b7335b03cd706691983e800bd0fd,train,4,thang
nghiengphai_mp4-0016_jpg.rf.0f62b78e761601c29bfad8d7b158549f,train,4,thang
nghiengphai_mp4-0020_jpg.rf.b2f54abc60d1db1e3fb5f119ff1a0cf2,train,4,thang
nghiengphai_mp4-0024_jpg.rf.1ccd3a4d18f2af9b21508018bd0c7015,train,4,thang
nghiengphai_mp4-0025_jpg.rf.bf5e90359cdf9ee486e051d74a34b8fa,train,4,thang
nghiengphai_mp4-0026_jpg.rf.a4d92dbb467783a5677ea19ec7a6ec67,train,4,thang
nghiengphai_mp4-0027_jpg.rf.5a0ee50f013ada8e0c4ecef0dbcd3d01,train,4,thang
nghiengphai_mp4-0028_jpg.rf.26b50ca481abdf2d58d5469b51d1057a,train,4,thang
nghiengphai_mp4-0029_jpg.rf.c28c4092f29650d594bafa4c742f6e55,train,4,thang
nghiengphai_mp4-0031_jpg.rf.c0bc3548a472a491e07694775a5f8126,train,2,nghieng_phai
nghiengphai_mp4-0033_jpg.rf.2f3496cb48bb316e12ca3d65b20da86d,train,2,nghieng_phai
nghiengphai_mp4-0034_jpg.rf.bb98b0f1444be2e6ec432a39f9960473,train,2,nghieng_phai
nghiengphai_mp4-0036_jpg.rf.c953412e627c5ae20869817b8ecc6150,train,2,nghieng_phai
nghiengphai_mp4-0037_jpg.rf.cec7765e3c4c07fe396841a5753c6ffd,train,2,nghieng_phai
nghiengphai_mp4-0038_jpg.rf.4a3d76a1eb4214df842a5cee8d4e2828,train,2,nghieng_phai
nghiengphai_mp4-0039_jpg.rf.ab4eec1a65449beab5de228055292c24,train,2,nghieng_phai
nghiengphai_mp4-0040_jpg.rf.69481cbe2a9f7a3479d6071576aef14c,train,2,nghieng_phai
nghiengphai_mp4-0042_jpg.rf.d72f02de5ea7f5b4b62838974682cfac,train,2,nghieng_phai
nghiengphai_mp4-0044_jpg.rf.23920e95ea660c734315a3629de2985f,train,2,nghieng_phai
nghiengphai_mp4-0046_jpg.rf.bfedb1d0be8f8124e57c6ef11f921365,train,2,nghieng_phai
nghiengphai_mp4-0048_jpg.rf.969bd949a1b3c33c6d82d271dac075c4,train,2,nghieng_phai
nghiengphai_mp4-0049_jpg.rf.5486f5ba46c54990f332209e73544353,train,2,nghieng_phai
nghiengphai_mp4-0051_jpg.rf.6b85f985c149df0bd0a129cdfac878ba,train,2,nghieng_phai
nghiengphai_mp4-0052_jpg.rf.7d94929d8bf72a96a75161bc9ef7caf3,train,2,nghieng_phai
nghiengphai_mp4-0058_jpg.rf.a140244873dc176305e7ac76a51387f7,train,2,nghieng_phai
nghiengphai_mp4-0060_jpg.rf.d3803a2a7e1365ec4664d6fef4474ff8,train,2,nghieng_phai
nghiengphai_mp4-0062_jpg.rf.c4dce8ed252fe12b8efa3e47a5f878f1,train,2,nghieng_phai
nghiengphai_mp4-0064_jpg.rf.36be6e8b839113efe5ecf7d4bac1ddd9,train,2,nghieng_phai
nghiengphai_mp4-0065_jpg.rf.d781419b934595aa8f2343c23b65aeec,train,2,nghieng_phai
nghiengphai_mp4-0066_jpg.rf.33a228da523925856021d924b6ec6d7d,train,2,nghieng_phai
nghiengphai_mp4-0067_jpg.rf.2f0598842458eeb31333e5eebf4246b4,train,2,nghieng_phai
nghiengphai_mp4-0071_jpg.rf.91a8788e76f62226c994ed0290f786a6,train,2,nghieng_phai
nghiengphai_mp4-0072_jpg.rf.1050b06bbed47ad99971905256d7308e,train,2,nghieng_phai
nghiengphai_mp4-0073_jpg.rf.f9e572fd1fb64b6e072a1f5ff2c23d35,train,2,nghieng_phai
nghiengphai_mp4-0076_jpg.rf.24b36da53588063b5c857268f0c3a334,train,2,nghieng_phai
nghiengphai_mp4-0083_jpg.rf.c973caeedf34c055f844511e1dcf0826,train,2,nghieng_phai
nghiengphai_mp4-0084_jpg.rf.e230a086af9340fe7b645800930fa1d7,train,2,nghieng_phai
nghiengphai_mp4-0085_jpg.rf.ed6a2850d41ce8919f7ec1e8e4d934d8,train,2,nghieng_phai
nghiengphai_mp4-0087_jpg.rf.81c9d99e0b05452745e8fa21bbeaa15c,train,2,nghieng_phai
nghiengphai_mp4-0089_jpg.rf.7433fc409a8c7be7d34abd3e6fa73a9d,train,2,nghieng_phai
nghiengphai_mp4-0092_jpg.rf.30cee40f786e7760f75d23c1809c63c3,train,2,nghieng_phai
nghiengphai_mp4-0093_jpg.rf.4641163ec4d4712a239470896f006b7a,train,2,nghieng_phai
nghiengphai_mp4-0094_jpg.rf.d95f15c50df68b457630df9a7fda2c8a,train,2,nghieng_phai
nghiengphai_mp4-0097_jpg.rf.3579ff968115ee17dc4cbbcdb59b07ea,train,2,nghieng_phai
nghiengphai_mp4-0099_jpg.rf.834d7a05d16174bc4af6d77c2c0ff8b8,train,2,nghieng_phai
nghiengphai_mp4-0100_jpg.rf.d30cb717d09cd01fa5a9d7e26311f62c,train,2,nghieng_phai
nghiengphai_mp4-0101_jpg.rf.e11ab87aa7ff612c2ffd777c4c80cbc3,train,2,nghieng_phai
nghiengphai_mp4-0103_jpg.rf.7f550c39aafa43ae978e30540a087a56,train,2,nghieng_phai
nghiengphai_mp4-0106_jpg.rf.84309f7e4927da5a9a5371bff12133c5,train,2,nghieng_phai
nghiengphai_mp4-0110_jpg.rf.69d2ccb8eb269c28bf772dc57f5ec205,train,2,nghieng_phai
nghiengphai_mp4-0111_jpg.rf.99388c3c3fbf86bd110c68385c79f934,train,2,nghieng_phai
nghiengphai_mp4-0114_jpg.rf.a0a6e55fd8d41169ae0d1efacade0383,train,2,nghieng_phai
nghiengphai_mp4-0116_jpg.rf.1564dacde9cf2ae89c1208af413ff817,train,2,nghieng_phai
nghiengphai_mp4-0117_jpg.rf.b23b3bf07c38ed59f6afbb80838ce1b5,train,2,nghieng_phai
nghiengphai_mp4-0119_jpg.rf.6cdb8f6ce7eb0bb66648a62ef4357a38,train,2,nghieng_phai
nghiengphai_mp4-0120_jpg.rf.7da71b83047307014729bccbeb7bc028,train,2,nghieng_phai
nghiengphai_mp4-0122_jpg.rf.4e80f2026188ebd7f103057703f14fc7,train,2,nghieng_phai
nghiengphai_mp4-0123_jpg.rf.75d81d7aaa2033f746d79d3bd2c40aae,train,2,nghieng_phai
nghiengphai_mp4-0124_jpg.rf.dcf080eff449c9d54aa64d4855cae3bd,train,2,nghieng_phai
nghiengphai_mp4-0127_jpg.rf.d2836428fc91fa7d0bbc1bd52b4a62f8,train,4,thang
nghiengphai_mp4-0129_jpg.rf.46f039cd8e56ffe4e406e92c5c7e85d3,train,4,thang
nghiengphai_mp4-0130_jpg.rf.0cb69a057f6aeb85682f304ed89d03b6,train,4,thang
nghiengphai_mp4-0131_jpg.rf.c351563dc2f8343fb7ad1b0cc3393b85,train,4,thang
nghiengphai_mp4-0132_jpg.rf.e65db12dd7ad220a01da7f48d79acbda,train,4,thang
nghiengphai_mp4-0134_jpg.rf.6912f83fbcd34aa28c680cf70dc5485c,train,4,thang
nghiengphai_mp4-0135_jpg.rf.a619d92c4f933857dd80ef168ff5c7bf,train,4,thang
nghiengphai_mp4-0136_jpg.rf.f80cb385c0cc8f28d2d66a2502106d57,train,4,thang
nghiengphai_mp4-0137_jpg.rf.c39b51ebcec98f2ad7ff5a0e089ea93b,train,4,thang
nghiengphai_mp4-0139_jpg.rf.3ba9f4034aecd29ed0d7b014b38408ba,train,4,thang
nghiengphai_mp4-0140_jpg.rf.a1fac8df4615a7a6c91f7adea0e110fb,train,4,thang
nghiengphai_mp4-0141_jpg.rf.d217cef64130af5bba062a06c6c5fb18,train,4,thang
nghiengphai_mp4-0142_jpg.rf.67504f07826ee9154c701f6e8037d3fb,train,4,thang
nghiengphai_mp4-0143_jpg.rf.176337926085843e0e1f76666e90c92d,train,4,thang
nghiengphai_mp4-0147_jpg.rf.85f9a430ec9bfefb91ee610e59eb7a2e,train,4,thang
nghiengphai_mp4-0150_jpg.rf.1c95a0d0add763cb4495b69c71654915,train,4,thang
nghiengphai_mp4-0152_jpg.rf.84a1ab636ec99e9f7c71a49273d5d037,train,4,thang
nghiengphai_mp4-0153_jpg.rf.5ee302efe433dad03f816b40f8eff6ff,train,4,thang
nghiengphai_mp4-0154_jpg.rf.bc60a612840693b70ea01c6cc8b5e375,train,4,thang
nghiengphai_mp4-0155_jpg.rf.a26854b695b0d283d81f08ddeb1fd6d6,train,4,thang
nghiengphai_mp4-0156_jpg.rf.46dac8bb811d9702eb0c1b4d9018159a,train,4,thang
nghiengphai_mp4-0158_jpg.rf.35981ee9ec3aa5de66b9c0ad174d96de,train,4,thang
nghiengphai_mp4-0159_jpg.rf.2826c3e49d99660441e9d37dab9eeeab,train,4,thang
nghiengphai_mp4-0161_jpg.rf.5b18ec64ffaa2eb13872973403f091ae,train,4,thang
nghiengphai_mp4-0162_jpg.rf.36db8747c12ba7ae5fa80954317b093f,train,4,thang
nghiengphai_mp4-0164_jpg.rf.9d7934f039322162488d7fa9fde24ad3,train,2,nghieng_phai
nghiengphai_mp4-0165_jpg.rf.82ab78d3d9a9a25a04930fd5c9b32e4a,train,2,nghieng_phai
nghiengphai_mp4-0166_jpg.rf.1b0a72dd7440db986f18c9d22fe6356f,train,2,nghieng_phai
nghiengphai_mp4-0168_jpg.rf.136bc9ae62518c0e15f093ba92c54824,train,2,nghieng_phai
nghiengphai_mp4-0169_jpg.rf.2bc89b453a78a1ed8bc17c8a7e3af08a,train,2,nghieng_phai
nghiengphai_mp4-0171_jpg.rf.268c31ed76a79d1b81ec63609f7d5504,train,2,nghieng_phai
nghiengphai_mp4-0172_jpg.rf.0dd18a3dbbac2408b2d33169929e6e17,train,2,nghieng_phai
nghiengphai_mp4-0173_jpg.rf.e6811a7a641a6af9d7aaaa390946ae5d,train,2,nghieng_phai
nghiengphai_mp4-0177_jpg.rf.e5b03b62736409fc4e811016561ece4e,train,2,nghieng_phai
nghiengphai_mp4-0179_jpg.rf.4e46747c2b7f65cde923a785b984baa6,train,2,nghieng_phai
nghiengphai_mp4-0180_jpg.rf.e574e736c78a0766ba69dd2c2fa784c1,train,2,nghieng_phai
nghiengphai_mp4-0181_jpg.rf.8ace4d3e13f04d3e5bec3e479c180659,train,2,nghieng_phai
nghiengphai_mp4-0182_jpg.rf.fc88406e10296c25b3dd545f1a7f1d7a,train,2,nghieng_phai
nghiengphai_mp4-0183_jpg.rf.b6bd4b2270e7f5e903e0107305dc3832,train,2,nghieng_phai
nghiengphai_mp4-0184_jpg.rf.2f6526e99219925b367344c6106b8cf9,train,2,nghieng_phai
nghiengphai_mp4-0186_jpg.rf.1449d3a81b68e6ffac7a9cd470d5412b,train,2,nghieng_phai
nghiengphai_mp4-0187_jpg.rf.330b5d7bf1f1d54dbffdbe8d5c550bda,train,2,nghieng_phai
nghiengphai_mp4-0188_jpg.rf.b1f918f4241f57999ba7801099da95bf,train,2,nghieng_phai
nghiengphai_mp4-0189_jpg.rf.7efecb2f12d15d232670f991e26e00d7,train,2,nghieng_phai
nghiengphai_mp4-0191_jpg.rf.c2888eabc5f28b18e4f04c73fd8c3d1d,train,2,nghieng_phai
nghiengphai_mp4-0193_jpg.rf.a2dcc85ee7eb4b30c2c3f95b42e2b706,train,2,nghieng_phai
nghiengphai_mp4-0194_jpg.rf.cd38747bea9711a865c139eee66dfb25,train,2,nghieng_phai
nghiengphai_mp4-0195_jpg.rf.fa821bfbd854a22716d6dd9d38526e4f,train,2,nghieng_phai
nghiengphai_mp4-0196_jpg.rf.9f28114a50042cf1556a8a733af81357,train,2,nghieng_phai
nghiengphai_mp4-0197_jpg.rf.bb484e70e089c4e6484273a869952abc,train,2,nghieng_phai
nghiengphai_mp4-0200_jpg.rf.35acc9090e15b8654ea2a14913475e5d,train,2,nghieng_phai
nghiengphai_mp4-0205_jpg.rf.ea2146eb96c2918aafec6b1c47467311,train,2,nghieng_phai
nghiengphai_mp4-0206_jpg.rf.f5b03a5eed7e41c62d2275d7f86cbc1c,train,2,nghieng_phai
nghiengphai_mp4-0208_jpg.rf.b53ab2481e306e499fa3380011312b9b,train,2,nghieng_phai
nghiengphai_mp4-0209_jpg.rf.e2d54340c3010c8301a63ff243ae7266,train,2,nghieng_phai
nghiengphai_mp4-0210_jpg.rf.f550e07301fb77393cc6ba51f3798e6f,train,2,nghieng_phai
nghiengphai_mp4-0213_jpg.rf.ae003209d092f8e61b5a8b9d1467700d,train,2,nghieng_phai
nghiengphai_mp4-0214_jpg.rf.74a71cca58a75ebfc8b0c4d7dabeaed2,train,2,nghieng_phai
nghiengphai_mp4-0215_jpg.rf.f5f582e8c6e2f17114720e3fc5696274,train,2,nghieng_phai
nghiengphai_mp4-0216_jpg.rf.548da7d630a6e236eee186bbcfb5e752,train,2,nghieng_phai
nghiengphai_mp4-0218_jpg.rf.a6e52d57b2177cd94905ade436938c09,train,2,nghieng_phai
nghiengphai_mp4-0219_jpg.rf.785781473373c181007754df8e35b88a,train,2,nghieng_phai
nghiengphai_mp4-0220_jpg.rf.039ed04c741584a6ce4be5941d71769e,train,2,nghieng_phai
nghiengphai_mp4-0222_jpg.rf.f37007b29d18b2658d2400c041adc0b3,train,2,nghieng_phai
nghiengphai_mp4-0223_jpg.rf.cf6f874d250aecfe0f016f9dfd33e6f3,train,2,nghieng_phai
nghiengphai_mp4-0224_jpg.rf.447dd17108527c9d061283b030311125,train,2,nghieng_phai
nghiengphai_mp4-0225_jpg.rf.a0803ee6deb667ddde8f76ebff7776d5,train,2,nghieng_phai
nghiengphai_mp4-0227_jpg.rf.83a8e9a6c31d7e3567f16332c0827605,train,2,nghieng_phai
nghiengphai_mp4-0228_jpg.rf.c6a56ee6d12e90e30e0edc27540a1d10,train,2,nghieng_phai
nghiengphai_mp4-0231_jpg.rf.291c5604b7059b62142883d15a7277a9,train,2,nghieng_phai
nghiengphai_mp4-0233_jpg.rf.ea7f726e6d7763bbe88c43fdb74d8419,train,2,nghieng_phai
nghiengphai_mp4-0235_jpg.rf.0b70a13689ed60a6a8014b55e8a4dfe5,train,2,nghieng_phai
nghiengphai_mp4-0236_jpg.rf.61be7b18166634c4a8e78a4102bacc08,train,2,nghieng_phai
nghiengphai_mp4-0237_jpg.rf.b2bd489495a8954db4a0a706624171a1,train,2,nghieng_phai
nghiengphai_mp4-0239_jpg.rf.4a221591b73df44c31112b4498229058,train,2,nghieng_phai
nghiengphai_mp4-0240_jpg.rf.298a561d3e55cea8a0e4e6b39d646b09,train,2,nghieng_phai
nghiengphai_mp4-0241_jpg.rf.2686f29393b7668dc5e4f0e55cb34690,train,2,nghieng_phai
nghiengphai_mp4-0242_jpg.rf.06ff0cc93af06e26389083357fe6e4ab,train,2,nghieng_phai
nghiengphai_mp4-0243_jpg.rf.a8ad6659391bf8b9f5cb0836c44275f9,train,4,thang
nghiengphai_mp4-0244_jpg.rf.c0fcb2678b899c141fc0f5f640456488,train,2,nghieng_phai
nghiengphai_mp4-0246_jpg.rf.16dcbb37c085c393a55cda07abad270b,train,2,nghieng_phai
nghiengphai_mp4-0249_jpg.rf.e79b21814a8a5acc07e458cefbf06c0f,train,4,thang
nghiengphai_mp4-0250_jpg.rf.88ea148454252b50b9213830d4ae733e,train,4,thang
nghiengphai_mp4-0251_jpg.rf.d18fefb2ea32db9501e2f3568bc25b3d,train,4,thang
nghiengphai_mp4-0252_jpg.rf.72fea3444460e3b937367981a7a86887,train,4,thang
nghiengphai_mp4-0253_jpg.rf.360701a1de80cfa5892f23166fd16b04,train,4,thang
nghiengphai_mp4-0254_jpg.rf.ef5effa14e6796d508c7b116e544371e,train,4,thang
nghiengphai_mp4-0257_jpg.rf.ac66636c6acc32bb1cb721467d35408b,train,4,thang
nghiengphai_mp4-0258_jpg.rf.cd44248a1c6e3d91e1d90d69623e4480,train,4,thang
nghiengphai_mp4-0259_jpg.rf.679df3ab00b83d3525cf0a53c69fbbe7,train,4,thang
nghiengphai_mp4-0260_jpg.rf.d970526512d3e39e79b890b4a74ab931,train,4,thang
nghiengphai_mp4-0261_jpg.rf.ae69757610db4b1a49081a32aeeb5da1,train,4,thang
nghiengphai_mp4-0262_jpg.rf.3799f659872e6883517ca772cc15f70a,train,4,thang
nghiengphai_mp4-0263_jpg.rf.f578d620e7f1f907bf3ac260c2071211,train,4,thang
nghiengtrai_mp4-0001_jpg.rf.8753e3670f5b58d67a4117be3b3a8716,train,4,thang
nghiengtrai_mp4-0002_jpg.rf.eec1a1b9d626c29f6ba587d947904c44,train,4,thang
nghiengtrai_mp4-0003_jpg.rf.7ab7c5acef1b1c2a8ccfd8b927f3f5d0,train,4,thang
nghiengtrai_mp4-0005_jpg.rf.f002c69a79838b6e8d7eb3f2469cadbe,train,4,thang
nghiengtrai_mp4-0007_jpg.rf.f72d46e16f69e7702014d8d5da400783,train,4,thang
nghiengtrai_mp4-0011_jpg.rf.c4dcbd24e4e4fc141c2ad59b23b3e66a,train,4,thang
nghiengtrai_mp4-0014_jpg.rf.ed0254f44141ec1750ee5f34b8334135,train,4,thang
nghiengtrai_mp4-0015_jpg.rf.66003a4ac6302958314ed0fd6bcb7285,train,4,thang
nghiengtrai_mp4-0016_jpg.rf.54291baf081db8f8fcf56bccf75febdb,train,4,thang
nghiengtrai_mp4-0017_jpg.rf.86d7491a3b67985a0889b8cba7cd3017,train,4,thang
nghiengtrai_mp4-0019_jpg.rf.fd090bedb6fd8570127c10685e0efcbd,train,4,thang
nghiengtrai_mp4-0020_jpg.rf.2b88dbc95a25fee5d01ef77866e962f3,train,4,thang
nghiengtrai_mp4-0021_jpg.rf.d29e684d1f6eb6875c1cec2c6f6ce2c9,train,4,thang
nghiengtrai_mp4-0023_jpg.rf.1f97a8201b3f2e0f245ee84f42e95443,train,4,thang
nghiengtrai_mp4-0024_jpg.rf.739ccfcae6b5de3a1c2580910c6e214b,train,4,thang
nghiengtrai_mp4-0026_jpg.rf.4fd4ccd8c95ec310caae588fd93841bd,train,4,thang
