image_id,final_label,original_label,decision,filename
IMG00908,leaning_backward,leaning_backward,KEEP,mb0484_jpg.rf.a590d7a20d271d40c9fa4913f6139509.jpg
IMG00910,leaning_backward,leaning_backward,KEEP,mb0490_jpg.rf.f35e7a4eb874fb898418d3b32e513e45.jpg
IMG00915,leaning_backward,leaning_backward,KEEP,mb0509_jpg.rf.77c944f0d49963fffa990d3d3587cbc6.jpg
IMG00917,leaning_backward,leaning_backward,KEEP,mb0511_jpg.rf.7e465a258cd3a6376544e6b4f7df20b0.jpg
IMG00918,leaning_backward,leaning_backward,KEEP,mb0512_jpg.rf.9c6589da9b9400348b0c2d3f5125b591.jpg
IMG00919,leaning_backward,leaning_backward,KEEP,mb0531_jpg.rf.121d65109772d774a756663bb36c4eb0.jpg
IMG00921,leaning_backward,leaning_backward,KEEP,mb0532_jpg.rf.3aeb3ff5ee1a609c55d0c647a6fabaab.jpg
IMG00922,leaning_backward,leaning_backward,KEEP,mb0533_jpg.rf.29b371608407ba14be1db914f3d63f71.jpg
IMG00923,leaning_backward,leaning_backward,KEEP,mb0533_jpg.rf.8522d650d5b5553b2e25c9916802f485.jpg
IMG00929,leaning_backward,leaning_backward,KEEP,mb20218_jpg.rf.a873514977f8bcde867973f1f290e643.jpg
IMG00930,leaning_backward,leaning_backward,KEEP,mb20219_jpg.rf.173ab30e1489bf07acd841e9f15b01b6.jpg
IMG00937,leaning_backward,leaning_backward,KEEP,mb20231_jpg.rf.bf908c70561a27a7f9e98056621811bb.jpg
IMG00942,leaning_backward,leaning_backward,KEEP,mb20234_jpg.rf.a5c0c831bff1df9a224de8f48efb032d.jpg
IMG00947,leaning_backward,leaning_backward,KEEP,mb20251_jpg.rf.381a61f004bde246bf14aa603b089722.jpg
IMG00948,leaning_backward,leaning_backward,KEEP,mb20252_jpg.rf.1cf6827120a6bf1f25934d00d990f421.jpg
IMG00954,leaning_backward,leaning_backward,KEEP,mb20266_jpg.rf.a08797eb076924a88cb59447a7f2534b.jpg
IMG00957,leaning_backward,leaning_backward,KEEP,mb20269_jpg.rf.936851aeca2c0dedcbe75096f7a29132.jpg
IMG00973,leaning_backward,leaning_backward,KEEP,mb20294_jpg.rf.97eaf1df860ee6c0b46ecd8c830220d4.jpg
IMG00974,leaning_backward,leaning_backward,KEEP,mb20294_jpg.rf.9a6f8c624082e40898e0c70b88cc427d.jpg
IMG00975,leaning_backward,leaning_backward,KEEP,mb20296_jpg.rf.03d7fb306b685b984cddf6afa65ebb9c.jpg
IMG00976,leaning_backward,leaning_backward,KEEP,mb20296_jpg.rf.2cd6016e08fe03be3b83a9bf9cfb9820.jpg
IMG00978,leaning_backward,leaning_backward,KEEP,mb20298_jpg.rf.c0cf73fad087058bec9ccc19477b616e.jpg
IMG00979,leaning_backward,leaning_backward,KEEP,mb20299_jpg.rf.7d013a9f75a64274ae91ca9aecfd11c4.jpg
IMG00981,leaning_backward,leaning_backward,KEEP,mb20300_jpg.rf.305292ac63f928a90e2cacc87dd0d594.jpg
IMG00983,leaning_backward,leaning_backward,KEEP,mb20301_jpg.rf.01f6dea6cb516f9d5505658dec1053e2.jpg
IMG00986,leaning_backward,leaning_backward,KEEP,mb20303_jpg.rf.37fd97468750ba72e1b6c417c4eaca9b.jpg
IMG00987,leaning_backward,leaning_backward,KEEP,mb20303_jpg.rf.3d6ca48e9bb9cd2e76bf9a135d461651.jpg
IMG00988,leaning_left,leaning_left,KEEP,VidWebCam_frame_2464_png_jpg.rf.8a03aa305f77e28baa75752ac3d6c147.jpg
IMG00989,leaning_left,leaning_left,KEEP,VidWebCam_frame_2541_png_jpg.rf.bee91147df1a0f04ad47c213d27fb532.jpg
IMG00990,leaning_left,leaning_left,KEEP,VidWebCam_frame_2618_png_jpg.rf.70c0f9f4a27540ee0990dabf40cfadcc.jpg
IMG00991,leaning_left,leaning_left,KEEP,VidWebCam_frame_770_png_jpg.rf.63bd5a54ff328a5fea6160c394b37123.jpg
IMG00992,leaning_left,leaning_left,KEEP,extract0001_jpg.rf.d66a70792fb306ef4d18cec2d5505481.jpg
IMG00994,leaning_left,leaning_left,KEEP,extract0003_jpg.rf.b29c0ea38e129107d06708c40c7aadeb.jpg
IMG00995,leaning_left,leaning_left,KEEP,extract0004_jpg.rf.e4388a72350ea28474a5d8e382bbb19a.jpg
IMG00997,leaning_left,leaning_left,KEEP,extract0006_jpg.rf.babeb4872738d3a52e2bbe1624616aa7.jpg
IMG00998,leaning_left,leaning_left,KEEP,extract0012_jpg.rf.79362de5ee8761cecf86eebfbad92f50.jpg
IMG00999,leaning_left,leaning_left,KEEP,extract0013_jpg.rf.e9fab2adacc458eafedd9ab7c1d2e453.jpg
IMG01000,leaning_left,leaning_left,KEEP,extract0014_jpg.rf.c80ae19c71120c88d9894bd6b1019a8a.jpg
IMG01001,leaning_left,leaning_left,KEEP,extract0029_jpg.rf.8a9cd2d34834c8e3ffbdb19e4260dacb.jpg
IMG01002,leaning_left,leaning_left,KEEP,extract0030_jpg.rf.bcede9fbb2cfc99db31c919c4ec06a8d.jpg
IMG01003,leaning_left,leaning_left,KEEP,extract0340_jpg.rf.4567458b41e06e846e1aa05b168aafbd.jpg
IMG01004,leaning_left,leaning_left,KEEP,extract0342_jpg.rf.d42246850495aef9f7ec1042ef849860.jpg
IMG01005,leaning_left,leaning_left,KEEP,extract0343_jpg.rf.b0b64abf0ecdd76b4db83d3bca93ff8c.jpg
IMG01007,leaning_left,leaning_left,KEEP,extract0345_jpg.rf.a4899ca745929967aa44a120a9eb63e1.jpg
IMG01008,leaning_left,leaning_left,KEEP,extract0346_jpg.rf.0957921a8a6a815f829952595388e210.jpg
IMG01011,leaning_left,leaning_left,KEEP,extract0349_jpg.rf.d947a51f3128afd996dbcc3cbd772660.jpg
IMG01025,leaning_left,leaning_left,KEEP,extract0364_jpg.rf.eaebb1d09779e8958f8e4e172eff0869.jpg
IMG01070,leaning_left,leaning_left,KEEP,extract0410_jpg.rf.9117c2d9b1627c8c7d43494b0aca6b00.jpg
IMG01072,leaning_left,leaning_left,KEEP,extract0412_jpg.rf.795165e9454d3116e6aa5323a1c030cd.jpg
IMG01074,leaning_left,leaning_left,KEEP,extract0414_jpg.rf.3523e5e9323e4137215193e05533836a.jpg
IMG01086,leaning_left,leaning_left,KEEP,extract0426_jpg.rf.6122f2431e1adc70db5b685905a00033.jpg
IMG01096,leaning_left,leaning_left,KEEP,extract0436_jpg.rf.3effa19062432fdcd65370abd68463c7.jpg
IMG01097,leaning_left,leaning_left,KEEP,extract0437_jpg.rf.6f896dc7677911514ce79b8101c2a558.jpg
IMG01127,leaning_left,leaning_left,KEEP,extract0766_jpg.rf.65fc790717729b055b14c962ffb2c9f3.jpg
IMG01129,leaning_left,leaning_left,KEEP,extract0770_jpg.rf.65596105b62ea9d28c5786525abb13df.jpg
IMG01135,leaning_left,leaning_left,KEEP,extract0776_jpg.rf.9519632b6e37c2b89cd8b33878ea3874.jpg
IMG01140,leaning_left,leaning_left,KEEP,extract0781_jpg.rf.ad76631cc4947674c4e556c3033eeb91.jpg
IMG01150,leaning_left,leaning_left,KEEP,extract0791_jpg.rf.79c7f9cc692b98cc970d4153c26db41d.jpg
IMG01164,leaning_left,leaning_left,KEEP,extract0806_jpg.rf.224513e4f4ba9429152d33aba3f97cf0.jpg
IMG01172,leaning_left,leaning_left,KEEP,extract0814_jpg.rf.bb61988226e37d85063c6596e57bbc1c.jpg
IMG01176,leaning_left,leaning_left,KEEP,extract0818_jpg.rf.0ebdf31aaae81bc4d501cc348f0b73b8.jpg
IMG01182,leaning_left,leaning_left,KEEP,extract0824_jpg.rf.6166b1e8bef09884287301711686a6ca.jpg
IMG01188,leaning_left,leaning_left,KEEP,extract1097_jpg.rf.f3c44105f8b36cfd43412fc8a655bfda.jpg
IMG01199,leaning_left,leaning_left,KEEP,extract1108_jpg.rf.e647de3dc775e401b27af4f95b5ea39e.jpg
IMG01203,leaning_left,leaning_left,KEEP,extract1112_jpg.rf.74dab52e487adffedd1ff0bef674c673.jpg
IMG01213,leaning_left,leaning_left,KEEP,extract1125_jpg.rf.273c0b8925e86729b1f374c8c656cc65.jpg
IMG01214,leaning_left,leaning_left,KEEP,extract1126_jpg.rf.17aaf1cfec886eae2a96dbce63aa5de5.jpg
IMG01215,leaning_left,leaning_left,KEEP,extract1127_jpg.rf.ab066ce887dbe1822c6566cb861854de.jpg
IMG01216,leaning_left,leaning_left,KEEP,extract1128_jpg.rf.3d0b69f5678b5fd39c454f4bd9c13b18.jpg
IMG01217,leaning_left,leaning_left,KEEP,extract1129_jpg.rf.d09ce941b5897916945dfe15742ad0fb.jpg
IMG01218,leaning_left,leaning_left,KEEP,extract1130_jpg.rf.02f231efc3bfaae561a256b516b07acb.jpg
IMG01219,leaning_left,leaning_left,KEEP,extract1131_jpg.rf.6103ed3562cbe4188797f5c2e12d537a.jpg
IMG01220,leaning_left,leaning_left,KEEP,extract1219_jpg.rf.8e9a530a2bd36266a3973604030972ae.jpg
IMG01221,leaning_left,leaning_left,KEEP,extract1226_jpg.rf.54ae4cb98d9850b14cbb4dd37e64d5fd.jpg
IMG01222,leaning_left,leaning_left,KEEP,extract1230_jpg.rf.892f697bfccf0ac36589608909a3b0b3.jpg
IMG01233,leaning_left,leaning_left,KEEP,extract1283_jpg.rf.68ce984cc34f6f582ef326174ebe3a1a.jpg
IMG01241,leaning_left,leaning_left,KEEP,extract1293_jpg.rf.a8e366d384ba26ddb4e22de72b94c770.jpg
IMG01243,leaning_left,leaning_left,KEEP,extract1295_jpg.rf.a7d05139a28e88c537622fc813d6bc51.jpg
IMG01247,leaning_left,leaning_left,KEEP,extract1299_jpg.rf.2a407e48be3b25138b0cb52256d816bc.jpg
IMG01280,leaning_left,leaning_left,KEEP,extract1343_jpg.rf.d282faa0e6b1ca61aa56f5078b1cee2a.jpg
IMG01281,leaning_left,leaning_left,KEEP,extract1344_jpg.rf.72b9b34048c3dda9b79e1698472977a1.jpg
IMG01289,leaning_left,leaning_left,KEEP,extract1750_jpg.rf.fc9ae3b6840d8af4f8d7b56faca18746.jpg
IMG01294,leaning_left,leaning_left,KEEP,extract1755_jpg.rf.4e23176812a458c3b49683cda7067bd4.jpg
IMG01295,leaning_left,leaning_left,KEEP,extract1756_jpg.rf.53f38f871ba86d26acca1b159c39b51e.jpg
IMG01297,leaning_left,leaning_left,KEEP,extract1758_jpg.rf.76691af20ee3a4996cd37aac56f17bd9.jpg
IMG01300,leaning_left,leaning_left,KEEP,extract1761_jpg.rf.f36f465d0a19546b2d53c33592b7a28f.jpg
IMG01310,leaning_left,leaning_left,KEEP,extract1771_jpg.rf.95d685e1374c4080fd5948e56e3399ac.jpg
IMG01347,leaning_left,leaning_left,KEEP,extract1808_jpg.rf.a6f3bc9dfdadfeead0cdb1158c271fbd.jpg
IMG01372,leaning_left,leaning_left,KEEP,extract1833_jpg.rf.f8b17e43b2dc2ff8c9671d38bccbfa20.jpg
IMG01375,leaning_left,leaning_left,KEEP,extract1836_jpg.rf.f70037848ca16ec5484a68ee67586895.jpg
IMG01379,leaning_left,leaning_left,KEEP,extract1840_jpg.rf.97444b6726ffc7a922ca92786f62f0bc.jpg
IMG01419,leaning_left,leaning_left,KEEP,extract2493_jpg.rf.d8af0b4a51a7dc30e742156cd2add6a3.jpg
IMG01420,leaning_left,leaning_left,KEEP,extract2494_jpg.rf.b3ee491afd3ef38bab1000be730fa427.jpg
IMG01423,leaning_left,leaning_left,KEEP,extract2497_jpg.rf.a69be37de777db431a1d020baea1aac0.jpg
IMG01432,leaning_left,leaning_left,KEEP,extract2506_jpg.rf.60048423c1ef538ba276073700534c19.jpg
IMG01450,leaning_left,leaning_left,KEEP,extract2524_jpg.rf.59756a2c2e1a15bbd44b87153925c84c.jpg
IMG01462,leaning_left,leaning_left,KEEP,extract2536_jpg.rf.19721459fd5a9160277f61e71e3620ed.jpg
IMG01464,leaning_left,leaning_left,KEEP,extract2538_jpg.rf.ab675f26662a30a12ea68b5696a91cad.jpg
IMG01470,leaning_left,leaning_left,KEEP,extract2544_jpg.rf.abff3474dbae7c8a2abb8e82f95e595b.jpg
IMG01515,leaning_left,leaning_left,KEEP,extract2590_jpg.rf.ca3b50357ae15340ad45e6dfc8a8907d.jpg
IMG01516,leaning_left,leaning_left,KEEP,extract2591_jpg.rf.b7418e5889a15706ef8d1052fc95d438.jpg
IMG01519,leaning_left,leaning_left,KEEP,extract2943_jpg.rf.257437a091e3cf43aae84f79b297683e.jpg
IMG01571,leaning_left,leaning_left,KEEP,extract3001_jpg.rf.1884339f0bb527ef4e438b954220eefa.jpg
IMG01572,leaning_left,leaning_left,KEEP,extract3002_jpg.rf.036ab6537cecddc60a6bb216e4e74f54.jpg
IMG01576,leaning_left,leaning_left,KEEP,extract3006_jpg.rf.3a7d7e1e6e688096e00cb69f25f6d17f.jpg
IMG01637,leaning_left,leaning_left,KEEP,extract3379_jpg.rf.1b39f2ffc7c5c8ec376c286479a07911.jpg
IMG01645,leaning_left,leaning_left,KEEP,extract3387_jpg.rf.60aebe0cee49772b99475df39c4bca10.jpg
IMG01688,leaning_left,leaning_left,KEEP,extract3430_jpg.rf.dcf05103f2a30bbf10f859f08cdd86d6.jpg
IMG01714,leaning_left,leaning_left,KEEP,extract3456_jpg.rf.7f7b322d829a28c2f9a02e5de8a773d7.jpg
IMG01724,leaning_left,leaning_left,KEEP,extract3466_jpg.rf.0b0498816ebd4b31d33855f53d151389.jpg
IMG01729,leaning_left,leaning_left,KEEP,extract3471_jpg.rf.77cfa83209a3ee5801738a50eac96da9.jpg
IMG01738,leaning_left,leaning_left,KEEP,extract3480_jpg.rf.51c22b53b9e5746f78fecc514f147211.jpg
IMG01741,leaning_left,leaning_left,KEEP,mb0023_jpg.rf.fd9743f710a9d8c95c93797d0a3b11a5.jpg
IMG01742,leaning_left,leaning_left,KEEP,mb0027_jpg.rf.d0d2f255fc2282d2bca9c3d967800300.jpg
IMG01743,leaning_left,leaning_left,KEEP,mb0028_jpg.rf.c4018e0c89297a2ab072a6573985e137.jpg
IMG01744,leaning_left,leaning_left,KEEP,mb0052_jpg.rf.7b0121ba9d6a63b72294e631a92f34d9.jpg
IMG01746,leaning_left,leaning_left,KEEP,mb0054_jpg.rf.4d496f1eccf663e4c1e72dc267990f62.jpg
IMG01749,leaning_left,leaning_left,KEEP,mb0057_jpg.rf.a2670adf37fe285438b20076c869b863.jpg
IMG01750,leaning_left,leaning_left,KEEP,mb0058_jpg.rf.3b03c5dbaf8628b3aae6493289fbddc8.jpg
IMG01751,leaning_left,leaning_left,KEEP,mb0070_jpg.rf.cde1c1da4a2eb8a7b5f259947f1cece4.jpg
IMG01752,leaning_left,leaning_left,KEEP,mb0071_jpg.rf.125209ed29f0a1d2f08826895966e5ff.jpg
IMG01753,leaning_left,leaning_left,KEEP,mb0111_jpg.rf.87955f89831d4fc63bb9284d962768cb.jpg
IMG01754,leaning_left,leaning_left,KEEP,mb0112_jpg.rf.450ff355e24c53a8db9366e1f1be8527.jpg
IMG01755,leaning_left,leaning_left,KEEP,mb0113_jpg.rf.d2a1d88d71d448137e92bf5799672891.jpg
IMG01756,leaning_left,leaning_left,KEEP,mb0148_jpg.rf.c4bbabc17a9c1efd396c7211cd02f946.jpg
IMG01758,leaning_left,leaning_left,KEEP,mb0194_jpg.rf.04b718fd6ddde20d842f1a9b0db6a738.jpg
IMG01759,leaning_left,leaning_left,KEEP,mb0195_jpg.rf.3ff9ed69ece7870d3d0f23d2715601c0.jpg
IMG01762,leaning_left,leaning_left,KEEP,mb0210_jpg.rf.056af7955611b315f335cbd795cf963f.jpg
IMG01763,leaning_left,leaning_left,KEEP,mb0211_jpg.rf.e53db6d38df0ea886592d5bb665f4fd7.jpg
IMG01764,leaning_left,leaning_left,KEEP,mb0252_jpg.rf.796f37c0a2f5e14b9bb8458e8637ee59.jpg
IMG01765,leaning_left,leaning_left,KEEP,mb0277_jpg.rf.387ed00fec7e121f5ebea81b741b02d7.jpg
IMG01767,leaning_left,leaning_left,KEEP,mb0336_jpg.rf.865026cdecd14881ddcf6745b5f8363a.jpg
IMG01768,leaning_left,leaning_left,KEEP,mb0337_jpg.rf.423b0dbf4114effae498f68f4007b0d0.jpg
IMG01769,leaning_left,leaning_left,KEEP,mb0361_jpg.rf.4bb68b1765278c229a8818d8b5c222af.jpg
IMG01770,leaning_left,leaning_left,KEEP,mb0362_jpg.rf.9497a90281afc1f890ddbbe8246d35bd.jpg
IMG01771,leaning_left,leaning_left,KEEP,mb0363_jpg.rf.ec68f41dfe234d04224ecf31126d557a.jpg
IMG01772,leaning_left,leaning_left,KEEP,mb0384_jpg.rf.78cea04d7bb5a8124193c02045f5f3b8.jpg
IMG01775,leaning_left,leaning_left,KEEP,mb0387_jpg.rf.c89678b182aa4b1b18c00ad941a774e1.jpg
IMG01777,leaning_left,leaning_left,KEEP,mb0427_jpg.rf.b3bd2d27d9b47acc462c36091ed718ab.jpg
IMG01778,leaning_left,leaning_left,KEEP,mb0428_jpg.rf.5a6c7edb56f1294a52d8079800137d6a.jpg
IMG01781,leaning_left,leaning_left,KEEP,mb0450_jpg.rf.c662064fd3ea8adbadb8e9380def6291.jpg
IMG01782,leaning_left,leaning_left,KEEP,mb0468_jpg.rf.c48d501741589198db42fee1e7420015.jpg
IMG01783,leaning_left,leaning_left,KEEP,mb0469_jpg.rf.76afd546bf6792115a113e95bf7b7598.jpg
IMG01785,leaning_left,leaning_left,KEEP,mb0493_jpg.rf.847787f3183f1deee45467329e993108.jpg
IMG01789,leaning_left,leaning_left,KEEP,mb0526_jpg.rf.bd01208ecfe5fb6ae2988a6a0086bc97.jpg
IMG01790,leaning_left,leaning_left,KEEP,mb0527_jpg.rf.9a966b4fd9baef674ccff41c2e1c769e.jpg
IMG01792,leaning_left,leaning_left,KEEP,mb20006_jpg.rf.608e8bf4f979db72a4ce87f0f069927f.jpg
IMG01793,leaning_left,leaning_left,KEEP,mb20016_jpg.rf.dccef9d087a89c8d12f692ad632761c2.jpg
IMG01794,leaning_left,leaning_left,KEEP,mb20017_jpg.rf.9d8b658a65a946f6db2a0ad6adfec5bc.jpg
IMG01800,leaning_left,leaning_left,KEEP,mb20023_jpg.rf.5226436006e641a5f279d347dbb3a4cc.jpg
IMG01802,leaning_left,leaning_left,KEEP,mb20025_jpg.rf.1e83603a300bedc03225ef452230fbaa.jpg
IMG01803,leaning_left,leaning_left,KEEP,mb20026_jpg.rf.0852f91553856c5bf52e8ff42552668f.jpg
IMG01804,leaning_left,leaning_left,KEEP,mb20028_jpg.rf.fbc686052906cfb841e37b16f2fcd61a.jpg
IMG01805,leaning_left,leaning_left,KEEP,mb20049_jpg.rf.f73699fde5ba06cbc007d67126ce54e6.jpg
IMG01808,leaning_left,leaning_left,KEEP,mb20052_jpg.rf.fb1dfa9de38100e0454e2776ada4659f.jpg
IMG01827,leaning_left,leaning_left,KEEP,mb20127_jpg.rf.92dbc3fc2cbe40f595a8af7f1cb1e950.jpg
IMG01829,leaning_left,leaning_left,KEEP,mb20132_jpg.rf.b01de0a62762233f1c3be55411e331c5.jpg
IMG01830,leaning_left,leaning_left,KEEP,mb20168_jpg.rf.1dad60287f436724aecba012bd78cb39.jpg
IMG01833,leaning_left,leaning_left,KEEP,mb20186_jpg.rf.2b8219d7f116fec5102468edc5d24993.jpg
IMG01837,leaning_left,leaning_left,KEEP,mb20204_jpg.rf.a4a4401077e704833b11e295aefb34f5.jpg
IMG01840,leaning_left,leaning_left,KEEP,mb20207_jpg.rf.e1a8f1ddbc3223148e6a15066fb9b6ad.jpg
IMG01845,leaning_left,leaning_left,KEEP,mb20240_jpg.rf.327c8916f72369cb99604fef3808de06.jpg
IMG01848,leaning_left,leaning_left,KEEP,mb20243_jpg.rf.ee847714aa2c28e558fd86ae79bf0844.jpg
IMG01851,leaning_left,leaning_left,KEEP,mb20247_jpg.rf.a48f2d03448682d35f1bba118736f36f.jpg
IMG01853,leaning_left,leaning_left,KEEP,mb20290_jpg.rf.b4d9429cff34c779fa7a733d94afdc88.jpg
IMG01854,leaning_right,leaning_right,KEEP,VidWebCam_frame_3311_png_jpg.rf.1cb52530bbab2113618acc7e70a6f790.jpg
IMG01855,leaning_right,leaning_right,KEEP,VidWebCam_frame_3311_png_jpg.rf.43b830c9680e0ae0d1529fc950836d97.jpg
IMG01856,leaning_right,leaning_right,KEEP,VidWebCam_frame_3311_png_jpg.rf.f95f2eace2f64f715f640ab675a19616.jpg
IMG01857,leaning_right,leaning_right,KEEP,VidWebCam_frame_3388_png_jpg.rf.024267ebd2bf2e150eb77fbcd375a1a8.jpg
IMG01858,leaning_right,leaning_right,KEEP,VidWebCam_frame_3388_png_jpg.rf.c3e17931b445c31e2798d2ae9596d1c2.jpg
IMG01859,leaning_right,leaning_right,KEEP,VidWebCam_frame_3388_png_jpg.rf.ebe83737c75d5f354ecffe37a1f23004.jpg
IMG01860,leaning_right,leaning_right,KEEP,VidWebCam_frame_847_png_jpg.rf.5cba0d3fe99a30584c2be08520fd788a.jpg
IMG01861,leaning_right,leaning_right,KEEP,VidWebCam_frame_847_png_jpg.rf.efa0dd97e1479da4c6ccfc9f29cdf4ff.jpg
IMG01862,leaning_right,leaning_right,KEEP,VidWebCam_frame_847_png_jpg.rf.f823f696798030659235471b210791a7.jpg
IMG01863,leaning_right,leaning_right,KEEP,VidWebCam_frame_924_png_jpg.rf.4683a5bafa8866b539cad785d14d4979.jpg
IMG01864,leaning_right,leaning_right,KEEP,VidWebCam_frame_924_png_jpg.rf.ada87442fc845c410593ff7a01e0f3f5.jpg
IMG01865,leaning_right,leaning_right,KEEP,VidWebCam_frame_924_png_jpg.rf.f9b402bb421f80bfaa49dfb78aa16986.jpg
IMG01866,leaning_right,leaning_right,KEEP,extract0007_jpg.rf.5e5af54446d89b92b0ea59dd108f76ae.jpg
IMG01867,leaning_right,leaning_right,KEEP,extract0008_jpg.rf.47363e6b20a9436bc997e2d7700c90dd.jpg
IMG01868,leaning_right,leaning_right,KEEP,extract0009_jpg.rf.e9474d1d6ec28e82131f13a0de0d19b9.jpg
IMG01869,leaning_right,leaning_right,KEEP,extract0016_jpg.rf.83d3b394fd980cedd025578e04157341.jpg
IMG01870,leaning_right,leaning_right,KEEP,extract0017_jpg.rf.a203f63e84a4c7cfc07043ef83d25417.jpg
IMG01895,leaning_right,leaning_right,KEEP,extract0479_jpg.rf.afa80b8f9d6c561f8f703921aae2dcf9.jpg
IMG01899,leaning_right,leaning_right,KEEP,extract0483_jpg.rf.ebf77666f0c56dc4b71243b425afebf2.jpg
IMG01900,leaning_right,leaning_right,KEEP,extract0484_jpg.rf.d74d67055477a1a29d472e3b7e215519.jpg
IMG01925,leaning_right,leaning_right,KEEP,extract0510_jpg.rf.ab31f02fd61acaaca7bc758d9bc4f9c3.jpg
IMG01953,leaning_right,leaning_right,KEEP,extract0538_jpg.rf.56c4d2fe9d6574fb466d9f502d578188.jpg
IMG01971,leaning_right,leaning_right,KEEP,extract0712_jpg.rf.56f74dd3f34e8f0a368c8282d04267f1.jpg
IMG01989,leaning_right,leaning_right,KEEP,extract0730_jpg.rf.e8d35b9dc7e604566f69ca8af44ee2aa.jpg
IMG01995,leaning_right,leaning_right,KEEP,extract0736_jpg.rf.21a06dcacb333674076ba0cb4dcf2905.jpg
IMG01996,leaning_right,leaning_right,KEEP,extract0737_jpg.rf.4eeb04d4a101be5886281eab8022a6be.jpg
IMG01997,leaning_right,leaning_right,KEEP,extract0738_jpg.rf.967e15676fd9715aa797e3ce908dd550.jpg
IMG01998,leaning_right,leaning_right,KEEP,extract0739_jpg.rf.2ac3dd9a56d2966aee3955f8af64151e.jpg
IMG02010,leaning_right,leaning_right,KEEP,extract0751_jpg.rf.e4c4c63ddc7821cb7bc1f7358d480535.jpg
IMG02020,leaning_right,leaning_right,KEEP,extract0761_jpg.rf.88ce655702099aee7ffb5cb90aac2437.jpg
IMG02021,leaning_right,leaning_right,KEEP,extract0762_jpg.rf.75a5db4193a70723d82a013e5531d665.jpg
IMG02022,leaning_right,leaning_right,KEEP,extract1210_jpg.rf.591e45bd3ccf446e89f45160d2fe3e9d.jpg
IMG02025,leaning_right,leaning_right,KEEP,extract1350_jpg.rf.862d568050bd6a5351d096bbfd0aaf58.jpg
IMG02026,leaning_right,leaning_right,KEEP,extract1351_jpg.rf.72653ac9047a0536ae6398af697680cc.jpg
IMG02027,leaning_right,leaning_right,KEEP,extract1352_jpg.rf.7f55fc6db701cfe85a7233f2a3a908c4.jpg
IMG02028,leaning_right,leaning_right,KEEP,extract1353_jpg.rf.88ee016009fb0a5e3a0ca0c4ff7a0e78.jpg
IMG02029,leaning_right,leaning_right,KEEP,extract1354_jpg.rf.6319c4787b78e1f024a76ab0c26a256d.jpg
IMG02030,leaning_right,leaning_right,KEEP,extract1355_jpg.rf.73203f35c7fc21a32157063b8f58db4c.jpg
IMG02031,leaning_right,leaning_right,KEEP,extract1356_jpg.rf.f4c54faf4cf3040d9a007d363b3a7f6f.jpg
IMG02032,leaning_right,leaning_right,KEEP,extract1357_jpg.rf.7456469c37e150ae3e4dd81cbb45ab65.jpg
IMG02061,leaning_right,leaning_right,KEEP,extract1903_jpg.rf.2732d95b032117ea8bb2bd976eb08144.jpg
IMG02065,leaning_right,leaning_right,KEEP,extract1908_jpg.rf.f90597ae402bdc0fb7aaa453c09878b7.jpg
IMG02073,leaning_right,leaning_right,KEEP,extract1916_jpg.rf.16be4095a79687b217b295b5cbcb2dab.jpg
IMG02079,leaning_right,leaning_right,KEEP,extract1922_jpg.rf.ff912a94a572788e07d699ab5cd4f0cc.jpg
IMG02080,leaning_right,leaning_right,KEEP,extract1923_jpg.rf.5865843ba88c915e50bfcb18ba0cd591.jpg
IMG02081,leaning_right,leaning_right,KEEP,extract1924_jpg.rf.9774484e483d2d049a47644b98d40ebd.jpg
IMG02097,leaning_right,leaning_right,KEEP,extract1940_jpg.rf.0e17b8e1a72aefe88b0fe0ebd3b3001b.jpg
IMG02099,leaning_right,leaning_right,KEEP,extract1942_jpg.rf.40884b8a3af6f1e59e2df63678abd7ad.jpg
IMG02109,leaning_right,leaning_right,KEEP,extract1952_jpg.rf.29c80f3339de27c8c030d492aaad096f.jpg
IMG02119,leaning_right,leaning_right,KEEP,extract1962_jpg.rf.58698b7ced9250d675982d626b6ebbf7.jpg
IMG02171,leaning_right,leaning_right,KEEP,extract2597_jpg.rf.717dfd50804d6444860756e5f6c67a0e.jpg
IMG02172,leaning_right,leaning_right,KEEP,extract2598_jpg.rf.a6ba4719b5e5b75b688a96ad37a66aa2.jpg
IMG02184,leaning_right,leaning_right,KEEP,extract2610_jpg.rf.15499d7f5006b3a89645640985ad8458.jpg
IMG02199,leaning_right,leaning_right,KEEP,extract2625_jpg.rf.2ada47d9c8fcf256e44e911fe48e8028.jpg
IMG02201,leaning_right,leaning_right,KEEP,extract2627_jpg.rf.47292aaff3fc843c763d8051341080d1.jpg
IMG02203,leaning_right,leaning_right,KEEP,extract2629_jpg.rf.4ee424e5cd7a2730252f12e6f627c056.jpg
IMG02205,leaning_right,leaning_right,KEEP,extract2631_jpg.rf.f1f71f80cfc3de7faf0f45650d69bbef.jpg
IMG02210,leaning_right,leaning_right,KEEP,extract2636_jpg.rf.3bb39d8f520751738c69ae31f1a360d8.jpg
IMG02212,leaning_right,leaning_right,KEEP,extract2638_jpg.rf.2d68fa13bd5675d9f760cd1ffb54304b.jpg
IMG02238,leaning_right,leaning_right,KEEP,extract2664_jpg.rf.17cef4f7923ada29980d3c2ba17cdf89.jpg
IMG02245,leaning_right,leaning_right,KEEP,extract2671_jpg.rf.dbf29d3df7a417d46ca8dc2bb4a68ab3.jpg
