split,filename,image_path,label_path,source_clip,frame_hint,class_id,class_name
train,ngatrai_mp4-0123_jpg.rf.c45661433e0af3a3d177bc3fcad5c134.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0123_jpg.rf.c45661433e0af3a3d177bc3fcad5c134.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0123_jpg.rf.c45661433e0af3a3d177bc3fcad5c134.txt,ngatrai_mp4,0123,4,thang
train,ngatrai_mp4-0125_jpg.rf.494745934392d94218bdeda278a83e7b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0125_jpg.rf.494745934392d94218bdeda278a83e7b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0125_jpg.rf.494745934392d94218bdeda278a83e7b.txt,ngatrai_mp4,0125,4,thang
train,ngatrai_mp4-0126_jpg.rf.58c447d4d20ec70e28022d0b49f1d5f4.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0126_jpg.rf.58c447d4d20ec70e28022d0b49f1d5f4.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0126_jpg.rf.58c447d4d20ec70e28022d0b49f1d5f4.txt,ngatrai_mp4,0126,4,thang
train,ngatrai_mp4-0127_jpg.rf.4ed0103f58aae54f388795a03d020106.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0127_jpg.rf.4ed0103f58aae54f388795a03d020106.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0127_jpg.rf.4ed0103f58aae54f388795a03d020106.txt,ngatrai_mp4,0127,4,thang
train,ngatrai_mp4-0128_jpg.rf.95ca0abe517dfe87fa4ac1744d7cdba5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0128_jpg.rf.95ca0abe517dfe87fa4ac1744d7cdba5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0128_jpg.rf.95ca0abe517dfe87fa4ac1744d7cdba5.txt,ngatrai_mp4,0128,4,thang
train,ngatrai_mp4-0129_jpg.rf.32cd41bab0f31410b73019a54f2403d7.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0129_jpg.rf.32cd41bab0f31410b73019a54f2403d7.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0129_jpg.rf.32cd41bab0f31410b73019a54f2403d7.txt,ngatrai_mp4,0129,4,thang
train,ngatrai_mp4-0131_jpg.rf.04dc882c1da6bdffcf2969669b7d2aae.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0131_jpg.rf.04dc882c1da6bdffcf2969669b7d2aae.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0131_jpg.rf.04dc882c1da6bdffcf2969669b7d2aae.txt,ngatrai_mp4,0131,4,thang
train,ngatrai_mp4-0134_jpg.rf.88074104f80515855f10df5b23526b9c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0134_jpg.rf.88074104f80515855f10df5b23526b9c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0134_jpg.rf.88074104f80515855f10df5b23526b9c.txt,ngatrai_mp4,0134,4,thang
train,ngatrai_mp4-0135_jpg.rf.44e341a274ea62124cdac60d45355d82.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0135_jpg.rf.44e341a274ea62124cdac60d45355d82.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0135_jpg.rf.44e341a274ea62124cdac60d45355d82.txt,ngatrai_mp4,0135,4,thang
train,ngatrai_mp4-0138_jpg.rf.324e0260a9cb822378a550f35a0de05c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0138_jpg.rf.324e0260a9cb822378a550f35a0de05c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0138_jpg.rf.324e0260a9cb822378a550f35a0de05c.txt,ngatrai_mp4,0138,4,thang
train,ngatrai_mp4-0140_jpg.rf.d9b3d9eb04fd645224bf7bafc9422be6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0140_jpg.rf.d9b3d9eb04fd645224bf7bafc9422be6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0140_jpg.rf.d9b3d9eb04fd645224bf7bafc9422be6.txt,ngatrai_mp4,0140,4,thang
train,ngatrai_mp4-0141_jpg.rf.85254904cace3029214d570449e8a92c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0141_jpg.rf.85254904cace3029214d570449e8a92c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0141_jpg.rf.85254904cace3029214d570449e8a92c.txt,ngatrai_mp4,0141,4,thang
train,ngatrai_mp4-0143_jpg.rf.ee21d33d8fa2572d32b7ea5d1a06804e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0143_jpg.rf.ee21d33d8fa2572d32b7ea5d1a06804e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0143_jpg.rf.ee21d33d8fa2572d32b7ea5d1a06804e.txt,ngatrai_mp4,0143,4,thang
train,ngatrai_mp4-0144_jpg.rf.c2831b3b30659f736f11e9db86d747f5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0144_jpg.rf.c2831b3b30659f736f11e9db86d747f5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0144_jpg.rf.c2831b3b30659f736f11e9db86d747f5.txt,ngatrai_mp4,0144,4,thang
train,ngatrai_mp4-0145_jpg.rf.3425256a505ff5dd357dc03dad9ed3eb.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0145_jpg.rf.3425256a505ff5dd357dc03dad9ed3eb.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0145_jpg.rf.3425256a505ff5dd357dc03dad9ed3eb.txt,ngatrai_mp4,0145,4,thang
train,ngatrai_mp4-0146_jpg.rf.6a0c8fd426358af221306b126752efd2.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0146_jpg.rf.6a0c8fd426358af221306b126752efd2.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0146_jpg.rf.6a0c8fd426358af221306b126752efd2.txt,ngatrai_mp4,0146,4,thang
train,ngatrai_mp4-0148_jpg.rf.e0c7685f0950dbe04d1558ed9236c489.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0148_jpg.rf.e0c7685f0950dbe04d1558ed9236c489.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0148_jpg.rf.e0c7685f0950dbe04d1558ed9236c489.txt,ngatrai_mp4,0148,4,thang
train,ngatrai_mp4-0150_jpg.rf.186f7c36685b7b7236051e090645c77f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0150_jpg.rf.186f7c36685b7b7236051e090645c77f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0150_jpg.rf.186f7c36685b7b7236051e090645c77f.txt,ngatrai_mp4,0150,1,nga_trai
train,ngatrai_mp4-0151_jpg.rf.f9fd0b25764d6a7d828180c120201526.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0151_jpg.rf.f9fd0b25764d6a7d828180c120201526.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0151_jpg.rf.f9fd0b25764d6a7d828180c120201526.txt,ngatrai_mp4,0151,1,nga_trai
train,ngatrai_mp4-0152_jpg.rf.9215c4943d7a90773214bc0c93cc0a87.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0152_jpg.rf.9215c4943d7a90773214bc0c93cc0a87.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0152_jpg.rf.9215c4943d7a90773214bc0c93cc0a87.txt,ngatrai_mp4,0152,1,nga_trai
train,ngatrai_mp4-0154_jpg.rf.8bf685d00b572f67f759bcef017701af.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0154_jpg.rf.8bf685d00b572f67f759bcef017701af.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0154_jpg.rf.8bf685d00b572f67f759bcef017701af.txt,ngatrai_mp4,0154,1,nga_trai
train,ngatrai_mp4-0155_jpg.rf.9663163fb2b131579847e7261addb7a3.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0155_jpg.rf.9663163fb2b131579847e7261addb7a3.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0155_jpg.rf.9663163fb2b131579847e7261addb7a3.txt,ngatrai_mp4,0155,1,nga_trai
train,ngatrai_mp4-0156_jpg.rf.e742beb5627d2cd7564261d47085a2d6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0156_jpg.rf.e742beb5627d2cd7564261d47085a2d6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0156_jpg.rf.e742beb5627d2cd7564261d47085a2d6.txt,ngatrai_mp4,0156,1,nga_trai
train,ngatrai_mp4-0157_jpg.rf.4199dfd2333d73d91f83318840324db6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0157_jpg.rf.4199dfd2333d73d91f83318840324db6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0157_jpg.rf.4199dfd2333d73d91f83318840324db6.txt,ngatrai_mp4,0157,1,nga_trai
train,ngatrai_mp4-0158_jpg.rf.0f9d5b90551856e6c9878f7cba9fd01a.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0158_jpg.rf.0f9d5b90551856e6c9878f7cba9fd01a.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0158_jpg.rf.0f9d5b90551856e6c9878f7cba9fd01a.txt,ngatrai_mp4,0158,1,nga_trai
train,ngatrai_mp4-0159_jpg.rf.eb1390dc9bf4549ca4e9a5fa9e2f4503.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0159_jpg.rf.eb1390dc9bf4549ca4e9a5fa9e2f4503.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0159_jpg.rf.eb1390dc9bf4549ca4e9a5fa9e2f4503.txt,ngatrai_mp4,0159,1,nga_trai
train,ngatrai_mp4-0160_jpg.rf.83550b79f2b97c8ac0f356419c981ced.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0160_jpg.rf.83550b79f2b97c8ac0f356419c981ced.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0160_jpg.rf.83550b79f2b97c8ac0f356419c981ced.txt,ngatrai_mp4,0160,1,nga_trai
train,ngatrai_mp4-0162_jpg.rf.1a6885ff3899484aec141df68b156749.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0162_jpg.rf.1a6885ff3899484aec141df68b156749.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0162_jpg.rf.1a6885ff3899484aec141df68b156749.txt,ngatrai_mp4,0162,1,nga_trai
train,ngatrai_mp4-0164_jpg.rf.ccea98ca6a765e85879023c3ed533922.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0164_jpg.rf.ccea98ca6a765e85879023c3ed533922.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0164_jpg.rf.ccea98ca6a765e85879023c3ed533922.txt,ngatrai_mp4,0164,1,nga_trai
train,ngatrai_mp4-0165_jpg.rf.05fd5c79ba06c680ce1a03dce9fcd265.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0165_jpg.rf.05fd5c79ba06c680ce1a03dce9fcd265.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0165_jpg.rf.05fd5c79ba06c680ce1a03dce9fcd265.txt,ngatrai_mp4,0165,1,nga_trai
train,ngatrai_mp4-0166_jpg.rf.21f3ee1019eebafc75edd477a53f8c47.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0166_jpg.rf.21f3ee1019eebafc75edd477a53f8c47.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0166_jpg.rf.21f3ee1019eebafc75edd477a53f8c47.txt,ngatrai_mp4,0166,1,nga_trai
train,ngatrai_mp4-0168_jpg.rf.fc0feb00c786785543462251567f61fa.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0168_jpg.rf.fc0feb00c786785543462251567f61fa.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0168_jpg.rf.fc0feb00c786785543462251567f61fa.txt,ngatrai_mp4,0168,1,nga_trai
train,ngatrai_mp4-0169_jpg.rf.64a9665f5c2696722cf111db40679c3e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0169_jpg.rf.64a9665f5c2696722cf111db40679c3e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0169_jpg.rf.64a9665f5c2696722cf111db40679c3e.txt,ngatrai_mp4,0169,1,nga_trai
train,ngatrai_mp4-0170_jpg.rf.6204719416d1935b0ad897486eb8226e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0170_jpg.rf.6204719416d1935b0ad897486eb8226e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0170_jpg.rf.6204719416d1935b0ad897486eb8226e.txt,ngatrai_mp4,0170,1,nga_trai
train,ngatrai_mp4-0171_jpg.rf.798472328bc897c0f677e76aa35d5d3f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0171_jpg.rf.798472328bc897c0f677e76aa35d5d3f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0171_jpg.rf.798472328bc897c0f677e76aa35d5d3f.txt,ngatrai_mp4,0171,1,nga_trai
train,ngatrai_mp4-0172_jpg.rf.cb1dc9815718ceb9ccdfe8745112a85c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0172_jpg.rf.cb1dc9815718ceb9ccdfe8745112a85c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0172_jpg.rf.cb1dc9815718ceb9ccdfe8745112a85c.txt,ngatrai_mp4,0172,1,nga_trai
train,ngatrai_mp4-0177_jpg.rf.8eb8ddb62ffd2caa0436b309eb247f4d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0177_jpg.rf.8eb8ddb62ffd2caa0436b309eb247f4d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0177_jpg.rf.8eb8ddb62ffd2caa0436b309eb247f4d.txt,ngatrai_mp4,0177,1,nga_trai
train,ngatrai_mp4-0178_jpg.rf.2bf1b916ac6275dd9eac7769cb94a287.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0178_jpg.rf.2bf1b916ac6275dd9eac7769cb94a287.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0178_jpg.rf.2bf1b916ac6275dd9eac7769cb94a287.txt,ngatrai_mp4,0178,1,nga_trai
train,ngatrai_mp4-0179_jpg.rf.1ddac33a107e6ae96d15cb6abda0fd4a.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0179_jpg.rf.1ddac33a107e6ae96d15cb6abda0fd4a.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0179_jpg.rf.1ddac33a107e6ae96d15cb6abda0fd4a.txt,ngatrai_mp4,0179,1,nga_trai
train,ngatrai_mp4-0180_jpg.rf.dc0003f156c07258a4bbf130859eb9f6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0180_jpg.rf.dc0003f156c07258a4bbf130859eb9f6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0180_jpg.rf.dc0003f156c07258a4bbf130859eb9f6.txt,ngatrai_mp4,0180,1,nga_trai
train,ngatrai_mp4-0181_jpg.rf.4b79101b7d08e5c496102f7844ba0a59.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0181_jpg.rf.4b79101b7d08e5c496102f7844ba0a59.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0181_jpg.rf.4b79101b7d08e5c496102f7844ba0a59.txt,ngatrai_mp4,0181,1,nga_trai
train,ngatrai_mp4-0187_jpg.rf.b826eb132c225a857724a71d75cb34cf.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0187_jpg.rf.b826eb132c225a857724a71d75cb34cf.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0187_jpg.rf.b826eb132c225a857724a71d75cb34cf.txt,ngatrai_mp4,0187,1,nga_trai
train,ngatrai_mp4-0188_jpg.rf.37cdecb5195147886f93ef82b7bad313.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0188_jpg.rf.37cdecb5195147886f93ef82b7bad313.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0188_jpg.rf.37cdecb5195147886f93ef82b7bad313.txt,ngatrai_mp4,0188,1,nga_trai
train,ngatrai_mp4-0189_jpg.rf.eb20150ac0d46cfd7f705ff8ae177543.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0189_jpg.rf.eb20150ac0d46cfd7f705ff8ae177543.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0189_jpg.rf.eb20150ac0d46cfd7f705ff8ae177543.txt,ngatrai_mp4,0189,1,nga_trai
train,ngatrai_mp4-0190_jpg.rf.5a83c66608225f9ceec7833778f17534.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0190_jpg.rf.5a83c66608225f9ceec7833778f17534.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0190_jpg.rf.5a83c66608225f9ceec7833778f17534.txt,ngatrai_mp4,0190,1,nga_trai
train,ngatrai_mp4-0192_jpg.rf.8b6bfbb8309d516ab56307302d8ccfcf.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0192_jpg.rf.8b6bfbb8309d516ab56307302d8ccfcf.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0192_jpg.rf.8b6bfbb8309d516ab56307302d8ccfcf.txt,ngatrai_mp4,0192,1,nga_trai
train,ngatrai_mp4-0195_jpg.rf.500d39bca16d80dbeae5170cea5ed48b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0195_jpg.rf.500d39bca16d80dbeae5170cea5ed48b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0195_jpg.rf.500d39bca16d80dbeae5170cea5ed48b.txt,ngatrai_mp4,0195,1,nga_trai
train,ngatrai_mp4-0196_jpg.rf.c7c67de382edfc8e3a069929b6390939.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0196_jpg.rf.c7c67de382edfc8e3a069929b6390939.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0196_jpg.rf.c7c67de382edfc8e3a069929b6390939.txt,ngatrai_mp4,0196,1,nga_trai
train,ngatrai_mp4-0197_jpg.rf.82631e1760a8e1602ae374410ebc18ce.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0197_jpg.rf.82631e1760a8e1602ae374410ebc18ce.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0197_jpg.rf.82631e1760a8e1602ae374410ebc18ce.txt,ngatrai_mp4,0197,1,nga_trai
train,ngatrai_mp4-0200_jpg.rf.19b63b95038333546c22c1c344382e80.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0200_jpg.rf.19b63b95038333546c22c1c344382e80.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0200_jpg.rf.19b63b95038333546c22c1c344382e80.txt,ngatrai_mp4,0200,1,nga_trai
train,ngatrai_mp4-0201_jpg.rf.1461179ecea4648acba8a006c45a8bb7.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0201_jpg.rf.1461179ecea4648acba8a006c45a8bb7.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0201_jpg.rf.1461179ecea4648acba8a006c45a8bb7.txt,ngatrai_mp4,0201,1,nga_trai
train,ngatrai_mp4-0202_jpg.rf.134b529fea83444ad44cb95abe5ac419.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0202_jpg.rf.134b529fea83444ad44cb95abe5ac419.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0202_jpg.rf.134b529fea83444ad44cb95abe5ac419.txt,ngatrai_mp4,0202,1,nga_trai
train,ngatrai_mp4-0206_jpg.rf.19c7c56a93c0c7b0de7d504d66f9825f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0206_jpg.rf.19c7c56a93c0c7b0de7d504d66f9825f.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0206_jpg.rf.19c7c56a93c0c7b0de7d504d66f9825f.txt,ngatrai_mp4,0206,1,nga_trai
train,ngatrai_mp4-0209_jpg.rf.ee683236f18389c2bc198f1bfe7983a6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0209_jpg.rf.ee683236f18389c2bc198f1bfe7983a6.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0209_jpg.rf.ee683236f18389c2bc198f1bfe7983a6.txt,ngatrai_mp4,0209,1,nga_trai
train,ngatrai_mp4-0210_jpg.rf.ceb9ba9c3204ccd63711e1d74d44e01e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0210_jpg.rf.ceb9ba9c3204ccd63711e1d74d44e01e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0210_jpg.rf.ceb9ba9c3204ccd63711e1d74d44e01e.txt,ngatrai_mp4,0210,1,nga_trai
train,ngatrai_mp4-0211_jpg.rf.206246098b15a746b368698e9cd4de4b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0211_jpg.rf.206246098b15a746b368698e9cd4de4b.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0211_jpg.rf.206246098b15a746b368698e9cd4de4b.txt,ngatrai_mp4,0211,1,nga_trai
train,ngatrai_mp4-0212_jpg.rf.fcb17b0b0e2f9a1181eda54105733192.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\images\ngatrai_mp4-0212_jpg.rf.fcb17b0b0e2f9a1181eda54105733192.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\train\labels\ngatrai_mp4-0212_jpg.rf.fcb17b0b0e2f9a1181eda54105733192.txt,ngatrai_mp4,0212,1,nga_trai
