capture_id,subject_id,session_id,label,class_id,cam01_path,cam02_path,calibration_id,lateral_side,subset,status_2d,status_3d,qc_3d_status,selected_person_valid_cam01,selected_person_valid_cam02,reprojection_error
CAP000106,S003,SE01,leaning_right,4,02_data/private_raw/S003/SE01/CAM01/S003_SE01_CAP000106_CAM01.jpg,02_data/private_raw/S003/SE01/CAM02/S003_SE01_CAP000106_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,30.23
CAP000107,S003,SE01,leaning_right,4,02_data/private_raw/S003/SE01/CAM01/S003_SE01_CAP000107_CAM01.jpg,02_data/private_raw/S003/SE01/CAM02/S003_SE01_CAP000107_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,30.82
CAP000122,S004,SE01,upright,0,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000122_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000122_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,31.46
CAP000123,S004,SE01,upright,0,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000123_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000123_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,32.91
CAP000124,S004,SE01,upright,0,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000124_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000124_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,33.13
CAP000125,S004,SE01,upright,0,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000125_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000125_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,31.74
CAP000126,S004,SE01,upright,0,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000126_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000126_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,32.43
CAP000127,S004,SE01,leaning_forward,1,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000127_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000127_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,44.66
CAP000128,S004,SE01,leaning_forward,1,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000128_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000128_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,44.13
CAP000129,S004,SE01,leaning_forward,1,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000129_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000129_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,43.74
CAP000130,S004,SE01,leaning_forward,1,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000130_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000130_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,44.2
CAP000131,S004,SE01,leaning_forward,1,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000131_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000131_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,43.85
CAP000132,S004,SE01,leaning_backward,2,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000132_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000132_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,27.11
CAP000133,S004,SE01,leaning_backward,2,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000133_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000133_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.37
CAP000134,S004,SE01,leaning_backward,2,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000134_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000134_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.55
CAP000135,S004,SE01,leaning_backward,2,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000135_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000135_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.71
CAP000136,S004,SE01,leaning_backward,2,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000136_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000136_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.11
CAP000137,S004,SE01,leaning_left,3,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000137_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000137_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,32.31
CAP000138,S004,SE01,leaning_left,3,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000138_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000138_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,33.47
CAP000139,S004,SE01,leaning_left,3,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000139_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000139_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,35.26
CAP000140,S004,SE01,leaning_left,3,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000140_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000140_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,32.5
CAP000141,S004,SE01,leaning_left,3,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000141_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000141_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_FULL,True,True,32.96
CAP000142,S004,SE01,leaning_right,4,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000142_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000142_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,31.18
CAP000143,S004,SE01,leaning_right,4,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000143_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000143_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,30.04
CAP000144,S004,SE01,leaning_right,4,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000144_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000144_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,30.39
CAP000145,S004,SE01,leaning_right,4,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000145_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000145_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,30.6
CAP000146,S004,SE01,leaning_right,4,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000146_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000146_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,27.97
CAP000147,S004,SE01,slouching,5,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000147_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000147_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,43.18
CAP000148,S004,SE01,slouching,5,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000148_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000148_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,34.06
CAP000149,S004,SE01,slouching,5,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000149_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000149_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,35.58
CAP000150,S004,SE01,slouching,5,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000150_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000150_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,34.92
CAP000151,S004,SE01,slouching,5,02_data/private_raw/S004/SE01/CAM01/S004_SE01_CAP000151_CAM01.jpg,02_data/private_raw/S004/SE01/CAM02/S004_SE01_CAP000151_CAM02.jpg,CAL_004,left,pilot,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,35.59
CAP000157,S005,SE01,upright,0,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000157_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000157_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.44
CAP000158,S005,SE01,upright,0,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000158_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000158_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.59
CAP000159,S005,SE01,upright,0,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000159_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000159_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.1
CAP000160,S005,SE01,upright,0,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000160_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000160_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.44
CAP000161,S005,SE01,upright,0,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000161_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000161_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.13
CAP000162,S005,SE01,leaning_forward,1,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000162_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000162_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.8
CAP000163,S005,SE01,leaning_forward,1,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000163_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000163_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,25.17
CAP000164,S005,SE01,leaning_forward,1,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000164_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000164_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.21
CAP000165,S005,SE01,leaning_forward,1,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000165_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000165_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.21
CAP000166,S005,SE01,leaning_forward,1,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000166_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000166_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.41
CAP000167,S005,SE01,leaning_backward,2,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000167_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000167_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.06
CAP000168,S005,SE01,leaning_backward,2,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000168_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000168_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.29
CAP000169,S005,SE01,leaning_backward,2,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000169_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000169_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.16
CAP000170,S005,SE01,leaning_backward,2,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000170_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000170_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.65
CAP000171,S005,SE01,leaning_backward,2,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000171_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000171_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.83
CAP000172,S005,SE01,leaning_left,3,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000172_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000172_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,33.56
CAP000173,S005,SE01,leaning_left,3,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000173_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000173_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,33.38
CAP000174,S005,SE01,leaning_left,3,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000174_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000174_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,32.58
CAP000175,S005,SE01,leaning_left,3,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000175_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000175_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,33.49
CAP000176,S005,SE01,leaning_left,3,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000176_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000176_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_WITH_MASKING,True,True,32.57
CAP000177,S005,SE01,leaning_right,4,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000177_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000177_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,34.08
CAP000178,S005,SE01,leaning_right,4,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000178_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000178_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,33.71
CAP000179,S005,SE01,leaning_right,4,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000179_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000179_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,33.23
CAP000180,S005,SE01,leaning_right,4,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000180_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000180_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,33.98
CAP000182,S005,SE01,slouching,5,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000182_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000182_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.97
CAP000183,S005,SE01,slouching,5,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000183_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000183_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.84
CAP000184,S005,SE01,slouching,5,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000184_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000184_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.55
CAP000185,S005,SE01,slouching,5,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000185_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000185_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.07
CAP000186,S005,SE01,slouching,5,02_data/private_raw/S005/SE01/CAM01/S005_SE01_CAP000186_CAM01.jpg,02_data/private_raw/S005/SE01/CAM02/S005_SE01_CAP000186_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.93
CAP000193,S006,SE01,upright,0,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000193_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000193_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.12
CAP000194,S006,SE01,upright,0,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000194_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000194_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,21.99
CAP000195,S006,SE01,upright,0,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000195_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000195_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.73
CAP000196,S006,SE01,upright,0,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000196_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000196_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.11
CAP000197,S006,SE01,upright,0,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000197_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000197_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.16
CAP000198,S006,SE01,leaning_forward,1,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000198_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000198_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,24.97
CAP000199,S006,SE01,leaning_forward,1,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000199_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000199_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.11
CAP000200,S006,SE01,leaning_forward,1,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000200_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000200_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.68
CAP000201,S006,SE01,leaning_forward,1,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000201_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000201_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.52
CAP000202,S006,SE01,leaning_forward,1,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000202_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000202_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.07
CAP000203,S006,SE01,leaning_backward,2,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000203_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000203_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.59
CAP000204,S006,SE01,leaning_backward,2,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000204_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000204_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.55
CAP000205,S006,SE01,leaning_backward,2,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000205_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000205_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.15
CAP000206,S006,SE01,leaning_backward,2,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000206_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000206_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.08
CAP000207,S006,SE01,leaning_backward,2,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000207_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000207_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,22.8
CAP000208,S006,SE01,leaning_left,3,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000208_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000208_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.81
CAP000209,S006,SE01,leaning_left,3,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000209_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000209_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.99
CAP000210,S006,SE01,leaning_left,3,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000210_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000210_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,26.39
CAP000211,S006,SE01,leaning_left,3,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000211_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000211_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,25.57
CAP000212,S006,SE01,leaning_left,3,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000212_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000212_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,25.78
CAP000213,S006,SE01,leaning_right,4,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000213_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000213_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,29.61
CAP000214,S006,SE01,leaning_right,4,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000214_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000214_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,29.67
CAP000215,S006,SE01,leaning_right,4,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000215_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000215_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,29.51
CAP000216,S006,SE01,leaning_right,4,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000216_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000216_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,29.38
CAP000217,S006,SE01,leaning_right,4,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000217_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000217_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,29.71
CAP000218,S006,SE01,slouching,5,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000218_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000218_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,27.23
CAP000219,S006,SE01,slouching,5,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000219_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000219_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,25.25
CAP000221,S006,SE01,slouching,5,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000221_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000221_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,25.4
CAP000222,S006,SE01,slouching,5,02_data/private_raw/S006/SE01/CAM01/S006_SE01_CAP000222_CAM01.jpg,02_data/private_raw/S006/SE01/CAM02/S006_SE01_CAP000222_CAM02.jpg,CAL_005,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,25.27
CAP000379,S011,SE01,upright,0,02_data/private_raw/S011/SE01/CAM01/S011_SE01_CAP000379_CAM01.jpg,02_data/private_raw/S011/SE01/CAM02/S011_SE01_CAP000379_CAM02.jpg,CAL_009,right,controlled,USABLE,USABLE,INCLUDE_3D_FULL,True,True,23.14
