capture_id,label,status_3d,reason,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,shoulder_roll_deg,hip_roll_deg,torso_3d_inclination_deg,head_torso_angle_3d_deg,head_depth_offset_norm,head_lateral_offset_norm,shoulder_depth_asymmetry_norm
CAP000130,leaning_forward,USABLE,,-0.08157900622044525,0.9866450838994545,-0.14098348896634316,-0.07353159727598975,0.6827664885824655,0.0062792510001040665,0.0735315972759898,0.6843926071695596,-0.0062792510001041645,-0.06995325934541953,0.013252744113928872,-5.0382400087562437e-17,0.06995325934541928,-0.013252744113928775,-4.909570322976338e-17,0.6335095297512193,-10.727627696343543,0.0,28.25614284010051,-0.1409834889663431,-0.08157900622044528,-0.012558502000208232
CAP000131,leaning_forward,USABLE,,-0.07865567187487285,0.9866234887826267,-0.14278437121866758,-0.07367427759146716,0.6833184286957154,0.00641306345929482,0.07367427759146736,0.6895240629247211,-0.006413063459294688,-0.07038731211861117,0.011253102343837458,-3.159660312362202e-17,0.07038731211861128,-0.011253102343837433,-3.22249218058633e-17,2.4116059799235536,-9.08323867178804,0.0,28.502815041579286,-0.14278437121866763,-0.07865567187487295,-0.012826126918589508
CAP000132,leaning_backward,USABLE,,0.17154525228744116,0.942801649369414,-0.28582735412124366,-0.11256554038324336,0.7461581224774124,-0.0008802945071007076,0.11256554038324329,0.7115151622703098,0.0008802945071004186,-0.08099495029184377,-0.008027540429596747,-3.758335933832622e-18,0.08099495029184377,0.008027540429596747,3.758335933832622e-18,-8.74800432343054,5.660192043201746,0.0,57.30543019736809,-0.2858273541212435,0.1715452522874412,0.0017605890142011263
CAP000133,leaning_backward,USABLE,,0.17638113531320224,0.9438006737307869,-0.2795174115702609,-0.11133625768431618,0.7536938752084683,-0.0045580436873943996,0.11133625768431621,0.7079166174998951,0.004558043687394137,-0.0807825068364143,-0.004622608658313642,1.1624013633436625e-16,0.0807825068364141,0.00462260865831361,1.2013566718928182e-16,-11.617073646168457,3.2750586328645497,0.0,57.20086657400796,-0.2795174115702608,0.1763811353132022,0.009116087374788535
CAP000134,leaning_backward,USABLE,,0.1958773656202724,0.9388597593098944,-0.28315086082551394,-0.11483818139057357,0.7624967699143219,-0.007838977195891376,0.11483818139057345,0.7058954550316457,0.007838977195891628,-0.08391587479115185,-0.0020838519106217137,-2.013799646845304e-17,0.08391587479115173,0.002083851910621689,-2.903746612929123e-17,-13.844078587719023,1.4225125671593224,0.0,59.27129363530003,-0.28315086082551405,0.19587736562027244,0.015677954391783003
CAP000135,leaning_backward,USABLE,,0.19214777460154278,0.9446926228441009,-0.265772611567874,-0.11577101260643223,0.7420750379218282,-0.0031202177077786024,0.11577101260643201,0.6957445984878815,0.0031202177077788496,-0.08393900183719766,-0.005977078700245401,-1.457161581740004e-16,0.08393900183719777,0.005977078700245372,-1.2117799249259927e-16,-11.315175144668162,4.073009140065195,0.0,55.45444331619751,-0.26577261156787413,0.1921477746015429,0.006240435415557452
CAP000136,leaning_backward,USABLE,,0.18725153490861154,0.9415332256472316,-0.28009292685944126,-0.11222253418857601,0.7543569018575811,-0.006098290359144726,0.11222253418857595,0.7086478151180616,0.0060982903591449925,-0.08194705570655679,-0.004180856424274269,1.416275220619947e-16,0.08194705570655672,0.00418085642427424,1.308842227934424e-16,-11.511084744506924,2.920640762168151,0.0,58.06121748532098,-0.28009292685944137,0.18725153490861157,0.012196580718289718
CAP000137,leaning_left,USABLE,,0.08690680060848621,0.9421770958151104,-0.3236503176723314,-0.0999517455985299,0.5915270261769521,0.004409562207565611,0.09995174559852978,0.7395919934176336,-0.004409562207565643,-0.07770491243694848,-0.04331849863021052,2.6562406033466677e-18,0.0777049124369486,0.043318498630210533,1.6506710770464703e-18,36.52669130138231,29.138547248638037,0.0,50.46237720292733,-0.3236503176723314,0.08690680060848627,-0.008819124415131253
CAP000138,leaning_left,USABLE,,0.10263984572376668,0.9451638548866215,-0.3100489469191325,-0.10336372564059254,0.5963891515333839,0.005464673928288949,0.1033637256405924,0.7387010080629707,-0.005464673928289161,-0.07962316848280385,-0.043334123905410644,-1.1745926264194196e-17,0.07962316848280371,0.04333412390541058,-7.608575581068337e-18,34.54365174740096,28.55680645032412,0.0,49.63426852983707,-0.3100489469191324,0.10263984572376675,-0.01092934785657811
CAP000139,leaning_left,USABLE,,-0.013922948234202035,0.9504960205455176,-0.3104246550124566,-0.08898987999760716,0.6350508723676053,0.004462858891915031,0.0889898799976071,0.7379916003853533,-0.004462858891915019,-0.07304434196612772,-0.03086540007001792,-1.3141707211618407e-16,0.07304434196612775,0.03086540007001804,-1.3863399596166507e-16,30.04442132985285,22.90683030478152,0.0,49.65167792810367,-0.3104246550124566,-0.013922948234202008,-0.00892571778383005
CAP000140,leaning_left,USABLE,,0.07157998162706687,0.948094876990051,-0.3098264198797268,-0.09569602103840441,0.6196570707933702,0.0025772451258422916,0.09569602103840458,0.7316428205393446,-0.0025772451258423107,-0.07546665556240928,-0.03655868858571403,-1.3017958475489254e-16,0.0754666555624094,0.036558688585714136,-1.2890483025921437e-16,30.332407984355093,25.8471715168716,0.0,49.410741453018915,-0.3098264198797268,0.07157998162706679,-0.005154490251684602
CAP000141,leaning_left,USABLE,,0.07438364548990664,0.9477460970404241,-0.3102328300297616,-0.09912488547058039,0.6098172106473003,0.0017454675216259355,0.09912488547058024,0.7340836829255121,-0.0017454675216258101,-0.07776236275464618,-0.038811283109334675,-1.862729252010098e-18,0.07776236275464604,0.03881128310933465,-2.8610938056534547e-19,32.08021534321821,26.52383519154166,0.0,49.1567893625522,-0.31023283002976165,0.07438364548990672,-0.0034909350432517456
CAP000142,leaning_right,USABLE,,-0.10094608193497796,0.9781119665097836,-0.18195293213449665,-0.08635030117554654,0.8199529849726411,0.008644661798505262,0.08635030117554673,0.7181715453867324,-0.008644661798505381,-0.08387644309937765,0.04099477213071407,1.1244676642659608e-16,0.08387644309937778,-0.04099477213071429,1.151214998648544e-16,-30.51305487299837,-26.047160838363062,0.0,44.8667037093279,-0.1819529321344966,-0.10094608193497806,-0.017289323597010645
CAP000143,leaning_right,USABLE,,-0.06693420603724182,0.9744488955894816,-0.21440420225966553,-0.08017153486586857,0.8002067098870407,0.013874708567054061,0.08017153486586856,0.7108818226126864,-0.01387470856705398,-0.07494832501961489,0.028696942833428326,-7.038734168182372e-17,0.07494832501961458,-0.028696942833428263,-6.947626029513485e-17,-29.121569597425502,-20.95132913464558,0.0,45.736926278849964,-0.21440420225966556,-0.06693420603724182,-0.027749417134108043
CAP000144,leaning_right,USABLE,,-0.06353594821299967,0.9711964053614836,-0.22965349006189298,-0.080189054132274,0.7953050088332643,0.011740582418683053,0.08018905413227383,0.7092434385712963,-0.01174058241868327,-0.07285216287677325,0.026067513408378533,-2.1157421795754537e-17,0.07285216287677337,-0.02606751340837844,-2.196080579462076e-17,-28.218749533800228,-19.687913247872544,0.0,47.42448618406514,-0.22965349006189287,-0.06353594821299957,-0.02348116483736632
CAP000145,leaning_right,USABLE,,-0.06540489651077884,0.9737194616539732,-0.2181573045045957,-0.07873518145554999,0.8017836427703713,0.012400939308484047,0.07873518145555003,0.710332036574873,-0.012400939308483974,-0.07347289979357881,0.029700191828453286,-5.410466104824937e-17,0.07347289979357893,-0.029700191828453255,-3.589814032859432e-17,-30.14606614099773,-22.010198185228344,0.0,46.2975983126643,-0.21815730450459572,-0.06540489651077885,-0.02480187861696802
CAP000146,leaning_right,USABLE,,-0.05422786073321942,0.971134150636342,-0.23228818434894458,-0.08133708006296088,0.7952844434462676,0.013895950092028366,0.08133708006296078,0.7075287248305157,-0.013895950092028483,-0.07339119212151721,0.02495246037822462,1.276557526385853e-16,0.07339119212151736,-0.02495246037822471,1.202686446398504e-16,-28.34495432581293,-18.77765187370325,0.0,47.35002050876746,-0.23228818434894452,-0.05422786073321937,-0.027791900184056847
CAP000147,slouching,USABLE,,-0.09284816391937284,0.9875150518797458,-0.12725266507128385,-0.07184403243309746,0.6992784793761455,0.002827319232541445,0.07184403243309746,0.6749768219034442,-0.0028273192325415355,-0.07173199156176024,0.03037613313876074,5.953335845708176e-17,0.07173199156176038,-0.030376133138760884,5.960724891522165e-17,-9.599472945600274,-22.95105568475224,0.0,27.67274386573378,-0.1272526650712838,-0.09284816391937284,-0.005654638465082981
CAP000148,slouching,USABLE,,-0.07196885709252507,0.9726692126726705,-0.22076024625716284,-0.08043596157479184,0.6781145208241354,0.007147229330200773,0.08043596157479184,0.692980462929944,-0.007147229330200811,-0.07230943914012236,0.0005511021180532699,-9.293373354603795e-17,0.07230943914012224,-0.0005511021180531609,-1.0212921808231018e-16,5.279626137882153,-0.43666794359102795,0.0,38.96244960405934,-0.2207602462571628,-0.07196885709252507,-0.014294458660401584
CAP000149,slouching,USABLE,,-0.06932631217156543,0.975115866590639,-0.21057756092204594,-0.08031257257371413,0.6885621484064354,0.00749526218726527,0.08031257257371392,0.6987966585339405,-0.007495262187265464,-0.07318730473189482,0.0030684693385645227,-1.1367094024052897e-16,0.07318730473189482,-0.0030684693385643644,-1.256960473681818e-16,3.645771715184367,-2.400791203622697,0.0,38.228552098395774,-0.21057756092204583,-0.06932631217156532,-0.014990524374530734
CAP000150,slouching,USABLE,,-0.04623913878627496,0.9780456856341608,-0.20319591250000094,-0.07842107689232025,0.676943634455622,0.008283776200394754,0.0784210768923203,0.6901434483442981,-0.008283776200394834,-0.07121398091835711,5.943181852770979e-06,-9.87804296831577e-17,0.071213980918357,-5.943181852652183e-06,-9.818185612097374e-17,4.810668423378925,-0.0047816346152443606,0.0,35.283337646479254,-0.2031959125000009,-0.04623913878627498,-0.01656755240078959
CAP000151,slouching,USABLE,,-0.052571576893639,0.9728544512900202,-0.22536735768098723,-0.07987981752104298,0.6814780472425523,0.00816111243917529,0.07987981752104292,0.6964398843218891,-0.008161112439175423,-0.07229613537019837,-0.0009332637492275404,1.290508498608917e-16,0.07229613537019836,0.0009332637492274119,1.2778955961126479e-16,5.350268787814339,0.7395845412103749,0.0,39.185250618940046,-0.22536735768098717,-0.05257157689363897,-0.016322224878350715
CAP000157,upright,USABLE,,0.17833720675916476,0.8581188282637826,-0.17655228600423012,-0.41082762819092344,0.9117066224834656,0.00341971267969198,0.4108276281909233,0.5551782188794689,-0.003419712679692173,-0.26199464721528054,0.01436438049016032,3.600153685437067e-16,0.26199464721528054,-0.014364380490160086,3.473472967570415e-16,-23.456737132530005,-3.138213722810278,0.0,63.58081191434305,-0.17655228600423004,0.17833720675916484,-0.006839425359384152
CAP000158,upright,USABLE,,0.17724225295957907,0.8659185517873833,-0.17333004981814112,-0.41048680435574403,0.9118613145327029,0.003086504252428485,0.4104868043557444,0.5506574986731713,-0.0030865042524291326,-0.26170878429273575,0.014873357304295462,2.8735057617718564e-16,0.26170878429273564,-0.01487335730429506,2.846019595215968e-16,-23.748057748654773,-3.2527181196256465,0.0,61.48994056590633,-0.1733300498181408,0.17724225295957888,-0.006173008504857618
CAP000159,upright,USABLE,,0.1722589282629419,0.874170652684079,-0.17616187894655513,-0.4109542803848649,0.9116544668186329,0.0016469860326814995,0.4109542803848651,0.5567461624682664,-0.0016469860326821376,-0.26343750643017416,0.014367236915754452,3.1923882491893513e-16,0.2634375064301742,-0.01436723691575413,3.4954949533880947e-16,-23.35516791160385,-3.1216790680980395,0.0,60.39938263734281,-0.17616187894655483,0.1722589282629418,-0.0032939720653636373
CAP000160,upright,USABLE,,0.17745999998093695,0.8653661461498443,-0.1733919307731796,-0.4116783670877856,0.9113283753330799,0.0012306033900462135,0.41167836708778555,0.5474070760465519,-0.0012306033900467285,-0.263651078799815,0.016236493068938387,1.9394939501588932e-17,0.2636510787998149,-0.01623649306893846,2.4634323206337122e-17,-23.84529027688103,-3.5240104780541945,0.0,61.27085084088005,-0.17339193077317935,0.17745999998093698,-0.002461206780092942
CAP000161,upright,USABLE,,0.1734931821860512,0.8675170460944238,-0.17224762974514216,-0.4073612044581528,0.9132656810464009,0.0016263226175164452,0.4073612044581527,0.544859628995591,-0.0016263226175167258,-0.2596583840056808,0.01795144533594331,2.6929097419412194e-16,0.25965838400568053,-0.017951445335942954,2.9911706350859437e-16,-24.331816001999456,-3.954842660919725,0.0,60.475894529884805,-0.17224762974514202,0.17349318218605125,-0.003252645235033171
CAP000162,leaning_forward,USABLE,,0.16395988414165502,0.9028503781271597,-0.21250647757969976,-0.4529544002793406,0.8914161244182545,0.014477720632815928,0.4529544002793405,0.5832545853605231,-0.014477720632815903,-0.27121818076384413,-0.006700119213024887,3.1961712588537392e-16,0.2712181807638439,0.006700119213025254,3.1870126630810266e-16,-18.78668112230699,1.4151355479740688,0.0,58.339571463071934,-0.21250647757969976,0.16395988414165508,-0.02895544126563183
CAP000163,leaning_forward,USABLE,,0.14678020002768993,0.9514748828596965,-0.22293035210257955,-0.4517326350241554,0.8921132784996919,0.008457232328855516,0.45173263502415556,0.6113127055441337,-0.008457232328854722,-0.27131609026258324,-0.007226214174697109,-3.504006173220102e-16,0.2713160902625835,0.007226214174696756,-3.292943610037526e-16,-17.26545093168736,1.5256511889790683,0.0,53.188205359103456,-0.22293035210257994,0.14678020002768985,-0.016914464657710238
CAP000164,leaning_forward,USABLE,,0.15299310497304963,0.9514772538445239,-0.22091940040147381,-0.4517805153227302,0.8921041400991904,0.006676016223189761,0.45178051532273045,0.6139947866741438,-0.0066760162231896585,-0.2705574367790031,-0.01020010491956744,-3.736900506495897e-16,0.2705574367790033,0.0102001049195672,-3.7609645429395646e-16,-17.107975534492617,2.159047344204804,0.0,53.557505530323354,-0.22091940040147387,0.15299310497304952,-0.01335203244637942
CAP000165,leaning_forward,USABLE,,0.1561102901980856,0.9349872624203674,-0.2182528860556258,-0.44558679363542447,0.8952180926119517,0.0060807892514709045,0.44558679363542436,0.6038412451125041,-0.006080789251470279,-0.26377804932333604,-0.010822030161319727,-1.3639396854127471e-17,0.2637780493233359,0.010822030161319747,-2.8668294472470986e-17,-18.10560059270368,2.349358143481136,0.0,55.350219543699275,-0.2182528860556261,0.15611029019808564,-0.012161578502941185
CAP000166,leaning_forward,USABLE,,0.15876402051647148,0.9434585640148814,-0.21961259803339853,-0.4507478324654815,0.8926272818120671,0.006551892281695002,0.4507478324654812,0.6112626177405521,-0.0065518922816944205,-0.26848787934003704,-0.011473604899854653,-3.6320765639336755e-16,0.268487879340037,0.011473604899854252,-3.34116058250166e-16,-17.33359856243507,2.446998350534754,0.0,54.75047221463473,-0.2196125980333988,0.15876402051647162,-0.013103784563389422
CAP000167,leaning_backward,USABLE,,0.17695280545040057,0.8941913147954468,-0.20077792813294665,-0.37496865577314403,0.9270357509266438,0.0017954641614177866,0.37496865577314376,0.5694543015826797,-0.0017954641614183933,-0.2341643363928893,0.03458244827826135,1.1019820319503162e-16,0.23416433639288958,-0.03458244827826155,1.018950695443406e-16,-25.492512024529628,-8.400973997919191,0.0,61.394809496832046,-0.20077792813294634,0.1769528054504007,-0.00359092832283618
CAP000168,leaning_backward,USABLE,,0.17022284712141714,0.8606262301722816,-0.19445061716273976,-0.3583200043638009,0.9335975854543552,-0.0015241084356489504,0.3583200043638007,0.5448462699229359,0.0015241084356494904,-0.22607287417602212,0.04058657413764671,-5.153620965536157e-17,0.2260728741760222,-0.04058657413764658,-5.838368500764249e-17,-28.478231916263457,-10.177816739888295,0.0,64.83710330177557,-0.19445061716274004,0.17022284712141725,0.003048216871298441
CAP000169,leaning_backward,USABLE,,0.18654293766361746,0.8296488283480912,-0.17880985865006854,-0.3659764187598544,0.9306046764853714,-0.006016395537938332,0.3659764187598544,0.49284470628211663,0.006016395537937837,-0.229338538077447,0.0485493381761437,-2.213317534342887e-16,0.2293385380774471,-0.04854933817614413,-2.5638950504278816e-16,-30.882431847265977,-11.95264610481832,0.0,65.46991895331671,-0.1788098586500683,0.18654293766361746,0.01203279107587617
CAP000170,leaning_backward,USABLE,,0.18296405876533442,0.8202550445680936,-0.18368238955321758,-0.37300486068663596,0.9278200000342781,-0.004173899919212204,0.3730048606866359,0.48774809735478,0.004173899919211635,-0.23099502124832863,0.048904691517439376,8.343658483416366e-17,0.2309950212483287,-0.04890469151743952,6.92060856878185e-17,-30.53639831033499,-11.953758944473451,0.0,66.54794870478268,-0.1836823895532173,0.18296405876533445,0.008347799838423839
CAP000171,leaning_backward,USABLE,,0.17957831504442112,0.8318679694524309,-0.18896219958889193,-0.37160947687361284,0.9283842389349335,-0.003016884970296916,0.3716094768736125,0.5108493671481698,0.003016884970296841,-0.231831654064061,0.04373931325199015,2.4725154947289255e-16,0.23183165406406092,-0.043739313251989716,2.374912479067681e-16,-29.326952937357458,-10.684313805153854,0.0,66.70300771824685,-0.1889621995888919,0.1795783150444213,0.006033769940593757
CAP000172,leaning_left,USABLE,,0.1371304871096752,0.7541472284876514,-0.1731884326884709,-0.3088323240896657,0.9511125845605299,0.0027289353169912887,0.3088323240896654,0.3778404139757225,-0.0027289353169914583,-0.19190210537510194,0.08944238756413915,2.333510304153819e-16,0.191902105375102,-0.0894423875641389,2.517233145321462e-16,-42.86527334539727,-24.989445414202372,0.0,67.90656319470791,-0.1731884326884708,0.13713048710967538,-0.005457870633982747
CAP000173,leaning_left,USABLE,,0.14769981882479538,0.7478142565189576,-0.1702008003457757,-0.3112002140881474,0.9503366920623839,0.0038207946054357672,0.3112002140881473,0.37855172939955184,-0.0038207946054357907,-0.19698162327365804,0.09293715073870405,1.9059954000224092e-17,0.19698162327365798,-0.09293715073870411,1.494583177284679e-17,-42.57297500653186,-25.25822887075268,0.0,69.69781069399497,-0.1702008003457757,0.14769981882479544,-0.007641589210871558
CAP000174,leaning_left,USABLE,,0.1373985296134791,0.7618686897834027,-0.17567052427118693,-0.30983239913888366,0.950759422209899,0.0077720990049420045,0.3098323991388837,0.3919050272573404,-0.0077720990049425604,-0.1938144331275859,0.08932242344437269,2.082911689382636e-16,0.19381443312758592,-0.08932242344437233,2.1487609593688446e-16,-42.0462150696806,-24.743354930888625,0.0,67.90509116017469,-0.17567052427118665,0.13739852961347906,-0.015544198009884564
CAP000175,leaning_left,USABLE,,0.13276311617173664,0.7605475113781524,-0.1725329373536564,-0.31023455362149327,0.9506596337738242,0.0008845633336599497,0.3102345536214933,0.3844282333557755,-0.0008845633336605445,-0.19309329443363712,0.088812252841581,-2.276889578067446e-16,0.1930932944336373,-0.08881225284158134,-2.0808479592423424e-16,-42.38313875339878,-24.699818858365884,0.0,66.867431392353,-0.1725329373536561,0.1327631161717366,-0.0017691266673204942
CAP000176,leaning_left,USABLE,,0.13213272178240554,0.7624778808284717,-0.17310592321316637,-0.32220649032391574,0.9466548957835481,0.005242697987113076,0.32220649032391596,0.38479328355885145,-0.0052426979871130494,-0.19961522159444098,0.0888177539617875,-5.976357198404683e-17,0.19961522159444076,-0.08881775396178736,-3.8060392801481073e-17,-41.08506895663315,-23.986423792003958,0.0,66.0449458805552,-0.17310592321316637,0.13213272178240543,-0.010485395974226125
CAP000177,leaning_right,USABLE,,0.25897429737578254,0.9515881530730096,-0.16556660360658007,-0.32902422954477295,0.735896994989695,0.0057439183109989885,0.329024229544773,0.7271477460777455,-0.005743918310998904,-0.23830764742821006,-0.07785979495367143,-6.68433028123541e-17,0.23830764742820984,0.07785979495367157,-7.237436308832808e-17,-0.7617455730296518,18.093233161481322,0.0,54.39923572068492,-0.16556660360658013,0.2589742973757825,-0.011487836621997892
CAP000178,leaning_right,USABLE,,0.2316115368029215,0.9554397620216627,-0.1830053473748165,-0.34981501600281617,0.7672501551535447,-0.0019116047948227219,0.3498150160028158,0.7421963424917238,0.0019116047948234327,-0.2530947662036903,-0.07831234316147952,-4.117104830393279e-16,0.25309476620369054,0.07831234316147934,-3.946922844563643e-16,-2.0508905155660977,17.19306376726785,0.0,55.785633987860066,-0.18300534737481686,0.2316115368029217,0.0038232095896461545
CAP000179,leaning_right,USABLE,,0.22244914435054852,0.956092681980132,-0.19079612585623107,-0.35141550110338254,0.7676598711743046,0.0011102767030415914,0.3514155011033828,0.7417810299817528,-0.0011102767030415717,-0.2523583703933794,-0.07590655004341211,1.9877035303080153e-17,0.2523583703933796,0.07590655004341217,3.445301244108006e-17,-2.10872717275394,16.74069400134778,0.0,55.50602862497553,-0.19079612585623107,0.22244914435054838,-0.002220553406083163
CAP000180,leaning_right,USABLE,,0.2397760664198353,0.9533033127019576,-0.18363069450313693,-0.36078369219008155,0.7791111892132538,-0.001963995354163831,0.36078369219008155,0.7412561706347409,0.001963995354163911,-0.2595029038459545,-0.07642742992693537,-6.283942666118683e-17,0.2595029038459545,0.07642742992693555,-4.2924690258729025e-17,-3.003110014631586,16.410478320232826,0.0,57.40359994432415,-0.18363069450313696,0.2397760664198353,0.003927990708327742
CAP000181,leaning_right,CANON_FAILED,Mandatory joint 11 is NaN — cannot canonicalize,,,,,,,,,,,,,,,,,,,,,,
CAP000182,slouching,USABLE,,0.22597586416685173,0.891006764759882,-0.18625073694315386,-0.42252302620971044,0.9063335536697554,-0.005812212568430133,0.4225230262097103,0.5892000377144665,0.00581221256842932,-0.27960979018558135,0.0056588013774774406,-3.4180148420249755e-16,0.2796097901855816,-0.005658801377477806,-3.1679940252023354e-16,-20.57038423255866,-1.1594056871995468,0.0,63.93474987738218,-0.18625073694315344,0.2259758641668518,0.011624425136859452
CAP000183,slouching,USABLE,,0.21713615229029729,0.898537714474948,-0.18546795301198502,-0.4234957203733687,0.9058789392786472,-0.005892554355696094,0.423495720373369,0.5935585463725849,0.005892554355695364,-0.27999950757911296,0.002612138487028548,-2.392663285038714e-16,0.2799995075791133,-0.0026121384870291062,-2.4601720954188773e-16,-20.240993894120198,-0.5345015442166702,0.0,62.47410703670883,-0.18546795301198465,0.21713615229029712,0.011785108711391459
CAP000184,slouching,USABLE,,0.24059578077385108,0.8758238030922698,-0.1867876136789447,-0.42287144771246166,0.9061782390239849,-0.004553880648039564,0.42287144771246193,0.57570339083732,0.004553880648039574,-0.27846697999315817,0.009902111642982912,-5.628910327803876e-18,0.27846697999315817,-0.009902111642982912,5.628910327803876e-18,-21.34312055885011,-2.036543991088182,0.0,66.11468028237068,-0.1867876136789447,0.24059578077385094,0.009107761296079138
CAP000185,slouching,USABLE,,0.237768672144363,0.8844497417901919,-0.18718878482801704,-0.41878864431613005,0.9080740821392309,-0.0041872113454245255,0.4187886443161296,0.5843391669351844,0.004187211345424493,-0.27513105183229564,0.00875559103899826,-5.107486582978123e-17,0.2751310518322953,-0.008755591038998211,-6.974221449226343e-17,-21.132189194395153,-1.8227283534595278,0.0,65.44746787101748,-0.187188784828017,0.23776867214436323,0.00837442269084902
CAP000186,slouching,USABLE,,0.23644230358714424,0.8824952824706763,-0.18832896176869873,-0.41739014622290993,0.9087220485355137,-0.0031151791982459583,0.4173901462229102,0.5894835475284806,0.003115179198245359,-0.27443444712117643,0.007932312471703102,-1.5771682463776642e-17,0.2744344471211767,-0.007932312471702962,-9.657029526463957e-18,-20.92796287066036,-1.6556286088775851,0.0,66.18866525932296,-0.18832896176869843,0.2364423035871441,0.006230358396491317
CAP000193,upright,USABLE,,0.1777583823809009,0.8771196747048101,-0.20179771114128983,-0.36283490716531674,0.9318523589650388,-0.0014181796882821699,0.3628349071653167,0.5847968166456873,0.0014181796882821885,-0.20487984320928923,0.02139967682069682,3.129748022370866e-16,0.20487984320928931,-0.021399676820696392,3.1715043894656353e-16,-25.55971237468042,-5.962915823603614,0.0,66.16696323354935,-0.20179771114128983,0.17775838238090091,0.0028363593765643584
CAP000194,upright,USABLE,,0.1771801152059168,0.8719310422076559,-0.20071616178120213,-0.36234829459179246,0.9320422654317864,-0.0009637713437595447,0.3623482945917924,0.5742492018995876,0.0009637713437600759,-0.20412036136546924,0.023939434302916132,3.5891600077743953e-17,0.2041203613654692,-0.023939434302916205,2.151948895289793e-17,-26.27621176759795,-6.689147028085002,0.0,66.07436156670683,-0.2007161617812024,0.17718011520591684,0.0019275426875196206
CAP000195,upright,USABLE,,0.1721813967758822,0.8786640781550122,-0.20178868945965675,-0.36217795408947023,0.9321085061876764,-0.0009285817917968199,0.36217795408947046,0.5742709316528749,0.0009285817917974132,-0.2032848276793112,0.02408170854564544,2.9032692413982305e-16,0.2032848276793109,-0.024081708545645023,2.769840708819041e-16,-26.289737900579834,-6.755938079223192,0.0,64.68507745441686,-0.20178868945965706,0.1721813967758821,0.001857163583594233
CAP000196,upright,USABLE,,0.1738623611154809,0.8906948607495005,-0.19507208678649024,-0.36833904022903197,0.929687875300011,-0.002608824123448313,0.368339040229032,0.5836047373184153,0.002608824123448336,-0.20987134634868465,0.020084020909666378,3.0662813397651155e-16,0.2098713463486847,-0.02008402090966596,3.307309553202254e-16,-25.16361397897899,-5.466377765835305,0.0,62.8424940468685,-0.19507208678649024,0.17386236111548087,0.005217648246896649
CAP000197,upright,USABLE,,0.1704578971285836,0.8813614953577453,-0.19931689529964564,-0.36516345736406763,0.9309424249983631,-0.001360420555510414,0.3651634573640677,0.5798288042038617,0.0013604205555105202,-0.20651500745722418,0.022268093816296568,-2.316784213486052e-16,0.20651500745722443,-0.022268093816297123,-2.4223390244595226e-16,-25.676491443491045,-6.154309254584965,0.0,64.34328118845733,-0.1993168952996457,0.17045789712858359,0.002720841111020934
CAP000198,leaning_forward,USABLE,,0.22983083002320778,0.8689123747962855,-0.212200125789595,-0.39681840311219174,0.9178322203740549,-0.010916510189722175,0.39681840311219146,0.6124841669391636,0.010916510189721491,-0.22948716915927148,0.006076418633289661,-2.629061891581223e-16,0.22948716915927178,-0.006076418633290156,-2.8808348280900594e-16,-21.04399652358063,-1.516737578842822,0.0,71.6502132285123,-0.21220012578959466,0.22983083002320792,0.021833020379443666
CAP000199,leaning_forward,USABLE,,0.20653954872014132,0.8882484547921525,-0.22504185886883343,-0.38457373084831403,0.9230395231651771,-0.010054064671101036,0.384573730848314,0.6315150561983409,0.010054064671100997,-0.22089534020798832,0.00559914932593203,2.7307486137015025e-16,0.22089534020798823,-0.005599149325931441,3.0103464199674765e-16,-20.75785319955959,-1.451995073550437,0.0,70.03398934288826,-0.2250418588688334,0.20653954872014135,0.020108129342202033
CAP000200,leaning_forward,USABLE,,0.20076425411278867,0.8933904457269293,-0.22519972762111465,-0.38706808587185915,0.9220007833208846,-0.009635997881404802,0.3870680858718592,0.6298260569493729,0.009635997881405461,-0.22267897679696969,0.006266812452431934,-2.183950979072887e-17,0.22267897679696952,-0.006266812452431909,-3.239055616960544e-17,-20.6775259894247,-1.6120388203334644,0.0,68.72469889113944,-0.22519972762111498,0.20076425411278864,0.019271995762810263
CAP000201,leaning_forward,USABLE,,0.21547482715883864,0.8948677648927944,-0.21798633876764473,-0.38992323191517475,0.9207672471952484,-0.012147003964310572,0.38992323191517425,0.6341314472632601,0.012147003964311018,-0.2258942253808179,0.002202723618911815,3.1422500591516884e-18,0.2258942253808179,-0.002202723618911815,-3.1422500591516884e-18,-20.181113157243885,-0.558680801645698,0.0,69.03897529914143,-0.21798633876764495,0.2154748271588389,0.02429400792862159
CAP000202,leaning_forward,USABLE,,0.21865310516652692,0.9037266255248255,-0.2180741393508465,-0.40331679783954494,0.9150188380529579,-0.008722762674187933,0.4033167978395444,0.6306326427559835,0.00872276267418853,-0.23287978964835246,0.0023355791279904186,-3.3776135430063496e-16,0.23287978964835285,-0.0023355791279907477,-3.218170973980149e-16,-19.420577436220924,-0.5746069273864911,0.0,67.02869448590302,-0.2180741393508468,0.2186531051665272,0.017445525348376463
